'Elapsed time','MLII','V1'
'seconds','mV','mV'
0.000,-0.200,0.075
0.003,-0.200,0.075
0.006,-0.200,0.075
0.008,-0.200,0.075
0.011,-0.200,0.075
0.014,-0.200,0.075
0.017,-0.200,0.075
0.019,-0.200,0.075
0.022,-0.185,0.075
0.025,-0.185,0.080
0.028,-0.190,0.075
0.031,-0.195,0.060
0.033,-0.210,0.060
0.036,-0.210,0.060
0.039,-0.195,0.065
0.042,-0.190,0.065
0.044,-0.180,0.075
0.047,-0.180,0.080
0.050,-0.175,0.090
0.053,-0.165,0.085
0.056,-0.170,0.085
0.058,-0.175,0.065
0.061,-0.185,0.060
0.064,-0.195,0.065
0.067,-0.195,0.065
0.069,-0.225,0.055
0.072,-0.225,0.060
0.075,-0.225,0.075
0.078,-0.210,0.075
0.081,-0.215,0.085
0.083,-0.195,0.085
0.086,-0.205,0.085
0.089,-0.210,0.080
0.092,-0.215,0.070
0.094,-0.225,0.065
0.097,-0.230,0.065
0.100,-0.240,0.060
0.103,-0.245,0.060
0.106,-0.260,0.055
0.108,-0.250,0.065
0.111,-0.240,0.065
0.114,-0.235,0.085
0.117,-0.245,0.090
0.119,-0.245,0.080
0.122,-0.245,0.080
0.125,-0.260,0.070
0.128,-0.255,0.060
0.131,-0.260,0.060
0.133,-0.265,0.060
0.136,-0.260,0.065
0.139,-0.275,0.065
0.142,-0.265,0.060
0.144,-0.265,0.070
0.147,-0.270,0.080
0.150,-0.275,0.095
0.153,-0.265,0.080
0.156,-0.270,0.085
0.158,-0.275,0.070
0.161,-0.275,0.060
0.164,-0.285,0.060
0.167,-0.280,0.055
0.169,-0.285,0.055
0.172,-0.275,0.065
0.175,-0.275,0.075
0.178,-0.270,0.075
0.181,-0.265,0.095
0.183,-0.265,0.085
0.186,-0.265,0.080
0.189,-0.270,0.065
0.192,-0.290,0.075
0.194,-0.275,0.080
0.197,-0.280,0.070
0.200,-0.295,0.065
0.203,-0.285,0.065
0.206,-0.295,0.070
0.208,-0.295,0.075
0.211,-0.285,0.085
0.214,-0.290,0.085
0.217,-0.280,0.085
0.219,-0.270,0.085
0.222,-0.285,0.075
0.225,-0.275,0.075
0.228,-0.280,0.060
0.231,-0.285,0.055
0.233,-0.290,0.050
0.236,-0.295,0.045
0.239,-0.295,0.055
0.242,-0.300,0.065
0.244,-0.290,0.085
0.247,-0.290,0.075
0.250,-0.290,0.080
0.253,-0.275,0.085
0.256,-0.280,0.085
0.258,-0.280,0.070
0.261,-0.285,0.065
0.264,-0.300,0.070
0.267,-0.300,0.060
0.269,-0.305,0.075
0.272,-0.295,0.070
0.275,-0.295,0.080
0.278,-0.290,0.085
0.281,-0.280,0.090
0.283,-0.285,0.085
0.286,-0.280,0.100
0.289,-0.265,0.105
0.292,-0.285,0.110
0.294,-0.285,0.105
0.297,-0.275,0.105
0.300,-0.275,0.125
0.303,-0.270,0.140
0.306,-0.260,0.155
0.308,-0.260,0.160
0.311,-0.230,0.160
0.314,-0.210,0.170
0.317,-0.205,0.155
0.319,-0.200,0.140
0.322,-0.190,0.135
0.325,-0.180,0.120
0.328,-0.185,0.105
0.331,-0.160,0.095
0.333,-0.145,0.085
0.336,-0.135,0.075
0.339,-0.105,0.080
0.342,-0.095,0.090
0.344,-0.100,0.080
0.347,-0.100,0.080
0.350,-0.110,0.075
0.353,-0.125,0.080
0.356,-0.125,0.060
0.358,-0.140,0.050
0.361,-0.155,0.045
0.364,-0.170,0.045
0.367,-0.180,0.050
0.369,-0.200,0.050
0.372,-0.205,0.055
0.375,-0.215,0.060
0.378,-0.235,0.060
0.381,-0.250,0.065
0.383,-0.255,0.070
0.386,-0.275,0.060
0.389,-0.290,0.055
0.392,-0.285,0.050
0.394,-0.300,0.045
0.397,-0.305,0.030
0.400,-0.310,0.030
0.403,-0.315,0.035
0.406,-0.315,0.030
0.408,-0.320,0.050
0.411,-0.310,0.055
0.414,-0.300,0.065
0.417,-0.300,0.065
0.419,-0.300,0.060
0.422,-0.295,0.060
0.425,-0.295,0.045
0.428,-0.295,0.045
0.431,-0.300,0.040
0.433,-0.310,0.050
0.436,-0.320,0.035
0.439,-0.315,0.050
0.442,-0.310,0.065
0.444,-0.305,0.060
0.447,-0.285,0.065
0.450,-0.290,0.085
0.453,-0.285,0.075
0.456,-0.290,0.095
0.458,-0.300,0.110
0.461,-0.315,0.140
0.464,-0.340,0.175
0.467,-0.375,0.195
0.469,-0.430,0.200
0.472,-0.500,0.195
0.475,-0.550,0.175
0.478,-0.545,0.140
0.481,-0.480,0.090
0.483,-0.285,0.030
0.486,-0.005,-0.020
0.489,0.365,-0.055
0.492,0.760,-0.085
0.494,1.120,-0.105
0.497,1.395,-0.125
0.500,1.520,-0.115
0.503,1.430,-0.105
0.506,1.140,-0.105
0.508,0.675,-0.070
0.511,0.175,-0.010
0.514,-0.195,0.110
0.517,-0.420,0.265
0.519,-0.500,0.435
0.522,-0.485,0.590
0.525,-0.470,0.720
0.528,-0.480,0.805
0.531,-0.565,0.860
0.533,-0.665,0.895
0.536,-0.780,0.930
0.539,-0.915,0.960
0.542,-1.010,1.000
0.544,-1.060,1.005
0.547,-1.090,0.990
0.550,-1.075,0.930
0.553,-1.035,0.870
0.556,-0.995,0.795
0.558,-0.910,0.695
0.561,-0.830,0.600
0.564,-0.750,0.510
0.567,-0.670,0.405
0.569,-0.575,0.310
0.572,-0.505,0.245
0.575,-0.440,0.195
0.578,-0.380,0.175
0.581,-0.350,0.150
0.583,-0.325,0.140
0.586,-0.325,0.130
0.589,-0.310,0.125
0.592,-0.320,0.105
0.594,-0.300,0.105
0.597,-0.305,0.090
0.600,-0.295,0.070
0.603,-0.305,0.070
0.606,-0.300,0.065
0.608,-0.290,0.060
0.611,-0.270,0.070
0.614,-0.250,0.070
0.617,-0.240,0.060
0.619,-0.245,0.065
0.622,-0.250,0.065
0.625,-0.245,0.050
0.628,-0.250,0.040
0.631,-0.245,0.035
0.633,-0.255,0.040
0.636,-0.255,0.025
0.639,-0.255,0.045
0.642,-0.225,0.045
0.644,-0.230,0.050
0.647,-0.220,0.065
0.650,-0.205,0.050
0.653,-0.210,0.050
0.656,-0.210,0.050
0.658,-0.210,0.035
0.661,-0.205,0.030
0.664,-0.215,0.020
0.667,-0.215,0.035
0.669,-0.210,0.015
0.672,-0.205,0.025
0.675,-0.200,0.040
0.678,-0.190,0.030
0.681,-0.180,0.035
0.683,-0.175,0.050
0.686,-0.170,0.035
0.689,-0.175,0.035
0.692,-0.170,0.025
0.694,-0.175,0.030
0.697,-0.175,0.020
0.700,-0.155,0.010
0.703,-0.160,0.010
0.706,-0.155,0.000
0.708,-0.145,0.005
0.711,-0.130,0.010
0.714,-0.115,0.020
0.717,-0.105,0.020
0.719,-0.095,0.015
0.722,-0.080,0.010
0.725,-0.085,-0.010
0.728,-0.075,-0.015
0.731,-0.075,-0.010
0.733,-0.080,-0.025
0.736,-0.070,-0.025
0.739,-0.060,-0.025
0.742,-0.045,-0.015
0.744,-0.050,-0.010
0.747,-0.010,-0.010
0.750,-0.010,0.000
0.753,0.005,-0.010
0.756,0.010,-0.010
0.758,0.010,-0.020
0.761,0.015,-0.030
0.764,0.030,-0.050
0.767,0.040,-0.055
0.769,0.040,-0.060
0.772,0.060,-0.055
0.775,0.075,-0.045
0.778,0.095,-0.050
0.781,0.110,-0.050
0.783,0.125,-0.050
0.786,0.150,-0.070
0.789,0.155,-0.060
0.792,0.180,-0.075
0.794,0.170,-0.070
0.797,0.185,-0.090
0.800,0.190,-0.085
0.803,0.210,-0.100
0.806,0.210,-0.095
0.808,0.220,-0.090
0.811,0.235,-0.085
0.814,0.250,-0.085
0.817,0.270,-0.090
0.819,0.280,-0.080
0.822,0.285,-0.080
0.825,0.280,-0.090
0.828,0.295,-0.095
0.831,0.280,-0.115
0.833,0.295,-0.115
0.836,0.290,-0.110
0.839,0.300,-0.095
0.842,0.305,-0.085
0.844,0.320,-0.065
0.847,0.325,-0.065
0.850,0.325,-0.065
0.853,0.325,-0.060
0.856,0.315,-0.075
0.858,0.320,-0.070
0.861,0.305,-0.080
0.864,0.290,-0.070
0.867,0.280,-0.070
0.869,0.255,-0.055
0.872,0.240,-0.035
0.875,0.235,-0.015
0.878,0.210,-0.005
0.881,0.190,0.010
0.883,0.185,0.020
0.886,0.165,0.020
0.889,0.130,0.035
0.892,0.115,0.045
0.894,0.095,0.055
0.897,0.070,0.045
0.900,0.045,0.045
0.903,0.020,0.065
0.906,0.005,0.075
0.908,-0.020,0.095
0.911,-0.025,0.090
0.914,-0.030,0.105
0.917,-0.040,0.120
0.919,-0.055,0.115
0.922,-0.065,0.125
0.925,-0.075,0.115
0.928,-0.095,0.120
0.931,-0.125,0.115
0.933,-0.130,0.120
0.936,-0.145,0.115
0.939,-0.140,0.130
0.942,-0.150,0.140
0.944,-0.150,0.145
0.947,-0.145,0.145
0.950,-0.140,0.150
0.953,-0.145,0.145
0.956,-0.150,0.155
0.958,-0.160,0.150
0.961,-0.165,0.135
0.964,-0.180,0.135
0.967,-0.180,0.140
0.969,-0.180,0.135
0.972,-0.175,0.140
0.975,-0.165,0.140
0.978,-0.170,0.155
0.981,-0.170,0.155
0.983,-0.145,0.155
0.986,-0.155,0.155
0.989,-0.155,0.155
0.992,-0.155,0.140
0.994,-0.180,0.145
0.997,-0.165,0.130
1.000,-0.185,0.135
1.003,-0.190,0.135
1.006,-0.175,0.150
1.008,-0.175,0.145
1.011,-0.160,0.135
1.014,-0.160,0.150
1.017,-0.160,0.155
1.019,-0.160,0.155
1.022,-0.160,0.150
1.025,-0.170,0.140
1.028,-0.175,0.135
1.031,-0.185,0.115
1.033,-0.190,0.105
1.036,-0.190,0.110
1.039,-0.190,0.125
1.042,-0.175,0.140
1.044,-0.185,0.135
1.047,-0.170,0.135
1.050,-0.160,0.145
1.053,-0.160,0.135
1.056,-0.175,0.150
1.058,-0.175,0.130
1.061,-0.180,0.140
1.064,-0.195,0.130
1.067,-0.200,0.115
1.069,-0.210,0.125
1.072,-0.220,0.115
1.075,-0.215,0.125
1.078,-0.210,0.135
1.081,-0.210,0.135
1.083,-0.210,0.125
1.086,-0.215,0.130
1.089,-0.215,0.145
1.092,-0.210,0.130
1.094,-0.220,0.115
1.097,-0.225,0.110
1.100,-0.225,0.105
1.103,-0.230,0.110
1.106,-0.225,0.115
1.108,-0.230,0.120
1.111,-0.235,0.120
1.114,-0.220,0.135
1.117,-0.205,0.140
1.119,-0.220,0.135
1.122,-0.220,0.125
1.125,-0.215,0.120
1.128,-0.220,0.115
1.131,-0.230,0.090
1.133,-0.240,0.095
1.136,-0.245,0.100
1.139,-0.235,0.105
1.142,-0.225,0.110
1.144,-0.230,0.120
1.147,-0.220,0.110
1.150,-0.210,0.120
1.153,-0.210,0.115
1.156,-0.225,0.120
1.158,-0.235,0.110
1.161,-0.230,0.105
1.164,-0.225,0.090
1.167,-0.245,0.090
1.169,-0.250,0.095
1.172,-0.235,0.105
1.175,-0.230,0.105
1.178,-0.230,0.120
1.181,-0.225,0.110
1.183,-0.225,0.115
1.186,-0.220,0.115
1.189,-0.220,0.115
1.192,-0.220,0.120
1.194,-0.240,0.110
1.197,-0.230,0.100
1.200,-0.240,0.095
1.203,-0.240,0.095
1.206,-0.240,0.095
1.208,-0.235,0.115
1.211,-0.230,0.115
1.214,-0.215,0.115
1.217,-0.210,0.105
1.219,-0.205,0.115
