'Elapsed time','MLII','V1'
'seconds','mV','mV'
0.000,-0.215,0.095
0.003,-0.215,0.095
0.006,-0.215,0.095
0.008,-0.215,0.095
0.011,-0.215,0.095
0.014,-0.215,0.095
0.017,-0.215,0.095
0.019,-0.215,0.095
0.022,-0.210,0.095
0.025,-0.200,0.110
0.028,-0.190,0.100
0.031,-0.195,0.085
0.033,-0.200,0.050
0.036,-0.200,0.060
0.039,-0.175,0.090
0.042,-0.160,0.095
0.044,-0.160,0.095
0.047,-0.155,0.070
0.050,-0.175,0.045
0.053,-0.160,0.055
0.056,-0.160,0.065
0.058,-0.170,0.090
0.061,-0.155,0.090
0.064,-0.170,0.065
0.067,-0.185,0.060
0.069,-0.165,0.055
0.072,-0.175,0.065
0.075,-0.160,0.085
0.078,-0.145,0.085
0.081,-0.165,0.035
0.083,-0.195,0.010
0.086,-0.235,-0.045
0.089,-0.255,-0.070
0.092,-0.260,-0.075
0.094,-0.250,-0.115
0.097,-0.260,-0.175
0.100,-0.270,-0.235
0.103,-0.240,-0.265
0.106,-0.145,-0.250
0.108,-0.035,-0.220
0.111,0.095,-0.190
0.114,0.235,-0.180
0.117,0.315,-0.180
0.119,0.340,-0.185
0.122,0.380,-0.150
0.125,0.410,-0.060
0.128,0.480,0.115
0.131,0.590,0.375
0.133,0.710,0.675
0.136,0.795,0.940
0.139,0.815,1.080
0.142,0.775,1.135
0.144,0.710,1.185
0.147,0.655,1.225
0.150,0.580,1.280
0.153,0.485,1.305
0.156,0.370,1.305
0.158,0.215,1.290
0.161,0.020,1.220
0.164,-0.145,1.135
0.167,-0.265,1.035
0.169,-0.315,0.965
0.172,-0.345,0.900
0.175,-0.350,0.895
0.178,-0.390,0.895
0.181,-0.405,0.895
0.183,-0.465,0.905
0.186,-0.510,0.910
0.189,-0.490,0.965
0.192,-0.445,1.010
0.194,-0.390,1.040
0.197,-0.375,1.070
0.200,-0.345,1.070
0.203,-0.295,1.075
0.206,-0.230,1.065
0.208,-0.180,1.025
0.211,-0.160,0.945
0.214,-0.160,0.845
0.217,-0.200,0.725
0.219,-0.240,0.590
0.222,-0.260,0.445
0.225,-0.275,0.365
0.228,-0.275,0.255
0.231,-0.270,0.195
0.233,-0.280,0.145
0.236,-0.270,0.145
0.239,-0.265,0.125
0.242,-0.265,0.105
0.244,-0.260,0.085
0.247,-0.275,0.060
0.250,-0.285,0.045
0.253,-0.285,0.060
0.256,-0.285,0.070
0.258,-0.280,0.070
0.261,-0.285,0.035
0.264,-0.280,0.010
0.267,-0.300,0.010
0.269,-0.290,0.025
0.272,-0.290,0.050
0.275,-0.290,0.040
0.278,-0.280,0.035
0.281,-0.285,0.000
0.283,-0.300,-0.005
0.286,-0.290,0.015
0.289,-0.280,0.045
0.292,-0.260,0.045
0.294,-0.265,0.035
0.297,-0.265,0.000
0.300,-0.280,-0.015
0.303,-0.280,0.000
0.306,-0.270,0.015
0.308,-0.260,0.040
0.311,-0.265,0.035
0.314,-0.270,0.020
0.317,-0.280,-0.010
0.319,-0.285,0.000
0.322,-0.270,0.015
0.325,-0.250,0.045
0.328,-0.250,0.055
0.331,-0.255,0.030
0.333,-0.260,0.000
0.336,-0.250,-0.005
0.339,-0.240,0.025
0.342,-0.235,0.050
0.344,-0.225,0.045
0.347,-0.225,0.030
0.350,-0.240,0.010
0.353,-0.230,0.010
0.356,-0.210,0.030
0.358,-0.190,0.035
0.361,-0.190,0.055
0.364,-0.205,0.055
0.367,-0.215,0.025
0.369,-0.215,0.020
0.372,-0.195,0.035
0.375,-0.195,0.075
0.378,-0.175,0.080
0.381,-0.175,0.075
0.383,-0.180,0.045
0.386,-0.175,0.045
0.389,-0.165,0.070
0.392,-0.165,0.100
0.394,-0.135,0.115
0.397,-0.135,0.090
0.400,-0.140,0.090
0.403,-0.135,0.085
0.406,-0.130,0.110
0.408,-0.110,0.125
0.411,-0.090,0.140
0.414,-0.085,0.140
0.417,-0.100,0.125
0.419,-0.095,0.130
0.422,-0.080,0.140
0.425,-0.065,0.165
0.428,-0.065,0.180
0.431,-0.085,0.185
0.433,-0.075,0.175
0.436,-0.070,0.180
0.439,-0.055,0.180
0.442,-0.035,0.195
0.444,-0.035,0.215
0.447,-0.035,0.220
0.450,-0.035,0.215
0.453,-0.030,0.215
0.456,-0.020,0.220
0.458,-0.015,0.230
0.461,0.000,0.245
0.464,0.005,0.255
0.467,-0.005,0.260
0.469,0.010,0.260
0.472,0.035,0.265
0.475,0.050,0.275
