'Elapsed time','MLII','V1'
'seconds','mV','mV'
0.000,-0.580,-0.335
0.003,-0.580,-0.335
0.006,-0.580,-0.335
0.008,-0.580,-0.335
0.011,-0.580,-0.335
0.014,-0.580,-0.335
0.017,-0.580,-0.335
0.019,-0.580,-0.335
0.022,-0.585,-0.330
0.025,-0.590,-0.320
0.028,-0.580,-0.320
0.031,-0.580,-0.315
0.033,-0.575,-0.300
0.036,-0.555,-0.315
0.039,-0.570,-0.310
0.042,-0.575,-0.320
0.044,-0.585,-0.330
0.047,-0.585,-0.330
0.050,-0.595,-0.340
0.053,-0.595,-0.340
0.056,-0.610,-0.335
0.058,-0.605,-0.320
0.061,-0.590,-0.330
0.064,-0.585,-0.320
0.067,-0.580,-0.305
0.069,-0.580,-0.310
0.072,-0.585,-0.320
0.075,-0.590,-0.330
0.078,-0.595,-0.335
0.081,-0.605,-0.345
0.083,-0.600,-0.350
0.086,-0.600,-0.345
0.089,-0.605,-0.335
0.092,-0.605,-0.325
0.094,-0.590,-0.330
0.097,-0.585,-0.320
0.100,-0.590,-0.310
0.103,-0.575,-0.330
0.106,-0.580,-0.325
0.108,-0.585,-0.320
0.111,-0.585,-0.330
0.114,-0.575,-0.340
0.117,-0.595,-0.340
0.119,-0.600,-0.335
0.122,-0.605,-0.345
0.125,-0.595,-0.330
0.128,-0.590,-0.315
0.131,-0.600,-0.320
0.133,-0.590,-0.315
0.136,-0.585,-0.320
0.139,-0.580,-0.320
0.142,-0.580,-0.330
0.144,-0.585,-0.345
0.147,-0.600,-0.340
0.150,-0.605,-0.345
0.153,-0.605,-0.340
0.156,-0.620,-0.345
0.158,-0.610,-0.335
0.161,-0.610,-0.325
0.164,-0.600,-0.315
0.167,-0.600,-0.310
0.169,-0.585,-0.310
0.172,-0.595,-0.330
0.175,-0.590,-0.330
0.178,-0.610,-0.330
0.181,-0.610,-0.345
0.183,-0.610,-0.350
0.186,-0.605,-0.345
0.189,-0.605,-0.340
0.192,-0.595,-0.335
0.194,-0.595,-0.320
0.197,-0.590,-0.310
0.200,-0.565,-0.300
0.203,-0.585,-0.315
0.206,-0.570,-0.315
0.208,-0.575,-0.315
0.211,-0.580,-0.315
0.214,-0.585,-0.310
0.217,-0.590,-0.325
0.219,-0.595,-0.310
0.222,-0.590,-0.295
0.225,-0.575,-0.275
0.228,-0.560,-0.275
0.231,-0.550,-0.250
0.233,-0.535,-0.240
0.236,-0.525,-0.255
0.239,-0.515,-0.260
0.242,-0.510,-0.265
0.244,-0.490,-0.290
0.247,-0.495,-0.310
0.250,-0.490,-0.320
0.253,-0.495,-0.325
0.256,-0.480,-0.340
0.258,-0.465,-0.340
0.261,-0.455,-0.335
0.264,-0.445,-0.315
0.267,-0.430,-0.300
0.269,-0.435,-0.320
0.272,-0.440,-0.305
0.275,-0.445,-0.330
0.278,-0.475,-0.315
0.281,-0.480,-0.330
0.283,-0.485,-0.340
0.286,-0.490,-0.325
0.289,-0.495,-0.330
0.292,-0.485,-0.320
0.294,-0.480,-0.310
0.297,-0.480,-0.320
0.300,-0.470,-0.315
0.303,-0.470,-0.325
0.306,-0.485,-0.335
0.308,-0.500,-0.345
0.311,-0.535,-0.350
0.314,-0.545,-0.365
0.317,-0.565,-0.370
0.319,-0.575,-0.365
0.322,-0.585,-0.360
0.325,-0.585,-0.345
0.328,-0.580,-0.345
0.331,-0.565,-0.340
0.333,-0.570,-0.335
0.336,-0.565,-0.345
0.339,-0.560,-0.345
0.342,-0.575,-0.355
0.344,-0.580,-0.355
0.347,-0.585,-0.355
0.350,-0.605,-0.360
0.353,-0.610,-0.365
0.356,-0.600,-0.365
0.358,-0.590,-0.340
0.361,-0.600,-0.345
0.364,-0.595,-0.345
0.367,-0.575,-0.335
0.369,-0.555,-0.345
0.372,-0.565,-0.350
0.375,-0.575,-0.350
0.378,-0.575,-0.350
0.381,-0.590,-0.345
0.383,-0.590,-0.365
0.386,-0.590,-0.350
0.389,-0.575,-0.350
