'Elapsed time','MLII','V1'
'seconds','mV','mV'
0.000,0.045,-0.760
0.003,0.045,-0.760
0.006,0.045,-0.760
0.008,0.045,-0.760
0.011,0.045,-0.760
0.014,0.045,-0.760
0.017,0.045,-0.760
0.019,0.045,-0.770
0.022,0.045,-0.760
0.025,0.035,-0.740
0.028,0.030,-0.720
0.031,0.045,-0.685
0.033,0.050,-0.655
0.036,0.065,-0.640
0.039,0.035,-0.645
0.042,0.030,-0.610
0.044,0.015,-0.570
0.047,0.040,-0.530
0.050,0.045,-0.485
0.053,0.020,-0.470
0.056,0.010,-0.450
0.058,-0.020,-0.420
0.061,-0.010,-0.395
0.064,-0.010,-0.350
0.067,-0.015,-0.320
0.069,-0.035,-0.295
0.072,-0.055,-0.290
0.075,-0.070,-0.250
0.078,-0.085,-0.225
0.081,-0.075,-0.175
0.083,-0.075,-0.160
0.086,-0.100,-0.145
0.089,-0.120,-0.125
0.092,-0.135,-0.105
0.094,-0.150,-0.080
0.097,-0.130,-0.045
0.100,-0.130,-0.020
0.103,-0.135,-0.010
0.106,-0.155,-0.005
0.108,-0.170,0.000
0.111,-0.175,0.040
0.114,-0.165,0.050
0.117,-0.160,0.080
0.119,-0.175,0.075
0.122,-0.205,0.065
0.125,-0.200,0.075
0.128,-0.195,0.085
0.131,-0.205,0.100
0.133,-0.190,0.120
0.136,-0.195,0.110
0.139,-0.210,0.105
0.142,-0.210,0.105
0.144,-0.205,0.100
0.147,-0.190,0.115
0.150,-0.175,0.115
0.153,-0.190,0.100
0.156,-0.195,0.080
0.158,-0.205,0.070
0.161,-0.200,0.080
0.164,-0.185,0.110
0.167,-0.170,0.115
0.169,-0.155,0.125
0.172,-0.185,0.110
0.175,-0.195,0.120
0.178,-0.205,0.125
0.181,-0.185,0.145
0.183,-0.175,0.150
0.186,-0.180,0.140
0.189,-0.190,0.135
0.192,-0.220,0.135
0.194,-0.200,0.140
0.197,-0.180,0.155
0.200,-0.185,0.170
0.203,-0.180,0.150
0.206,-0.195,0.150
0.208,-0.220,0.155
0.211,-0.200,0.160
0.214,-0.175,0.175
0.217,-0.175,0.175
0.219,-0.185,0.170
0.222,-0.200,0.150
0.225,-0.215,0.150
0.228,-0.225,0.170
0.231,-0.210,0.185
0.233,-0.195,0.190
0.236,-0.200,0.170
0.239,-0.215,0.160
0.242,-0.235,0.160
0.244,-0.235,0.170
0.247,-0.220,0.175
0.250,-0.225,0.180
0.253,-0.215,0.165
0.256,-0.230,0.160
0.258,-0.240,0.145
0.261,-0.245,0.155
0.264,-0.230,0.165
0.267,-0.210,0.165
0.269,-0.215,0.150
0.272,-0.220,0.145
0.275,-0.235,0.130
0.278,-0.220,0.145
0.281,-0.205,0.165
0.283,-0.215,0.150
0.286,-0.205,0.145
0.289,-0.205,0.150
0.292,-0.215,0.155
0.294,-0.250,0.165
0.297,-0.215,0.175
0.300,-0.200,0.185
0.303,-0.215,0.165
0.306,-0.220,0.160
0.308,-0.240,0.160
0.311,-0.230,0.175
0.314,-0.215,0.180
0.317,-0.200,0.185
0.319,-0.200,0.185
0.322,-0.215,0.160
0.325,-0.210,0.160
0.328,-0.215,0.175
0.331,-0.200,0.185
0.333,-0.190,0.190
0.336,-0.190,0.170
0.339,-0.200,0.150
0.342,-0.195,0.165
0.344,-0.205,0.170
0.347,-0.215,0.180
0.350,-0.190,0.180
0.353,-0.195,0.180
0.356,-0.225,0.155
0.358,-0.220,0.160
0.361,-0.235,0.170
0.364,-0.230,0.180
0.367,-0.195,0.190
0.369,-0.210,0.165
0.372,-0.220,0.135
0.375,-0.225,0.145
0.378,-0.220,0.145
0.381,-0.195,0.155
0.383,-0.175,0.155
0.386,-0.175,0.155
0.389,-0.190,0.140
0.392,-0.200,0.140
0.394,-0.210,0.145
0.397,-0.195,0.135
0.400,-0.185,0.145
0.403,-0.165,0.135
0.406,-0.180,0.125
0.408,-0.195,0.115
0.411,-0.195,0.135
0.414,-0.185,0.145
0.417,-0.170,0.155
0.419,-0.185,0.160
0.422,-0.195,0.145
0.425,-0.200,0.145
0.428,-0.200,0.160
0.431,-0.180,0.165
0.433,-0.150,0.160
0.436,-0.175,0.160
0.439,-0.170,0.150
0.442,-0.190,0.135
0.444,-0.195,0.150
0.447,-0.165,0.155
0.450,-0.145,0.170
0.453,-0.145,0.140
0.456,-0.165,0.135
0.458,-0.170,0.140
0.461,-0.160,0.160
0.464,-0.150,0.170
0.467,-0.150,0.170
0.469,-0.145,0.155
0.472,-0.155,0.130
0.475,-0.170,0.135
0.478,-0.160,0.125
0.481,-0.165,0.145
0.483,-0.140,0.150
0.486,-0.150,0.125
0.489,-0.165,0.105
0.492,-0.205,0.100
0.494,-0.195,0.105
0.497,-0.190,0.125
0.500,-0.155,0.110
0.503,-0.165,0.095
0.506,-0.175,0.090
0.508,-0.165,0.080
0.511,-0.155,0.105
0.514,-0.145,0.105
0.517,-0.130,0.100
0.519,-0.125,0.075
0.522,-0.115,0.045
0.525,-0.105,0.050
0.528,-0.085,0.060
0.531,-0.030,0.080
0.533,0.045,0.075
0.536,0.170,0.065
0.539,0.455,0.065
0.542,0.905,0.065
0.544,1.415,0.070
0.547,1.650,0.065
0.550,1.520,0.020
0.553,1.225,-0.080
0.556,1.030,-0.250
0.558,0.940,-0.525
0.561,0.860,-0.860
0.564,0.795,-1.075
0.567,0.700,-1.075
0.569,0.590,-0.955
0.572,0.450,-0.860
0.575,0.350,-0.835
0.578,0.250,-0.800
0.581,0.145,-0.765
0.583,0.035,-0.750
0.586,-0.070,-0.755
0.589,-0.205,-0.765
0.592,-0.330,-0.760
0.594,-0.465,-0.755
0.597,-0.595,-0.765
0.600,-0.750,-0.775
0.603,-0.910,-0.790
0.606,-1.050,-0.805
0.608,-1.185,-0.805
0.611,-1.275,-0.805
0.614,-1.350,-0.810
0.617,-1.420,-0.820
0.619,-1.485,-0.835
0.622,-1.550,-0.855
0.625,-1.600,-0.865
0.628,-1.605,-0.890
0.631,-1.590,-0.890
0.633,-1.550,-0.910
0.636,-1.510,-0.940
0.639,-1.465,-0.985
0.642,-1.420,-1.025
0.644,-1.325,-1.060
0.647,-1.205,-1.085
0.650,-1.070,-1.095
0.653,-0.970,-1.110
0.656,-0.865,-1.110
0.658,-0.780,-1.080
0.661,-0.675,-1.035
0.664,-0.620,-0.955
0.667,-0.575,-0.910
0.669,-0.535,-0.885
0.672,-0.475,-0.870
0.675,-0.385,-0.825
0.678,-0.290,-0.770
0.681,-0.190,-0.690
0.683,-0.100,-0.600
0.686,-0.035,-0.520
0.689,-0.005,-0.430
0.692,0.015,-0.320
0.694,0.035,-0.190
0.697,0.060,-0.090
0.700,0.085,0.005
0.703,0.105,0.050
0.706,0.090,0.080
0.708,0.090,0.105
0.711,0.095,0.120
0.714,0.120,0.150
0.717,0.140,0.180
0.719,0.130,0.170
0.722,0.100,0.175
0.725,0.095,0.180
0.728,0.105,0.195
0.731,0.115,0.215
0.733,0.155,0.230
0.736,0.145,0.220
0.739,0.140,0.205
0.742,0.130,0.225
0.744,0.125,0.220
0.747,0.150,0.255
0.750,0.180,0.265
0.753,0.175,0.260
0.756,0.180,0.235
0.758,0.185,0.235
0.761,0.195,0.250
0.764,0.225,0.245
0.767,0.250,0.270
0.769,0.285,0.255
0.772,0.270,0.245
0.775,0.285,0.245
0.778,0.300,0.255
0.781,0.330,0.280
0.783,0.355,0.285
0.786,0.365,0.285
0.789,0.355,0.285
0.792,0.360,0.305
0.794,0.380,0.330
0.797,0.395,0.345
0.800,0.425,0.360
0.803,0.435,0.345
0.806,0.435,0.355
0.808,0.435,0.365
0.811,0.445,0.385
0.814,0.470,0.400
0.817,0.500,0.410
0.819,0.515,0.390
0.822,0.515,0.385
0.825,0.530,0.395
0.828,0.525,0.425
0.831,0.555,0.450
0.833,0.580,0.450
0.836,0.610,0.450
0.839,0.595,0.440
0.842,0.620,0.450
0.844,0.630,0.465
0.847,0.650,0.480
0.850,0.670,0.500
0.853,0.670,0.490
0.856,0.665,0.485
0.858,0.650,0.495
0.861,0.645,0.525
0.864,0.660,0.535
0.867,0.650,0.550
0.869,0.665,0.550
0.872,0.655,0.545
0.875,0.650,0.540
0.878,0.650,0.560
0.881,0.660,0.580
0.883,0.670,0.595
0.886,0.670,0.575
0.889,0.650,0.565
0.892,0.630,0.555
0.894,0.600,0.580
0.897,0.610,0.570
0.900,0.605,0.570
0.903,0.590,0.555
0.906,0.555,0.540
0.908,0.520,0.540
0.911,0.505,0.545
0.914,0.490,0.575
0.917,0.475,0.555
0.919,0.450,0.555
0.922,0.405,0.525
0.925,0.370,0.515
0.928,0.340,0.515
0.931,0.320,0.520
0.933,0.305,0.500
0.936,0.300,0.480
0.939,0.265,0.460
0.942,0.235,0.445
0.944,0.205,0.440
0.947,0.210,0.445
0.950,0.190,0.430
0.953,0.180,0.395
0.956,0.150,0.365
0.958,0.120,0.350
0.961,0.100,0.340
0.964,0.090,0.340
0.967,0.090,0.320
0.969,0.070,0.310
0.972,0.050,0.270
0.975,0.040,0.255
0.978,0.030,0.245
0.981,0.035,0.265
0.983,0.030,0.255
0.986,0.015,0.235
0.989,-0.005,0.215
0.992,-0.015,0.200
0.994,-0.030,0.215
0.997,-0.025,0.230
1.000,-0.015,0.220
1.003,-0.020,0.215
1.006,-0.030,0.200
1.008,-0.040,0.185
1.011,-0.050,0.190
1.014,-0.050,0.190
1.017,-0.030,0.190
1.019,-0.035,0.180
1.022,-0.045,0.170
1.025,-0.065,0.165
1.028,-0.065,0.165
1.031,-0.050,0.160
1.033,-0.040,0.160
1.036,-0.015,0.140
1.039,-0.015,0.110
1.042,-0.025,0.120
1.044,-0.035,0.125
1.047,-0.015,0.160
1.050,-0.010,0.155
1.053,-0.015,0.135
1.056,-0.025,0.120
1.058,-0.050,0.120
1.061,-0.050,0.135
1.064,-0.050,0.160
1.067,-0.035,0.165
1.069,-0.040,0.150
1.072,-0.065,0.140
1.075,-0.065,0.140
1.078,-0.070,0.160
1.081,-0.060,0.170
1.083,-0.050,0.170
1.086,-0.065,0.170
1.089,-0.080,0.160
1.092,-0.095,0.155
