'Elapsed time','MLII','V1'
'seconds','mV','mV'
0.000,-0.080,0.135
0.003,-0.080,0.135
0.006,-0.080,0.135
0.008,-0.080,0.135
0.011,-0.080,0.135
0.014,-0.080,0.135
0.017,-0.080,0.135
0.019,-0.080,0.135
0.022,-0.075,0.135
0.025,-0.075,0.145
0.028,-0.090,0.155
0.031,-0.065,0.175
0.033,-0.055,0.180
0.036,-0.050,0.175
0.039,-0.050,0.165
0.042,-0.065,0.145
0.044,-0.070,0.145
0.047,-0.075,0.150
0.050,-0.080,0.150
0.053,-0.080,0.150
0.056,-0.085,0.150
0.058,-0.085,0.155
0.061,-0.095,0.155
0.064,-0.075,0.170
0.067,-0.070,0.175
0.069,-0.065,0.170
0.072,-0.060,0.145
0.075,-0.070,0.140
0.078,-0.075,0.135
0.081,-0.075,0.150
0.083,-0.080,0.155
0.086,-0.075,0.145
0.089,-0.070,0.140
0.092,-0.060,0.145
0.094,-0.065,0.170
0.097,-0.055,0.185
0.100,-0.055,0.170
0.103,-0.050,0.170
0.106,-0.050,0.150
0.108,-0.050,0.140
0.111,-0.060,0.135
0.114,-0.065,0.145
0.117,-0.065,0.145
0.119,-0.080,0.145
0.122,-0.065,0.150
0.125,-0.065,0.140
0.128,-0.060,0.160
0.131,-0.055,0.170
0.133,-0.055,0.170
0.136,-0.050,0.170
0.139,-0.050,0.140
0.142,-0.065,0.140
0.144,-0.065,0.130
0.147,-0.060,0.150
0.150,-0.050,0.155
0.153,-0.050,0.145
0.156,-0.045,0.150
0.158,-0.045,0.140
0.161,-0.050,0.150
0.164,-0.050,0.170
0.167,-0.050,0.175
0.169,-0.045,0.165
0.172,-0.055,0.155
0.175,-0.050,0.140
0.178,-0.065,0.140
0.181,-0.080,0.140
0.183,-0.080,0.150
0.186,-0.065,0.150
0.189,-0.060,0.155
0.192,-0.055,0.160
0.194,-0.050,0.175
0.197,-0.050,0.195
0.200,-0.035,0.190
0.203,-0.020,0.185
0.206,-0.015,0.175
0.208,-0.020,0.175
0.211,-0.015,0.180
0.214,-0.010,0.215
0.217,0.005,0.195
0.219,0.015,0.195
0.222,0.025,0.190
0.225,0.035,0.195
0.228,0.060,0.205
0.231,0.075,0.230
0.233,0.090,0.220
0.236,0.115,0.200
0.239,0.135,0.180
0.242,0.130,0.170
0.244,0.125,0.155
0.247,0.105,0.165
0.250,0.095,0.165
0.253,0.105,0.160
0.256,0.095,0.155
0.258,0.100,0.155
0.261,0.105,0.175
0.264,0.105,0.165
0.267,0.085,0.165
0.269,0.070,0.135
0.272,0.045,0.100
0.275,0.010,0.105
0.278,-0.020,0.125
0.281,-0.050,0.125
0.283,-0.070,0.135
0.286,-0.090,0.135
0.289,-0.095,0.135
0.292,-0.080,0.120
0.294,-0.080,0.135
0.297,-0.075,0.145
0.300,-0.085,0.145
0.303,-0.090,0.135
0.306,-0.095,0.115
0.308,-0.110,0.115
0.311,-0.120,0.115
0.314,-0.125,0.130
0.317,-0.135,0.135
0.319,-0.135,0.120
0.322,-0.140,0.120
0.325,-0.125,0.110
0.328,-0.125,0.130
0.331,-0.115,0.135
0.333,-0.130,0.140
0.336,-0.120,0.105
0.339,-0.125,0.090
0.342,-0.140,0.085
0.344,-0.155,0.095
0.347,-0.135,0.110
0.350,-0.070,0.100
0.353,0.025,0.085
0.356,0.190,0.080
0.358,0.395,0.075
0.361,0.635,0.085
0.364,0.900,0.120
0.367,1.180,0.185
0.369,1.415,0.260
0.372,1.595,0.390
0.375,1.660,0.525
0.378,1.575,0.645
0.381,1.370,0.730
0.383,1.065,0.735
0.386,0.720,0.645
0.389,0.380,0.495
0.392,0.110,0.335
0.394,-0.090,0.165
0.397,-0.185,0.055
0.400,-0.230,-0.020
0.403,-0.205,-0.020
0.406,-0.165,0.020
0.408,-0.120,0.075
0.411,-0.110,0.125
0.414,-0.125,0.130
0.417,-0.140,0.130
0.419,-0.155,0.110
0.422,-0.170,0.110
0.425,-0.185,0.120
0.428,-0.190,0.125
0.431,-0.180,0.125
0.433,-0.175,0.115
0.436,-0.155,0.100
0.439,-0.180,0.105
0.442,-0.180,0.105
0.444,-0.180,0.100
0.447,-0.190,0.085
0.450,-0.205,0.070
0.453,-0.220,0.080
0.456,-0.215,0.105
0.458,-0.190,0.115
0.461,-0.170,0.115
0.464,-0.155,0.095
0.467,-0.150,0.090
0.469,-0.150,0.105
0.472,-0.170,0.095
0.475,-0.175,0.075
0.478,-0.165,0.070
0.481,-0.175,0.080
0.483,-0.190,0.085
0.486,-0.190,0.100
0.489,-0.185,0.090
0.492,-0.155,0.080
0.494,-0.140,0.090
0.497,-0.130,0.080
0.500,-0.130,0.090
0.503,-0.135,0.085
0.506,-0.135,0.060
0.508,-0.140,0.040
0.511,-0.140,0.030
0.514,-0.150,0.030
0.517,-0.155,0.045
0.519,-0.145,0.040
0.522,-0.150,0.040
0.525,-0.145,0.030
0.528,-0.120,0.030
0.531,-0.105,0.045
0.533,-0.095,0.040
0.536,-0.085,0.025
0.539,-0.080,0.020
0.542,-0.080,0.000
0.544,-0.080,0.000
0.547,-0.085,0.000
0.550,-0.080,0.000
0.553,-0.095,0.000
0.556,-0.075,-0.010
0.558,-0.070,-0.025
0.561,-0.065,-0.005
0.564,-0.045,0.000
0.567,-0.025,-0.010
0.569,-0.025,-0.010
0.572,-0.020,-0.025
0.575,-0.020,-0.035
0.578,-0.030,-0.030
0.581,-0.035,-0.040
0.583,-0.030,-0.035
0.586,-0.035,-0.045
0.589,-0.035,-0.045
0.592,-0.035,-0.040
0.594,-0.035,-0.020
0.597,-0.030,-0.010
0.600,-0.025,-0.025
0.603,-0.010,-0.030
0.606,-0.010,-0.030
0.608,-0.020,-0.020
0.611,-0.035,-0.010
0.614,-0.030,0.000
0.617,-0.025,-0.005
0.619,-0.010,0.000
0.622,0.000,0.005
0.625,0.020,0.040
0.628,0.040,0.070
0.631,0.065,0.085
0.633,0.065,0.095
0.636,0.060,0.095
0.639,0.055,0.110
0.642,0.075,0.120
0.644,0.070,0.135
0.647,0.060,0.130
0.650,0.055,0.125
0.653,0.045,0.110
0.656,0.035,0.115
0.658,0.045,0.135
0.661,0.040,0.155
0.664,0.045,0.150
0.667,0.040,0.145
0.669,0.045,0.125
0.672,0.045,0.135
0.675,0.030,0.150
0.678,0.020,0.155
0.681,0.030,0.160
0.683,0.020,0.160
0.686,0.025,0.140
0.689,0.030,0.155
0.692,0.030,0.155
0.694,0.035,0.175
0.697,0.035,0.180
0.700,0.030,0.160
0.703,0.030,0.145
0.706,0.035,0.135
0.708,0.035,0.140
0.711,0.030,0.150
0.714,0.030,0.140
0.717,0.030,0.140
0.719,0.025,0.130
0.722,0.030,0.135
0.725,0.030,0.165
0.728,0.035,0.165
0.731,0.040,0.175
0.733,0.040,0.165
0.736,0.045,0.160
0.739,0.045,0.130
0.742,0.030,0.125
0.744,0.030,0.140
0.747,0.015,0.130
0.750,0.045,0.130
0.753,0.045,0.135
0.756,0.055,0.135
0.758,0.045,0.145
0.761,0.055,0.170
0.764,0.060,0.175
0.767,0.055,0.165
0.769,0.055,0.150
0.772,0.060,0.130
0.775,0.045,0.110
0.778,0.050,0.135
0.781,0.035,0.140
0.783,0.040,0.140
0.786,0.050,0.130
0.789,0.055,0.120
0.792,0.060,0.135
0.794,0.070,0.150
0.797,0.080,0.175
0.800,0.070,0.180
0.803,0.070,0.165
0.806,0.045,0.135
0.808,0.045,0.125
0.811,0.035,0.135
0.814,0.035,0.130
0.817,0.035,0.145
0.819,0.045,0.130
0.822,0.050,0.130
0.825,0.045,0.130
0.828,0.055,0.150
0.831,0.060,0.165
0.833,0.065,0.165
0.836,0.055,0.155
0.839,0.070,0.135
0.842,0.065,0.135
0.844,0.055,0.155
0.847,0.055,0.170
0.850,0.060,0.190
0.853,0.080,0.175
0.856,0.100,0.190
0.858,0.110,0.195
0.861,0.130,0.210
0.864,0.130,0.230
0.867,0.140,0.220
0.869,0.170,0.205
0.872,0.180,0.185
0.875,0.195,0.175
0.878,0.195,0.170
0.881,0.205,0.185
0.883,0.215,0.165
0.886,0.210,0.165
0.889,0.210,0.150
0.892,0.210,0.155
0.894,0.215,0.175
0.897,0.215,0.175
0.900,0.220,0.180
0.903,0.220,0.155
0.906,0.205,0.120
0.908,0.180,0.095
0.911,0.150,0.085
0.914,0.125,0.100
0.917,0.090,0.115
0.919,0.070,0.115
0.922,0.065,0.115
0.925,0.045,0.140
0.928,0.040,0.155
0.931,0.040,0.155
0.933,0.040,0.155
0.936,0.020,0.130
0.939,0.015,0.110
0.942,0.010,0.090
0.944,0.010,0.080
0.947,-0.010,0.100
0.950,-0.005,0.115
0.953,-0.010,0.105
0.956,-0.020,0.100
0.958,-0.020,0.110
0.961,-0.020,0.110
0.964,-0.010,0.120
0.967,-0.015,0.125
0.969,-0.010,0.115
0.972,-0.010,0.105
0.975,-0.020,0.080
0.978,-0.040,0.075
0.981,-0.035,0.070
0.983,-0.060,0.085
0.986,-0.065,0.075
0.989,-0.040,0.085
0.992,0.020,0.095
0.994,0.115,0.110
0.997,0.240,0.105
1.000,0.395,0.095
1.003,0.600,0.075
1.006,0.855,0.055
1.008,1.110,0.060
