'Elapsed time','MLII','V2'
'seconds','mV','mV'
0.000,-0.375,0.050
0.003,-0.375,0.050
0.006,-0.375,0.050
0.008,-0.375,0.050
0.011,-0.375,0.050
0.014,-0.375,0.050
0.017,-0.375,0.050
0.019,-0.375,0.050
0.022,-0.385,0.050
0.025,-0.385,0.035
0.028,-0.385,0.035
0.031,-0.380,0.050
0.033,-0.360,0.065
0.036,-0.360,0.065
0.039,-0.370,0.040
0.042,-0.365,0.045
0.044,-0.370,0.035
0.047,-0.360,0.055
0.050,-0.355,0.070
0.053,-0.345,0.075
0.056,-0.340,0.065
0.058,-0.345,0.055
0.061,-0.345,0.070
0.064,-0.330,0.080
0.067,-0.325,0.090
0.069,-0.310,0.085
0.072,-0.305,0.090
0.075,-0.310,0.085
0.078,-0.310,0.085
0.081,-0.300,0.105
0.083,-0.280,0.120
0.086,-0.250,0.125
0.089,-0.250,0.120
0.092,-0.245,0.125
0.094,-0.235,0.135
0.097,-0.220,0.145
0.100,-0.195,0.160
0.103,-0.165,0.165
0.106,-0.160,0.175
0.108,-0.160,0.170
0.111,-0.135,0.180
0.114,-0.120,0.210
0.117,-0.090,0.230
0.119,-0.060,0.235
0.122,-0.045,0.240
0.125,-0.035,0.255
0.128,-0.015,0.255
0.131,0.000,0.275
0.133,0.030,0.300
0.136,0.060,0.295
0.139,0.070,0.315
0.142,0.075,0.315
0.144,0.075,0.335
0.147,0.100,0.350
0.150,0.110,0.350
0.153,0.135,0.355
0.156,0.130,0.355
0.158,0.145,0.350
0.161,0.135,0.355
0.164,0.160,0.370
0.167,0.165,0.390
0.169,0.175,0.395
0.172,0.185,0.385
0.175,0.175,0.370
0.178,0.165,0.365
0.181,0.170,0.380
0.183,0.160,0.385
0.186,0.150,0.375
0.189,0.140,0.370
0.192,0.120,0.345
0.194,0.085,0.345
0.197,0.080,0.335
0.200,0.070,0.330
0.203,0.055,0.310
0.206,0.020,0.280
0.208,-0.005,0.265
0.211,-0.050,0.250
0.214,-0.065,0.240
0.217,-0.085,0.225
0.219,-0.095,0.205
0.222,-0.125,0.180
0.225,-0.145,0.165
0.228,-0.165,0.145
0.231,-0.175,0.135
0.233,-0.185,0.130
0.236,-0.205,0.125
0.239,-0.215,0.105
0.242,-0.220,0.085
0.244,-0.230,0.075
0.247,-0.245,0.080
0.250,-0.240,0.080
0.253,-0.245,0.075
0.256,-0.245,0.060
0.258,-0.265,0.040
0.261,-0.265,0.040
0.264,-0.265,0.050
0.267,-0.260,0.065
0.269,-0.255,0.050
0.272,-0.270,0.040
0.275,-0.265,0.030
0.278,-0.275,0.030
0.281,-0.265,0.035
