'Elapsed time','MLII','V1'
'seconds','mV','mV'
0.000,-0.780,-0.735
0.003,-0.780,-0.735
0.006,-0.780,-0.735
0.008,-0.780,-0.735
0.011,-0.780,-0.735
0.014,-0.780,-0.735
0.017,-0.780,-0.735
0.019,-0.780,-0.690
0.022,-0.780,-0.685
0.025,-0.775,-0.715
0.028,-0.755,-0.740
0.031,-0.755,-0.735
0.033,-0.745,-0.675
0.036,-0.745,-0.660
0.039,-0.765,-0.685
0.042,-0.760,-0.750
0.044,-0.745,-0.785
0.047,-0.745,-0.770
0.050,-0.760,-0.705
0.053,-0.760,-0.635
0.056,-0.750,-0.650
0.058,-0.735,-0.705
0.061,-0.705,-0.745
0.064,-0.695,-0.780
0.067,-0.690,-0.735
0.069,-0.705,-0.695
0.072,-0.725,-0.680
0.075,-0.720,-0.710
0.078,-0.700,-0.765
0.081,-0.665,-0.770
0.083,-0.645,-0.735
0.086,-0.610,-0.675
0.089,-0.595,-0.640
0.092,-0.580,-0.670
0.094,-0.550,-0.710
0.097,-0.520,-0.720
0.100,-0.535,-0.665
0.103,-0.540,-0.610
0.106,-0.550,-0.620
0.108,-0.545,-0.665
0.111,-0.535,-0.690
0.114,-0.540,-0.685
0.117,-0.545,-0.635
0.119,-0.560,-0.590
0.122,-0.575,-0.620
0.125,-0.585,-0.665
0.128,-0.580,-0.680
0.131,-0.580,-0.660
0.133,-0.590,-0.595
0.136,-0.605,-0.580
0.139,-0.605,-0.610
0.142,-0.605,-0.695
0.144,-0.610,-0.745
0.147,-0.610,-0.740
0.150,-0.645,-0.695
0.153,-0.685,-0.660
0.156,-0.690,-0.680
0.158,-0.715,-0.700
0.161,-0.700,-0.755
0.164,-0.715,-0.760
0.167,-0.735,-0.705
0.169,-0.755,-0.690
0.172,-0.790,-0.675
0.175,-0.775,-0.745
0.178,-0.795,-0.790
0.181,-0.785,-0.770
0.183,-0.795,-0.715
0.186,-0.810,-0.660
0.189,-0.780,-0.645
0.192,-0.765,-0.700
0.194,-0.755,-0.745
0.197,-0.740,-0.760
0.200,-0.740,-0.720
0.203,-0.785,-0.690
0.206,-0.825,-0.680
0.208,-0.840,-0.740
0.211,-0.890,-0.785
0.214,-0.925,-0.800
0.217,-0.960,-0.765
0.219,-0.965,-0.705
0.222,-0.950,-0.665
0.225,-0.870,-0.660
0.228,-0.730,-0.625
0.231,-0.555,-0.555
0.233,-0.345,-0.445
0.236,-0.140,-0.375
0.239,0.050,-0.360
0.242,0.235,-0.405
0.244,0.410,-0.420
0.247,0.570,-0.420
0.250,0.705,-0.405
0.253,0.800,-0.425
0.256,0.845,-0.540
0.258,0.855,-0.695
0.261,0.845,-0.860
0.264,0.805,-0.925
0.267,0.730,-0.890
0.269,0.650,-0.815
0.272,0.530,-0.735
0.275,0.340,-0.665
0.278,0.065,-0.595
0.281,-0.260,-0.585
0.283,-0.555,-0.600
0.286,-0.745,-0.680
0.289,-0.820,-0.750
0.292,-0.815,-0.820
0.294,-0.755,-0.815
0.297,-0.700,-0.740
0.300,-0.670,-0.675
0.303,-0.670,-0.700
0.306,-0.695,-0.730
0.308,-0.740,-0.745
0.311,-0.770,-0.765
0.314,-0.840,-0.695
0.317,-0.865,-0.660
0.319,-0.860,-0.690
0.322,-0.845,-0.710
0.325,-0.820,-0.705
0.328,-0.810,-0.650
0.331,-0.830,-0.625
0.333,-0.855,-0.615
0.336,-0.855,-0.680
0.339,-0.840,-0.720
0.342,-0.845,-0.725
0.344,-0.830,-0.680
0.347,-0.840,-0.625
0.350,-0.850,-0.620
0.353,-0.840,-0.655
0.356,-0.815,-0.690
0.358,-0.800,-0.690
0.361,-0.810,-0.625
0.364,-0.820,-0.595
0.367,-0.850,-0.605
0.369,-0.860,-0.660
0.372,-0.840,-0.715
0.375,-0.830,-0.710
0.378,-0.835,-0.655
0.381,-0.840,-0.605
0.383,-0.845,-0.605
0.386,-0.835,-0.620
0.389,-0.805,-0.670
0.392,-0.800,-0.635
