'Elapsed time','MLII','V1'
'seconds','mV','mV'
0.000,-0.065,0.135
0.003,-0.065,0.135
0.006,-0.065,0.135
0.008,-0.065,0.135
0.011,-0.065,0.135
0.014,-0.065,0.135
0.017,-0.065,0.135
0.019,-0.065,0.135
0.022,-0.045,0.135
0.025,-0.035,0.130
0.028,-0.040,0.120
0.031,-0.060,0.115
0.033,-0.075,0.105
0.036,-0.055,0.120
0.039,-0.040,0.130
0.042,-0.040,0.120
0.044,-0.050,0.115
0.047,-0.065,0.115
0.050,-0.070,0.105
0.053,-0.065,0.100
0.056,-0.060,0.115
0.058,-0.060,0.115
0.061,-0.060,0.105
0.064,-0.070,0.085
0.067,-0.075,0.065
0.069,-0.075,0.080
0.072,-0.065,0.095
0.075,-0.070,0.080
0.078,-0.075,0.060
0.081,-0.080,0.050
0.083,-0.085,0.060
0.086,-0.075,0.060
0.089,-0.070,0.060
0.092,-0.075,0.060
0.094,-0.080,0.040
0.097,-0.085,0.040
0.100,-0.090,0.025
0.103,-0.090,0.045
0.106,-0.080,0.060
0.108,-0.070,0.065
0.111,-0.075,0.055
0.114,-0.085,0.060
0.117,-0.090,0.065
0.119,-0.070,0.090
0.122,-0.055,0.100
0.125,-0.040,0.090
0.128,-0.020,0.060
0.131,0.025,0.035
0.133,0.105,0.020
0.136,0.235,0.000
0.139,0.350,-0.015
0.142,0.475,-0.050
0.144,0.585,-0.090
0.147,0.685,-0.125
0.150,0.805,-0.130
0.153,0.915,-0.165
0.156,1.035,-0.220
0.158,1.080,-0.275
0.161,1.080,-0.300
0.164,1.025,-0.305
0.167,0.960,-0.285
0.169,0.860,-0.210
0.172,0.715,-0.140
0.175,0.510,-0.090
0.178,0.305,-0.060
0.181,0.145,-0.030
0.183,0.080,-0.020
0.186,0.030,0.025
0.189,-0.015,0.055
0.192,-0.055,0.070
0.194,-0.095,0.065
0.197,-0.110,0.070
0.200,-0.120,0.075
0.203,-0.135,0.100
0.206,-0.140,0.105
0.208,-0.150,0.090
0.211,-0.165,0.085
0.214,-0.185,0.070
0.217,-0.200,0.055
0.219,-0.195,0.070
0.222,-0.195,0.070
0.225,-0.195,0.060
0.228,-0.215,0.035
0.231,-0.225,0.015
0.233,-0.235,0.010
0.236,-0.250,0.005
0.239,-0.230,0.030
0.242,-0.235,0.040
0.244,-0.250,0.040
0.247,-0.240,0.040
0.250,-0.260,0.030
0.253,-0.255,0.050
0.256,-0.245,0.070
0.258,-0.240,0.075
0.261,-0.260,0.070
0.264,-0.275,0.070
0.267,-0.280,0.085
0.269,-0.280,0.120
0.272,-0.255,0.135
0.275,-0.255,0.130
0.278,-0.250,0.130
0.281,-0.270,0.120
0.283,-0.275,0.115
0.286,-0.275,0.125
0.289,-0.255,0.140
0.292,-0.245,0.140
0.294,-0.240,0.120
0.297,-0.270,0.110
0.300,-0.265,0.110
0.303,-0.255,0.125
0.306,-0.245,0.135
0.308,-0.240,0.135
0.311,-0.240,0.130
0.314,-0.225,0.140
0.317,-0.245,0.120
0.319,-0.235,0.130
0.322,-0.230,0.145
0.325,-0.210,0.135
0.328,-0.225,0.135
0.331,-0.225,0.125
0.333,-0.240,0.105
0.336,-0.240,0.095
0.339,-0.225,0.090
0.342,-0.215,0.060
0.344,-0.235,0.015
0.347,-0.230,-0.005
0.350,-0.235,-0.035
0.353,-0.245,-0.020
0.356,-0.215,-0.005
0.358,-0.195,-0.015
0.361,-0.190,-0.025
0.364,-0.200,-0.030
0.367,-0.215,-0.035
0.369,-0.180,-0.020
0.372,-0.165,0.010
0.375,-0.160,0.025
0.378,-0.140,0.015
0.381,-0.145,0.005
0.383,-0.145,0.015
0.386,-0.130,0.045
0.389,-0.120,0.055
0.392,-0.125,0.065
0.394,-0.125,0.055
0.397,-0.135,0.060
0.400,-0.125,0.050
0.403,-0.105,0.080
0.406,-0.080,0.100
0.408,-0.085,0.105
0.411,-0.090,0.095
0.414,-0.090,0.085
0.417,-0.095,0.085
0.419,-0.095,0.090
0.422,-0.075,0.115
0.425,-0.075,0.095
0.428,-0.070,0.085
0.431,-0.075,0.070
0.433,-0.095,0.075
0.436,-0.095,0.095
0.439,-0.080,0.110
0.442,-0.065,0.105
0.444,-0.080,0.100
0.447,-0.100,0.080
0.450,-0.085,0.095
0.453,-0.100,0.100
0.456,-0.085,0.125
0.458,-0.065,0.120
0.461,-0.080,0.100
0.464,-0.100,0.075
0.467,-0.115,0.045
0.469,-0.100,0.055
0.472,-0.095,0.055
0.475,-0.090,0.035
0.478,-0.085,0.030
0.481,-0.105,0.025
0.483,-0.115,0.015
0.486,-0.110,0.030
0.489,-0.110,0.050
0.492,-0.105,0.040
0.494,-0.105,0.035
0.497,-0.110,0.020
0.500,-0.110,0.020
0.503,-0.100,0.045
0.506,-0.110,0.050
0.508,-0.105,0.050
0.511,-0.105,0.040
0.514,-0.120,0.025
0.517,-0.125,0.035
0.519,-0.120,0.045
0.522,-0.110,0.075
0.525,-0.110,0.070
0.528,-0.115,0.065
0.531,-0.125,0.060
0.533,-0.125,0.075
0.536,-0.125,0.090
0.539,-0.100,0.110
0.542,-0.100,0.120
0.544,-0.105,0.105
0.547,-0.100,0.105
0.550,-0.100,0.095
0.553,-0.105,0.110
0.556,-0.100,0.120
0.558,-0.085,0.105
0.561,-0.095,0.095
0.564,-0.110,0.085
0.567,-0.110,0.070
0.569,-0.095,0.085
0.572,-0.085,0.100
0.575,-0.085,0.090
0.578,-0.100,0.060
0.581,-0.110,0.045
0.583,-0.100,0.020
0.586,-0.085,0.025
0.589,-0.090,0.035
0.592,-0.080,0.030
0.594,-0.085,0.015
0.597,-0.095,0.000
0.600,-0.115,0.005
0.603,-0.090,0.010
0.606,-0.080,0.020
0.608,-0.080,0.020
0.611,-0.095,0.010
0.614,-0.105,-0.005
0.617,-0.110,-0.010
0.619,-0.120,0.000
0.622,-0.110,0.015
0.625,-0.100,0.005
0.628,-0.120,0.005
0.631,-0.120,-0.005
0.633,-0.135,-0.010
0.636,-0.130,0.005
0.639,-0.110,0.025
0.642,-0.105,0.020
0.644,-0.105,0.015
