'Elapsed time','MLII','V1'
'seconds','mV','mV'
0.000,-0.750,-0.620
0.003,-0.750,-0.620
0.006,-0.750,-0.620
0.008,-0.750,-0.620
0.011,-0.750,-0.620
0.014,-0.750,-0.620
0.017,-0.750,-0.620
0.019,-0.760,-0.620
0.022,-0.770,-0.630
0.025,-0.775,-0.615
0.028,-0.775,-0.620
0.031,-0.785,-0.605
0.033,-0.780,-0.595
0.036,-0.760,-0.595
0.039,-0.770,-0.590
0.042,-0.770,-0.585
0.044,-0.770,-0.595
0.047,-0.780,-0.615
0.050,-0.780,-0.615
0.053,-0.790,-0.620
0.056,-0.790,-0.625
0.058,-0.800,-0.635
0.061,-0.795,-0.625
0.064,-0.795,-0.615
0.067,-0.785,-0.610
0.069,-0.785,-0.610
0.072,-0.765,-0.595
0.075,-0.780,-0.620
0.078,-0.795,-0.630
0.081,-0.790,-0.625
0.083,-0.800,-0.630
0.086,-0.820,-0.640
0.089,-0.810,-0.645
0.092,-0.815,-0.635
0.094,-0.805,-0.635
0.097,-0.795,-0.630
0.100,-0.800,-0.620
0.103,-0.790,-0.610
0.106,-0.785,-0.605
0.108,-0.775,-0.600
0.111,-0.770,-0.600
0.114,-0.795,-0.615
0.117,-0.805,-0.625
0.119,-0.790,-0.640
0.122,-0.800,-0.620
0.125,-0.795,-0.640
0.128,-0.785,-0.620
0.131,-0.795,-0.605
0.133,-0.780,-0.610
0.136,-0.755,-0.600
0.139,-0.750,-0.605
0.142,-0.745,-0.610
0.144,-0.740,-0.620
0.147,-0.730,-0.620
0.150,-0.715,-0.635
0.153,-0.710,-0.625
0.156,-0.710,-0.620
0.158,-0.720,-0.615
0.161,-0.715,-0.625
0.164,-0.720,-0.610
0.167,-0.690,-0.615
0.169,-0.685,-0.600
0.172,-0.680,-0.605
0.175,-0.675,-0.610
0.178,-0.680,-0.625
0.181,-0.660,-0.625
0.183,-0.670,-0.635
0.186,-0.670,-0.635
0.189,-0.675,-0.655
0.192,-0.690,-0.645
0.194,-0.710,-0.650
0.197,-0.710,-0.635
0.200,-0.720,-0.625
0.203,-0.740,-0.640
0.206,-0.735,-0.625
0.208,-0.750,-0.635
0.211,-0.750,-0.645
0.214,-0.745,-0.670
0.217,-0.750,-0.675
0.219,-0.760,-0.670
0.222,-0.780,-0.680
0.225,-0.800,-0.685
0.228,-0.820,-0.670
0.231,-0.830,-0.650
0.233,-0.825,-0.625
0.236,-0.830,-0.605
0.239,-0.830,-0.600
0.242,-0.840,-0.590
0.244,-0.845,-0.590
0.247,-0.845,-0.605
0.250,-0.865,-0.615
0.253,-0.865,-0.630
0.256,-0.860,-0.650
0.258,-0.870,-0.635
0.261,-0.865,-0.635
0.264,-0.870,-0.620
0.267,-0.850,-0.620
0.269,-0.860,-0.610
0.272,-0.855,-0.600
0.275,-0.845,-0.615
0.278,-0.845,-0.610
0.281,-0.845,-0.610
0.283,-0.860,-0.625
0.286,-0.855,-0.640
0.289,-0.865,-0.635
0.292,-0.865,-0.635
0.294,-0.860,-0.630
0.297,-0.860,-0.625
0.300,-0.860,-0.610
0.303,-0.855,-0.590
0.306,-0.845,-0.595
0.308,-0.845,-0.590
0.311,-0.830,-0.590
0.314,-0.835,-0.600
0.317,-0.835,-0.605
0.319,-0.830,-0.610
0.322,-0.800,-0.610
0.325,-0.760,-0.620
0.328,-0.690,-0.610
0.331,-0.600,-0.605
0.333,-0.475,-0.625
0.336,-0.345,-0.645
0.339,-0.220,-0.665
0.342,-0.125,-0.690
0.344,-0.045,-0.720
0.347,-0.045,-0.740
0.350,-0.145,-0.770
0.353,-0.290,-0.790
0.356,-0.445,-0.810
0.358,-0.640,-0.815
0.361,-0.845,-0.800
0.364,-1.030,-0.735
0.367,-1.150,-0.650
0.369,-1.190,-0.545
0.372,-1.175,-0.425
0.375,-1.155,-0.345
0.378,-1.110,-0.315
0.381,-1.085,-0.350
0.383,-1.060,-0.420
0.386,-1.040,-0.505
0.389,-1.025,-0.585
0.392,-1.025,-0.605
0.394,-1.000,-0.620
0.397,-0.975,-0.615
0.400,-0.960,-0.620
0.403,-0.955,-0.615
0.406,-0.945,-0.600
0.408,-0.940,-0.615
0.411,-0.945,-0.615
0.414,-0.960,-0.620
0.417,-0.960,-0.630
0.419,-0.965,-0.635
0.422,-0.980,-0.640
0.425,-0.980,-0.640
0.428,-0.970,-0.625
0.431,-0.970,-0.620
0.433,-0.970,-0.620
0.436,-0.955,-0.625
0.439,-0.950,-0.615
0.442,-0.955,-0.615
0.444,-0.945,-0.620
0.447,-0.955,-0.635
0.450,-0.965,-0.645
0.453,-0.965,-0.655
0.456,-0.970,-0.655
0.458,-0.975,-0.655
0.461,-0.975,-0.635
0.464,-0.980,-0.640
0.467,-0.965,-0.630
0.469,-0.965,-0.620
0.472,-0.975,-0.625
0.475,-0.980,-0.625
0.478,-0.975,-0.635
0.481,-0.975,-0.640
0.483,-0.980,-0.650
0.486,-0.990,-0.655
0.489,-0.995,-0.650
0.492,-1.000,-0.660
0.494,-1.015,-0.660
0.497,-1.010,-0.640
0.500,-1.010,-0.645
0.503,-1.010,-0.640
0.506,-0.990,-0.630
0.508,-0.990,-0.640
0.511,-0.990,-0.640
0.514,-1.010,-0.655
0.517,-1.020,-0.665
0.519,-1.030,-0.665
0.522,-1.035,-0.670
0.525,-1.045,-0.670
0.528,-1.040,-0.670
0.531,-1.040,-0.660
0.533,-1.040,-0.665
0.536,-1.035,-0.660
0.539,-1.030,-0.655
0.542,-1.025,-0.655
0.544,-1.040,-0.660
0.547,-1.040,-0.675
0.550,-1.050,-0.685
0.553,-1.060,-0.680
0.556,-1.065,-0.685
0.558,-1.080,-0.685
0.561,-1.070,-0.685
0.564,-1.070,-0.675
0.567,-1.070,-0.665
0.569,-1.055,-0.655
0.572,-1.060,-0.655
0.575,-1.060,-0.650
0.578,-1.060,-0.650
0.581,-1.060,-0.655
0.583,-1.070,-0.670
0.586,-1.070,-0.685
0.589,-1.075,-0.685
0.592,-1.065,-0.680
0.594,-1.065,-0.680
0.597,-1.065,-0.675
