'Elapsed time','MLII','V5'
'seconds','mV','mV'
0.000,-0.805,-0.455
0.003,-0.805,-0.455
0.006,-0.805,-0.455
0.008,-0.805,-0.455
0.011,-0.805,-0.455
0.014,-0.805,-0.455
0.017,-0.805,-0.455
0.019,-0.820,-0.455
0.022,-0.835,-0.455
0.025,-0.840,-0.430
0.028,-0.835,-0.435
0.031,-0.845,-0.415
0.033,-0.840,-0.420
0.036,-0.840,-0.405
0.039,-0.855,-0.400
0.042,-0.880,-0.415
0.044,-0.905,-0.420
0.047,-0.940,-0.440
0.050,-0.950,-0.475
0.053,-0.985,-0.485
0.056,-0.980,-0.495
0.058,-1.020,-0.490
0.061,-1.015,-0.495
0.064,-1.020,-0.490
0.067,-1.015,-0.490
0.069,-1.010,-0.475
0.072,-0.990,-0.465
0.075,-0.995,-0.470
0.078,-0.995,-0.485
0.081,-1.010,-0.490
0.083,-1.020,-0.505
0.086,-1.030,-0.515
0.089,-1.040,-0.515
0.092,-1.035,-0.505
0.094,-1.035,-0.515
0.097,-1.040,-0.490
0.100,-1.025,-0.495
0.103,-1.025,-0.470
0.106,-1.005,-0.455
0.108,-1.010,-0.470
0.111,-1.005,-0.455
0.114,-1.010,-0.470
0.117,-1.010,-0.485
0.119,-1.025,-0.480
0.122,-1.030,-0.505
0.125,-1.045,-0.490
0.128,-1.035,-0.495
0.131,-1.035,-0.480
0.133,-1.020,-0.480
0.136,-1.010,-0.470
0.139,-0.995,-0.455
0.142,-0.995,-0.465
0.144,-0.980,-0.455
0.147,-0.965,-0.470
0.150,-0.980,-0.465
0.153,-0.985,-0.495
0.156,-0.980,-0.495
0.158,-0.970,-0.475
0.161,-0.960,-0.480
0.164,-0.935,-0.445
0.167,-0.910,-0.410
0.169,-0.860,-0.335
0.172,-0.745,-0.265
0.175,-0.580,-0.130
0.178,-0.360,0.030
0.181,-0.095,0.185
0.183,0.165,0.305
0.186,0.435,0.385
0.189,0.710,0.405
0.192,0.975,0.445
0.194,1.160,0.460
0.197,1.200,0.460
0.200,1.070,0.415
0.203,0.735,0.305
0.206,0.255,0.140
0.208,-0.310,-0.135
0.211,-0.910,-0.455
0.214,-1.395,-0.815
0.217,-1.660,-1.085
0.219,-1.700,-1.220
0.222,-1.590,-1.170
0.225,-1.395,-1.020
0.228,-1.230,-0.845
0.231,-1.105,-0.720
0.233,-1.065,-0.595
0.236,-1.030,-0.545
0.239,-1.050,-0.545
0.242,-1.050,-0.540
0.244,-1.035,-0.545
0.247,-1.020,-0.540
0.250,-1.020,-0.530
0.253,-0.995,-0.510
0.256,-0.995,-0.505
0.258,-1.000,-0.505
0.261,-1.010,-0.475
0.264,-1.020,-0.490
0.267,-1.005,-0.450
0.269,-1.010,-0.460
0.272,-1.000,-0.440
0.275,-0.990,-0.455
0.278,-0.985,-0.450
0.281,-1.000,-0.475
0.283,-1.000,-0.455
0.286,-0.995,-0.465
0.289,-1.010,-0.475
0.292,-1.010,-0.470
0.294,-1.020,-0.475
0.297,-1.020,-0.455
0.300,-0.990,-0.440
0.303,-0.990,-0.440
0.306,-0.980,-0.435
0.308,-0.970,-0.430
0.311,-0.970,-0.440
0.314,-0.975,-0.440
0.317,-0.990,-0.455
0.319,-0.990,-0.450
0.322,-0.990,-0.460
0.325,-1.010,-0.460
0.328,-1.015,-0.450
0.331,-1.020,-0.425
0.333,-1.005,-0.420
0.336,-1.000,-0.435
0.339,-0.975,-0.415
0.342,-0.980,-0.425
0.344,-0.980,-0.415
0.347,-0.975,-0.420
0.350,-0.990,-0.430
0.353,-0.990,-0.435
0.356,-1.005,-0.430
0.358,-1.000,-0.425
0.361,-1.005,-0.435
0.364,-0.995,-0.410
0.367,-1.000,-0.420
0.369,-0.975,-0.410
0.372,-0.965,-0.410
0.375,-0.960,-0.410
0.378,-0.965,-0.415
0.381,-0.960,-0.420
0.383,-0.960,-0.420
0.386,-0.960,-0.425
0.389,-0.980,-0.415
0.392,-0.975,-0.410
0.394,-0.970,-0.400
0.397,-0.960,-0.385
0.400,-0.945,-0.380
0.403,-0.930,-0.365
0.406,-0.910,-0.345
0.408,-0.910,-0.335
0.411,-0.925,-0.345
0.414,-0.905,-0.330
0.417,-0.910,-0.330
0.419,-0.900,-0.355
0.422,-0.915,-0.360
0.425,-0.910,-0.340
0.428,-0.895,-0.305
0.431,-0.885,-0.315
0.433,-0.865,-0.305
0.436,-0.845,-0.280
0.439,-0.830,-0.265
0.442,-0.810,-0.260
0.444,-0.790,-0.265
0.447,-0.785,-0.265
0.450,-0.770,-0.260
0.453,-0.770,-0.270
0.456,-0.770,-0.280
0.458,-0.760,-0.255
0.461,-0.730,-0.240
0.464,-0.715,-0.215
0.467,-0.690,-0.180
0.469,-0.675,-0.170
0.472,-0.640,-0.150
0.475,-0.625,-0.150
0.478,-0.610,-0.135
0.481,-0.595,-0.135
0.483,-0.585,-0.140
0.486,-0.580,-0.135
0.489,-0.575,-0.130
0.492,-0.565,-0.130
0.494,-0.570,-0.105
0.497,-0.550,-0.110
0.500,-0.540,-0.085
0.503,-0.520,-0.075
0.506,-0.500,-0.070
0.508,-0.495,-0.090
0.511,-0.500,-0.095
0.514,-0.510,-0.095
0.517,-0.545,-0.135
0.519,-0.575,-0.160
0.522,-0.595,-0.165
0.525,-0.620,-0.170
0.528,-0.645,-0.195
0.531,-0.655,-0.210
0.533,-0.670,-0.205
0.536,-0.670,-0.210
0.539,-0.720,-0.225
0.542,-0.725,-0.235
0.544,-0.750,-0.230
0.547,-0.765,-0.275
0.550,-0.785,-0.280
0.553,-0.815,-0.320
0.556,-0.830,-0.350
0.558,-0.870,-0.345
0.561,-0.885,-0.375
0.564,-0.905,-0.370
0.567,-0.910,-0.365
0.569,-0.905,-0.365
0.572,-0.925,-0.370
0.575,-0.910,-0.380
0.578,-0.910,-0.390
0.581,-0.920,-0.415
0.583,-0.940,-0.415
0.586,-0.945,-0.430
0.589,-0.975,-0.445
0.592,-0.980,-0.445
0.594,-0.985,-0.430
0.597,-0.985,-0.440
0.600,-0.965,-0.450
0.603,-0.955,-0.420
0.606,-0.945,-0.430
0.608,-0.940,-0.435
0.611,-0.940,-0.440
0.614,-0.950,-0.420
0.617,-0.960,-0.430
0.619,-0.970,-0.435
0.622,-0.975,-0.450
0.625,-0.970,-0.445
0.628,-0.985,-0.440
0.631,-0.990,-0.435
0.633,-0.990,-0.430
0.636,-0.975,-0.415
0.639,-0.970,-0.400
0.642,-0.945,-0.405
0.644,-0.950,-0.410
0.647,-0.965,-0.415
0.650,-0.965,-0.425
0.653,-0.975,-0.440
0.656,-0.985,-0.445
0.658,-0.985,-0.440
0.661,-0.980,-0.445
0.664,-0.960,-0.435
0.667,-0.960,-0.430
0.669,-0.945,-0.415
0.672,-0.950,-0.390
0.675,-0.935,-0.425
0.678,-0.940,-0.420
0.681,-0.950,-0.410
0.683,-0.955,-0.410
0.686,-0.945,-0.435
0.689,-0.960,-0.435
0.692,-0.965,-0.410
0.694,-0.970,-0.410
0.697,-0.980,-0.415
0.700,-0.965,-0.415
0.703,-0.960,-0.385
0.706,-0.955,-0.380
0.708,-0.930,-0.385
0.711,-0.950,-0.390
0.714,-0.940,-0.400
0.717,-0.950,-0.400
0.719,-0.960,-0.410
0.722,-0.985,-0.415
0.725,-0.990,-0.405
0.728,-0.985,-0.415
0.731,-0.970,-0.410
0.733,-0.960,-0.395
0.736,-0.960,-0.385
0.739,-0.940,-0.395
0.742,-0.940,-0.395
0.744,-0.945,-0.400
0.747,-0.955,-0.420
0.750,-0.965,-0.430
0.753,-0.975,-0.445
0.756,-0.985,-0.445
0.758,-0.990,-0.430
0.761,-0.990,-0.425
0.764,-1.000,-0.415
0.767,-0.995,-0.400
0.769,-0.965,-0.405
0.772,-0.970,-0.390
0.775,-0.955,-0.395
0.778,-0.960,-0.390
0.781,-0.970,-0.400
0.783,-0.985,-0.420
0.786,-0.990,-0.425
0.789,-0.995,-0.435
0.792,-1.010,-0.440
0.794,-1.025,-0.440
0.797,-1.000,-0.420
0.800,-0.990,-0.425
0.803,-0.980,-0.425
0.806,-0.970,-0.395
0.808,-0.980,-0.405
0.811,-0.980,-0.410
0.814,-0.985,-0.450
0.817,-1.015,-0.430
0.819,-1.025,-0.460
0.822,-1.040,-0.465
0.825,-1.035,-0.475
0.828,-1.025,-0.465
0.831,-1.015,-0.455
0.833,-1.020,-0.440
0.836,-1.010,-0.420
0.839,-0.985,-0.405
0.842,-0.980,-0.425
0.844,-0.990,-0.400
0.847,-0.995,-0.420
0.850,-1.015,-0.440
0.853,-1.030,-0.435
0.856,-1.045,-0.460
0.858,-1.045,-0.460
0.861,-1.050,-0.465
0.864,-1.055,-0.445
0.867,-1.040,-0.445
0.869,-1.005,-0.430
0.872,-0.995,-0.415
0.875,-1.010,-0.400
0.878,-1.015,-0.410
0.881,-1.025,-0.430
