'Elapsed time','MLII','V1'
'seconds','mV','mV'
0.000,-0.140,-0.375
0.003,-0.140,-0.375
0.006,-0.140,-0.375
0.008,-0.140,-0.375
0.011,-0.140,-0.375
0.014,-0.140,-0.375
0.017,-0.140,-0.375
0.019,-0.140,-0.375
0.022,-0.140,-0.350
0.025,-0.115,-0.355
0.028,-0.140,-0.370
0.031,-0.140,-0.385
0.033,-0.155,-0.385
0.036,-0.145,-0.365
0.039,-0.130,-0.360
0.042,-0.110,-0.360
0.044,-0.125,-0.360
0.047,-0.125,-0.375
0.050,-0.130,-0.360
0.053,-0.125,-0.350
0.056,-0.100,-0.335
0.058,-0.075,-0.320
0.061,-0.075,-0.320
0.064,-0.070,-0.340
0.067,-0.075,-0.325
0.069,-0.070,-0.320
0.072,-0.060,-0.295
0.075,-0.025,-0.280
0.078,-0.020,-0.285
0.081,-0.005,-0.290
0.083,0.005,-0.300
0.086,0.050,-0.310
0.089,0.115,-0.330
0.092,0.160,-0.360
0.094,0.170,-0.380
0.097,0.175,-0.380
0.100,0.165,-0.390
0.103,0.170,-0.380
0.106,0.150,-0.380
0.108,0.185,-0.380
0.111,0.135,-0.385
0.114,0.105,-0.390
0.117,0.080,-0.390
0.119,0.065,-0.365
0.122,0.060,-0.355
0.125,0.060,-0.345
0.128,0.015,-0.380
0.131,-0.025,-0.395
0.133,-0.070,-0.405
0.136,-0.090,-0.395
0.139,-0.120,-0.375
0.142,-0.130,-0.385
0.144,-0.120,-0.395
0.147,-0.150,-0.415
0.150,-0.170,-0.400
0.153,-0.175,-0.395
0.156,-0.165,-0.390
0.158,-0.145,-0.385
0.161,-0.155,-0.400
0.164,-0.160,-0.395
0.167,-0.160,-0.385
0.169,-0.150,-0.375
0.172,-0.140,-0.380
0.175,-0.120,-0.385
0.178,-0.140,-0.395
0.181,-0.155,-0.390
0.183,-0.155,-0.375
0.186,-0.135,-0.335
0.189,-0.130,-0.285
0.192,-0.110,-0.245
0.194,-0.105,-0.255
0.197,-0.130,-0.330
0.200,-0.140,-0.440
0.203,-0.140,-0.585
0.206,-0.140,-0.790
0.208,-0.100,-1.025
0.211,0.020,-1.210
0.214,0.180,-1.345
0.217,0.380,-1.380
0.219,0.605,-1.310
0.222,0.790,-1.195
