'Elapsed time','MLII','V1'
'seconds','mV','mV'
0.000,-0.835,-0.515
0.003,-0.835,-0.515
0.006,-0.835,-0.515
0.008,-0.835,-0.515
0.011,-0.835,-0.515
0.014,-0.835,-0.515
0.017,-0.835,-0.515
0.019,-0.815,-0.515
0.022,-0.815,-0.485
0.025,-0.830,-0.500
0.028,-0.840,-0.515
0.031,-0.850,-0.550
0.033,-0.875,-0.590
0.036,-0.885,-0.635
0.039,-0.920,-0.650
0.042,-0.970,-0.665
0.044,-1.010,-0.640
0.047,-1.040,-0.625
0.050,-1.065,-0.615
0.053,-1.095,-0.615
0.056,-1.085,-0.615
0.058,-1.065,-0.650
0.061,-1.070,-0.675
0.064,-1.060,-0.680
0.067,-1.050,-0.690
0.069,-1.060,-0.705
0.072,-1.060,-0.685
0.075,-1.065,-0.685
0.078,-1.065,-0.675
0.081,-1.065,-0.640
0.083,-1.080,-0.640
0.086,-1.080,-0.645
0.089,-1.115,-0.630
0.092,-1.115,-0.630
0.094,-1.095,-0.640
0.097,-1.070,-0.640
0.100,-1.055,-0.665
0.103,-1.055,-0.675
0.106,-1.075,-0.690
0.108,-1.100,-0.680
0.111,-1.100,-0.690
0.114,-1.115,-0.680
0.117,-1.110,-0.685
0.119,-1.110,-0.695
0.122,-1.105,-0.700
0.125,-1.105,-0.705
0.128,-1.110,-0.695
0.131,-1.100,-0.680
0.133,-1.105,-0.685
0.136,-1.090,-0.650
0.139,-1.090,-0.655
0.142,-1.080,-0.660
0.144,-1.065,-0.700
0.147,-1.080,-0.720
0.150,-1.050,-0.765
0.153,-1.035,-0.845
0.156,-0.995,-0.930
0.158,-0.900,-1.035
0.161,-0.755,-1.175
0.164,-0.570,-1.330
0.167,-0.395,-1.485
0.169,-0.275,-1.610
0.172,-0.235,-1.670
0.175,-0.240,-1.610
0.178,-0.230,-1.500
0.181,-0.200,-1.325
0.183,-0.130,-1.175
0.186,-0.015,-1.040
0.189,0.110,-0.910
0.192,0.225,-0.755
0.194,0.245,-0.510
0.197,0.155,-0.195
0.200,-0.140,0.110
0.203,-0.575,0.340
0.206,-1.080,0.405
0.208,-1.500,0.300
0.211,-1.790,0.070
0.214,-1.920,-0.210
0.217,-1.980,-0.445
0.219,-2.010,-0.610
0.222,-2.050,-0.695
0.225,-2.120,-0.740
0.228,-2.170,-0.775
0.231,-2.170,-0.800
0.233,-2.140,-0.855
0.236,-2.075,-0.925
0.239,-2.060,-0.985
0.242,-2.045,-1.005
0.244,-2.025,-1.010
0.247,-1.985,-0.970
0.250,-1.950,-0.950
0.253,-1.900,-0.965
0.256,-1.800,-0.950
0.258,-1.685,-0.960
0.261,-1.570,-0.930
0.264,-1.445,-0.920
0.267,-1.335,-0.875
0.269,-1.230,-0.840
0.272,-1.175,-0.760
0.275,-1.140,-0.700
0.278,-1.150,-0.645
0.281,-1.170,-0.600
0.283,-1.170,-0.565
0.286,-1.140,-0.565
0.289,-1.095,-0.585
0.292,-1.060,-0.605
0.294,-1.100,-0.620
0.297,-1.180,-0.610
0.300,-1.230,-0.595
0.303,-1.210,-0.585
0.306,-1.095,-0.600
0.308,-0.985,-0.635
0.311,-0.960,-0.670
0.314,-0.995,-0.710
0.317,-1.035,-0.705
0.319,-1.070,-0.720
0.322,-1.080,-0.705
0.325,-1.040,-0.720
0.328,-1.015,-0.755
0.331,-0.995,-0.775
0.333,-1.010,-0.785
0.336,-1.045,-0.800
0.339,-1.085,-0.785
0.342,-1.115,-0.770
0.344,-1.105,-0.775
0.347,-1.105,-0.785
0.350,-1.125,-0.830
0.353,-1.140,-0.885
0.356,-1.175,-0.935
0.358,-1.185,-0.970
0.361,-1.175,-0.995
0.364,-1.185,-0.990
0.367,-1.205,-0.990
0.369,-1.200,-0.975
0.372,-1.205,-0.965
0.375,-1.200,-0.960
0.378,-1.165,-0.960
0.381,-1.130,-0.970
0.383,-1.135,-0.985
0.386,-1.150,-1.000
0.389,-1.210,-1.050
0.392,-1.225,-1.040
0.394,-1.205,-1.060
0.397,-1.215,-1.055
0.400,-1.230,-1.045
0.403,-1.265,-1.065
0.406,-1.260,-1.055
0.408,-1.210,-1.050
0.411,-1.150,-1.055
0.414,-1.150,-1.080
0.417,-1.175,-1.125
0.419,-1.205,-1.145
0.422,-1.250,-1.165
0.425,-1.320,-1.160
0.428,-1.395,-1.150
0.431,-1.470,-1.140
0.433,-1.495,-1.150
0.436,-1.485,-1.160
0.439,-1.430,-1.120
0.442,-1.375,-1.095
0.444,-1.335,-1.075
0.447,-1.275,-1.030
0.450,-1.210,-0.985
0.453,-1.155,-0.975
0.456,-1.160,-0.965
0.458,-1.215,-0.960
0.461,-1.270,-0.975
0.464,-1.300,-0.975
0.467,-1.290,-0.980
0.469,-1.260,-0.980
0.472,-1.215,-0.975
0.475,-1.170,-0.965
0.478,-1.135,-0.955
0.481,-1.090,-0.935
0.483,-1.065,-0.930
0.486,-1.040,-0.925
0.489,-1.035,-0.930
0.492,-1.025,-0.925
0.494,-1.055,-0.900
0.497,-1.070,-0.885
0.500,-1.070,-0.860
0.503,-1.040,-0.845
0.506,-0.990,-0.825
0.508,-0.960,-0.810
0.511,-0.920,-0.820
0.514,-0.885,-0.830
0.517,-0.875,-0.830
0.519,-0.890,-0.830
0.522,-0.890,-0.830
0.525,-0.915,-0.820
0.528,-0.965,-0.790
0.531,-1.005,-0.765
0.533,-1.035,-0.725
0.536,-1.040,-0.720
0.539,-0.975,-0.700
0.542,-0.905,-0.690
0.544,-0.885,-0.690
0.547,-0.850,-0.700
0.550,-0.855,-0.700
0.553,-0.905,-0.705
0.556,-0.920,-0.705
0.558,-0.955,-0.695
0.561,-0.980,-0.680
0.564,-0.955,-0.670
0.567,-0.940,-0.670
0.569,-0.935,-0.660
0.572,-0.950,-0.655
0.575,-0.960,-0.635
0.578,-0.920,-0.635
0.581,-0.915,-0.625
0.583,-0.900,-0.665
0.586,-0.930,-0.675
0.589,-0.945,-0.675
0.592,-0.945,-0.660
0.594,-0.925,-0.665
0.597,-0.915,-0.650
0.600,-0.970,-0.665
0.603,-1.035,-0.695
0.606,-1.060,-0.685
0.608,-1.050,-0.680
0.611,-1.005,-0.695
0.614,-0.940,-0.700
0.617,-0.925,-0.685
0.619,-0.920,-0.680
0.622,-0.925,-0.670
0.625,-0.930,-0.670
0.628,-0.925,-0.660
0.631,-0.930,-0.670
0.633,-0.935,-0.675
0.636,-0.925,-0.685
0.639,-0.940,-0.675
0.642,-0.985,-0.640
0.644,-1.040,-0.615
0.647,-1.075,-0.615
0.650,-1.040,-0.610
0.653,-0.975,-0.645
0.656,-0.935,-0.680
0.658,-0.905,-0.745
0.661,-0.900,-0.750
0.664,-0.960,-0.765
0.667,-1.020,-0.745
0.669,-1.070,-0.710
0.672,-1.060,-0.680
0.675,-1.020,-0.675
0.678,-0.955,-0.660
0.681,-0.890,-0.690
0.683,-0.850,-0.710
0.686,-0.870,-0.730
0.689,-0.915,-0.730
0.692,-0.975,-0.730
0.694,-1.040,-0.705
0.697,-1.045,-0.685
0.700,-1.025,-0.680
0.703,-0.975,-0.670
0.706,-0.935,-0.705
0.708,-0.905,-0.720
0.711,-0.925,-0.720
0.714,-0.940,-0.730
0.717,-0.950,-0.705
0.719,-0.955,-0.705
0.722,-0.980,-0.690
0.725,-0.975,-0.695
0.728,-0.975,-0.720
0.731,-0.985,-0.740
0.733,-0.990,-0.740
0.736,-0.965,-0.755
0.739,-0.950,-0.760
0.742,-0.930,-0.730
0.744,-0.890,-0.720
0.747,-0.865,-0.705
0.750,-0.880,-0.730
0.753,-0.875,-0.750
0.756,-0.925,-0.745
0.758,-0.960,-0.735
0.761,-0.970,-0.725
0.764,-0.980,-0.730
0.767,-0.940,-0.735
0.769,-0.900,-0.745
0.772,-0.910,-0.745
0.775,-0.920,-0.750
0.778,-0.945,-0.745
0.781,-0.915,-0.735
0.783,-0.860,-0.735
0.786,-0.820,-0.735
