'Elapsed time','MLII','V1'
'seconds','mV','mV'
0.000,-0.430,-0.540
0.003,-0.430,-0.540
0.006,-0.430,-0.540
0.008,-0.430,-0.540
0.011,-0.430,-0.540
0.014,-0.430,-0.540
0.017,-0.430,-0.540
0.019,-0.430,-0.540
0.022,-0.450,-0.550
0.025,-0.460,-0.535
0.028,-0.465,-0.525
0.031,-0.460,-0.530
0.033,-0.460,-0.505
0.036,-0.445,-0.510
0.039,-0.445,-0.510
0.042,-0.455,-0.505
0.044,-0.470,-0.515
0.047,-0.470,-0.520
0.050,-0.465,-0.540
0.053,-0.475,-0.530
0.056,-0.480,-0.535
0.058,-0.480,-0.520
0.061,-0.470,-0.525
0.064,-0.465,-0.520
0.067,-0.470,-0.515
0.069,-0.460,-0.515
0.072,-0.445,-0.510
0.075,-0.455,-0.510
0.078,-0.465,-0.515
0.081,-0.460,-0.520
0.083,-0.470,-0.545
0.086,-0.465,-0.540
0.089,-0.475,-0.535
0.092,-0.480,-0.530
0.094,-0.460,-0.535
0.097,-0.450,-0.515
0.100,-0.445,-0.515
0.103,-0.440,-0.510
0.106,-0.435,-0.515
0.108,-0.430,-0.525
0.111,-0.440,-0.535
0.114,-0.445,-0.540
0.117,-0.450,-0.545
0.119,-0.440,-0.550
0.122,-0.445,-0.550
0.125,-0.465,-0.540
0.128,-0.445,-0.535
0.131,-0.435,-0.540
0.133,-0.430,-0.515
0.136,-0.430,-0.515
0.139,-0.425,-0.525
0.142,-0.425,-0.525
0.144,-0.425,-0.535
0.147,-0.420,-0.550
0.150,-0.440,-0.545
0.153,-0.450,-0.560
0.156,-0.440,-0.550
0.158,-0.440,-0.555
0.161,-0.435,-0.550
0.164,-0.420,-0.545
0.167,-0.415,-0.540
0.169,-0.415,-0.535
0.172,-0.410,-0.535
0.175,-0.400,-0.550
0.178,-0.405,-0.550
0.181,-0.415,-0.565
0.183,-0.415,-0.560
0.186,-0.425,-0.565
0.189,-0.425,-0.565
0.192,-0.425,-0.570
0.194,-0.410,-0.565
0.197,-0.410,-0.550
0.200,-0.400,-0.550
0.203,-0.390,-0.545
0.206,-0.390,-0.555
0.208,-0.395,-0.560
0.211,-0.395,-0.570
0.214,-0.395,-0.575
0.217,-0.405,-0.585
0.219,-0.410,-0.585
0.222,-0.405,-0.595
0.225,-0.405,-0.580
0.228,-0.400,-0.575
0.231,-0.395,-0.580
0.233,-0.385,-0.570
0.236,-0.370,-0.565
0.239,-0.365,-0.575
0.242,-0.355,-0.575
0.244,-0.365,-0.595
0.247,-0.355,-0.595
0.250,-0.355,-0.615
0.253,-0.360,-0.605
0.256,-0.360,-0.615
0.258,-0.360,-0.615
0.261,-0.345,-0.605
0.264,-0.330,-0.595
0.267,-0.325,-0.590
0.269,-0.310,-0.590
0.272,-0.310,-0.600
0.275,-0.300,-0.590
0.278,-0.315,-0.610
0.281,-0.320,-0.605
0.283,-0.325,-0.630
0.286,-0.330,-0.610
0.289,-0.340,-0.610
0.292,-0.355,-0.610
0.294,-0.350,-0.595
0.297,-0.355,-0.585
0.300,-0.355,-0.575
0.303,-0.355,-0.565
0.306,-0.355,-0.580
0.308,-0.360,-0.560
0.311,-0.370,-0.565
0.314,-0.390,-0.575
0.317,-0.390,-0.590
0.319,-0.405,-0.565
0.322,-0.415,-0.565
0.325,-0.420,-0.560
0.328,-0.420,-0.545
0.331,-0.425,-0.545
0.333,-0.415,-0.540
0.336,-0.420,-0.535
0.339,-0.420,-0.535
0.342,-0.410,-0.535
0.344,-0.415,-0.535
0.347,-0.425,-0.545
0.350,-0.435,-0.545
0.353,-0.440,-0.555
0.356,-0.440,-0.550
0.358,-0.440,-0.545
0.361,-0.445,-0.550
0.364,-0.435,-0.530
0.367,-0.445,-0.525
0.369,-0.435,-0.520
0.372,-0.420,-0.515
0.375,-0.435,-0.520
0.378,-0.445,-0.530
0.381,-0.445,-0.530
0.383,-0.450,-0.545
0.386,-0.460,-0.550
0.389,-0.455,-0.545
0.392,-0.460,-0.535
0.394,-0.450,-0.530
0.397,-0.455,-0.525
0.400,-0.445,-0.510
0.403,-0.440,-0.515
0.406,-0.440,-0.505
0.408,-0.435,-0.510
0.411,-0.445,-0.520
0.414,-0.455,-0.535
0.417,-0.460,-0.535
0.419,-0.460,-0.535
0.422,-0.470,-0.535
0.425,-0.475,-0.535
0.428,-0.475,-0.530
0.431,-0.470,-0.525
0.433,-0.460,-0.510
0.436,-0.450,-0.515
0.439,-0.465,-0.515
0.442,-0.445,-0.525
0.444,-0.450,-0.525
0.447,-0.450,-0.535
0.450,-0.465,-0.545
0.453,-0.465,-0.545
0.456,-0.470,-0.530
0.458,-0.475,-0.530
0.461,-0.460,-0.530
0.464,-0.455,-0.520
0.467,-0.435,-0.515
0.469,-0.425,-0.510
0.472,-0.405,-0.500
0.475,-0.400,-0.505
0.478,-0.400,-0.510
0.481,-0.410,-0.520
0.483,-0.415,-0.520
0.486,-0.410,-0.520
0.489,-0.415,-0.520
0.492,-0.410,-0.520
0.494,-0.395,-0.515
0.497,-0.385,-0.510
0.500,-0.365,-0.520
0.503,-0.345,-0.520
0.506,-0.355,-0.540
0.508,-0.370,-0.560
0.511,-0.385,-0.570
0.514,-0.410,-0.585
0.517,-0.435,-0.580
0.519,-0.430,-0.575
0.522,-0.435,-0.570
0.525,-0.450,-0.555
0.528,-0.430,-0.560
0.531,-0.430,-0.560
0.533,-0.435,-0.545
0.536,-0.435,-0.535
0.539,-0.430,-0.530
0.542,-0.450,-0.530
0.544,-0.455,-0.535
0.547,-0.470,-0.540
0.550,-0.490,-0.530
0.553,-0.515,-0.535
0.556,-0.520,-0.530
0.558,-0.520,-0.525
0.561,-0.515,-0.520
0.564,-0.520,-0.515
0.567,-0.510,-0.510
0.569,-0.505,-0.500
0.572,-0.490,-0.505
0.575,-0.490,-0.505
0.578,-0.500,-0.505
0.581,-0.495,-0.520
0.583,-0.505,-0.530
0.586,-0.525,-0.535
0.589,-0.505,-0.535
0.592,-0.510,-0.530
0.594,-0.500,-0.515
0.597,-0.500,-0.515
0.600,-0.510,-0.495
0.603,-0.525,-0.500
0.606,-0.550,-0.490
0.608,-0.555,-0.490
0.611,-0.545,-0.495
0.614,-0.500,-0.515
0.617,-0.420,-0.540
0.619,-0.315,-0.590
0.622,-0.165,-0.625
0.625,0.000,-0.680
0.628,0.220,-0.735
0.631,0.430,-0.765
0.633,0.620,-0.780
0.636,0.735,-0.755
0.639,0.720,-0.740
0.642,0.570,-0.690
0.644,0.320,-0.635
0.647,0.015,-0.560
0.650,-0.250,-0.505
0.653,-0.430,-0.470
0.656,-0.515,-0.455
0.658,-0.510,-0.475
0.661,-0.450,-0.510
0.664,-0.395,-0.535
0.667,-0.360,-0.545
0.669,-0.330,-0.560
0.672,-0.345,-0.550
0.675,-0.370,-0.535
0.678,-0.420,-0.530
0.681,-0.440,-0.520
0.683,-0.470,-0.530
0.686,-0.480,-0.535
0.689,-0.485,-0.520
0.692,-0.480,-0.515
0.694,-0.465,-0.515
0.697,-0.475,-0.510
0.700,-0.465,-0.500
0.703,-0.470,-0.490
0.706,-0.470,-0.495
0.708,-0.470,-0.500
0.711,-0.465,-0.505
0.714,-0.475,-0.510
0.717,-0.480,-0.525
0.719,-0.485,-0.520
0.722,-0.490,-0.525
0.725,-0.480,-0.505
0.728,-0.485,-0.505
0.731,-0.475,-0.500
0.733,-0.465,-0.500
0.736,-0.460,-0.485
0.739,-0.455,-0.490
0.742,-0.455,-0.495
0.744,-0.460,-0.510
0.747,-0.460,-0.515
0.750,-0.470,-0.520
0.753,-0.475,-0.520
0.756,-0.470,-0.520
0.758,-0.470,-0.510
0.761,-0.470,-0.510
0.764,-0.465,-0.500
0.767,-0.470,-0.505
0.769,-0.460,-0.500
0.772,-0.455,-0.500
0.775,-0.455,-0.505
0.778,-0.465,-0.500
0.781,-0.465,-0.515
0.783,-0.480,-0.525
0.786,-0.480,-0.530
0.789,-0.490,-0.520
0.792,-0.475,-0.520
0.794,-0.465,-0.515
0.797,-0.455,-0.515
0.800,-0.455,-0.515
0.803,-0.445,-0.515
0.806,-0.450,-0.515
0.808,-0.440,-0.520
0.811,-0.440,-0.525
0.814,-0.440,-0.535
0.817,-0.445,-0.545
0.819,-0.455,-0.540
0.822,-0.455,-0.540
0.825,-0.455,-0.535
0.828,-0.455,-0.545
0.831,-0.440,-0.545
0.833,-0.440,-0.535
0.836,-0.425,-0.530
0.839,-0.420,-0.530
0.842,-0.415,-0.540
0.844,-0.420,-0.555
0.847,-0.425,-0.555
0.850,-0.440,-0.560
0.853,-0.445,-0.565
0.856,-0.445,-0.560
0.858,-0.460,-0.560
0.861,-0.450,-0.570
0.864,-0.440,-0.555
0.867,-0.425,-0.550
0.869,-0.405,-0.540
0.872,-0.410,-0.545
0.875,-0.415,-0.540
0.878,-0.415,-0.565
0.881,-0.405,-0.560
0.883,-0.425,-0.570
0.886,-0.420,-0.580
0.889,-0.415,-0.575
0.892,-0.400,-0.585
0.894,-0.380,-0.570
0.897,-0.370,-0.585
0.900,-0.360,-0.580
0.903,-0.355,-0.575
0.906,-0.345,-0.575
0.908,-0.340,-0.575
0.911,-0.340,-0.585
0.914,-0.340,-0.600
0.917,-0.345,-0.595
0.919,-0.340,-0.600
0.922,-0.350,-0.600
0.925,-0.350,-0.595
0.928,-0.350,-0.590
0.931,-0.345,-0.590
0.933,-0.345,-0.570
0.936,-0.325,-0.565
0.939,-0.330,-0.570
0.942,-0.335,-0.560
0.944,-0.340,-0.570
0.947,-0.360,-0.570
0.950,-0.380,-0.585
0.953,-0.385,-0.585
0.956,-0.405,-0.575
0.958,-0.410,-0.565
0.961,-0.400,-0.560
0.964,-0.415,-0.550
0.967,-0.405,-0.540
0.969,-0.410,-0.540
0.972,-0.405,-0.535
0.975,-0.410,-0.525
0.978,-0.415,-0.535
0.981,-0.410,-0.540
0.983,-0.420,-0.545
0.986,-0.435,-0.550
0.989,-0.440,-0.545
0.992,-0.450,-0.540
0.994,-0.455,-0.530
0.997,-0.450,-0.520
1.000,-0.445,-0.510
1.003,-0.440,-0.500
1.006,-0.440,-0.505
1.008,-0.435,-0.505
1.011,-0.440,-0.520
1.014,-0.445,-0.520
1.017,-0.445,-0.530
1.019,-0.455,-0.530
1.022,-0.465,-0.535
1.025,-0.460,-0.535
1.028,-0.460,-0.515
1.031,-0.450,-0.515
1.033,-0.445,-0.505
1.036,-0.440,-0.495
1.039,-0.450,-0.495
1.042,-0.440,-0.500
1.044,-0.440,-0.505
