'Elapsed time','MLII','V1'
'seconds','mV','mV'
0.000,0.000,0.125
0.003,0.000,0.125
0.006,0.000,0.125
0.008,0.000,0.125
0.011,0.000,0.125
0.014,0.000,0.125
0.017,0.000,0.125
0.019,0.000,0.125
0.022,0.000,0.125
0.025,0.005,0.130
0.028,0.015,0.145
0.031,0.025,0.170
0.033,0.035,0.160
0.036,0.035,0.140
0.039,0.015,0.135
0.042,0.015,0.130
0.044,0.025,0.140
0.047,0.050,0.145
0.050,0.060,0.140
0.053,0.055,0.120
0.056,0.040,0.115
0.058,0.045,0.125
0.061,0.065,0.130
0.064,0.085,0.125
0.067,0.095,0.110
0.069,0.085,0.105
0.072,0.085,0.080
0.075,0.085,0.090
0.078,0.105,0.105
0.081,0.125,0.100
0.083,0.135,0.085
0.086,0.135,0.070
0.089,0.135,0.060
0.092,0.145,0.060
0.094,0.150,0.060
0.097,0.175,0.070
0.100,0.195,0.045
0.103,0.200,0.020
0.106,0.180,0.015
0.108,0.190,0.015
0.111,0.215,0.030
0.114,0.255,0.035
0.117,0.270,0.025
0.119,0.275,0.005
0.122,0.265,0.005
0.125,0.270,-0.005
0.128,0.280,0.000
0.131,0.305,0.015
0.133,0.325,0.000
0.136,0.320,0.000
0.139,0.325,-0.015
0.142,0.320,0.005
0.144,0.335,0.005
0.147,0.350,0.030
0.150,0.355,0.015
0.153,0.335,0.010
0.156,0.325,0.015
0.158,0.315,0.030
0.161,0.315,0.040
0.164,0.310,0.080
0.167,0.290,0.075
0.169,0.265,0.070
0.172,0.235,0.075
0.175,0.215,0.090
0.178,0.195,0.120
0.181,0.180,0.130
0.183,0.170,0.110
0.186,0.140,0.090
0.189,0.105,0.095
0.192,0.085,0.105
0.194,0.090,0.110
0.197,0.085,0.120
0.200,0.075,0.125
0.203,0.045,0.105
0.206,0.010,0.110
0.208,-0.010,0.120
0.211,-0.010,0.135
0.214,0.005,0.145
0.217,0.005,0.130
0.219,-0.015,0.115
0.222,-0.030,0.115
0.225,-0.045,0.125
0.228,-0.045,0.125
0.231,-0.025,0.140
0.233,-0.030,0.135
0.236,-0.030,0.110
0.239,-0.050,0.105
0.242,-0.070,0.115
0.244,-0.050,0.125
0.247,-0.040,0.145
0.250,-0.035,0.135
0.253,-0.050,0.120
0.256,-0.070,0.120
0.258,-0.070,0.120
0.261,-0.060,0.140
0.264,-0.045,0.145
0.267,-0.045,0.130
0.269,-0.060,0.115
0.272,-0.060,0.115
0.275,-0.075,0.115
0.278,-0.050,0.130
0.281,-0.040,0.140
0.283,-0.030,0.145
0.286,-0.035,0.130
0.289,-0.060,0.130
0.292,-0.085,0.145
0.294,-0.065,0.150
0.297,-0.045,0.170
0.300,-0.045,0.165
0.303,-0.050,0.155
0.306,-0.065,0.140
0.308,-0.075,0.140
0.311,-0.060,0.150
0.314,-0.055,0.155
0.317,-0.050,0.150
0.319,-0.060,0.145
0.322,-0.080,0.140
0.325,-0.085,0.155
0.328,-0.075,0.175
0.331,-0.045,0.175
0.333,-0.040,0.165
0.336,-0.055,0.155
0.339,-0.060,0.140
0.342,-0.075,0.140
0.344,-0.065,0.165
0.347,-0.060,0.185
0.350,-0.055,0.165
0.353,-0.055,0.155
0.356,-0.075,0.135
0.358,-0.070,0.145
0.361,-0.050,0.155
0.364,-0.045,0.165
0.367,-0.045,0.155
0.369,-0.055,0.140
0.372,-0.070,0.135
0.375,-0.080,0.135
0.378,-0.075,0.160
0.381,-0.055,0.185
0.383,-0.045,0.160
0.386,-0.060,0.160
0.389,-0.070,0.155
0.392,-0.085,0.150
0.394,-0.065,0.160
0.397,-0.050,0.175
0.400,-0.050,0.165
0.403,-0.050,0.155
0.406,-0.065,0.135
0.408,-0.075,0.160
0.411,-0.060,0.170
0.414,-0.050,0.180
0.417,-0.040,0.185
0.419,-0.050,0.165
0.422,-0.070,0.155
0.425,-0.065,0.150
0.428,-0.060,0.165
0.431,-0.065,0.170
0.433,-0.055,0.165
0.436,-0.055,0.150
0.439,-0.080,0.150
0.442,-0.080,0.155
0.444,-0.065,0.175
0.447,-0.055,0.175
0.450,-0.040,0.185
0.453,-0.045,0.155
0.456,-0.065,0.145
0.458,-0.080,0.150
0.461,-0.070,0.160
0.464,-0.060,0.165
0.467,-0.060,0.175
0.469,-0.070,0.165
0.472,-0.065,0.150
