'Elapsed time','MLII','V4'
'seconds','mV','mV'
0.000,-1.000,-0.685
0.003,-1.000,-0.685
0.006,-1.000,-0.685
0.008,-1.000,-0.685
0.011,-1.000,-0.685
0.014,-1.000,-0.685
0.017,-1.000,-0.685
0.019,-0.985,-0.680
0.022,-0.970,-0.680
0.025,-0.970,-0.695
0.028,-0.970,-0.695
0.031,-0.970,-0.695
0.033,-0.980,-0.705
0.036,-0.975,-0.705
0.039,-0.975,-0.695
0.042,-0.985,-0.690
0.044,-0.980,-0.690
0.047,-0.970,-0.670
0.050,-0.975,-0.675
0.053,-0.955,-0.665
0.056,-0.945,-0.675
0.058,-0.950,-0.675
0.061,-0.965,-0.680
0.064,-0.950,-0.680
0.067,-0.955,-0.685
0.069,-0.960,-0.690
0.072,-0.960,-0.690
0.075,-0.965,-0.680
0.078,-0.970,-0.670
0.081,-0.965,-0.665
0.083,-0.950,-0.660
0.086,-0.950,-0.650
0.089,-0.925,-0.655
0.092,-0.930,-0.660
0.094,-0.940,-0.660
0.097,-0.935,-0.665
0.100,-0.940,-0.665
0.103,-0.950,-0.670
0.106,-0.965,-0.675
0.108,-0.960,-0.675
0.111,-0.950,-0.665
0.114,-0.955,-0.660
0.117,-0.940,-0.655
0.119,-0.945,-0.650
0.122,-0.925,-0.660
0.125,-0.925,-0.660
0.128,-0.930,-0.665
0.131,-0.930,-0.680
0.133,-0.935,-0.675
0.136,-0.945,-0.675
0.139,-0.950,-0.675
0.142,-0.950,-0.675
0.144,-0.945,-0.660
0.147,-0.940,-0.660
0.150,-0.935,-0.655
0.153,-0.920,-0.655
0.156,-0.920,-0.640
0.158,-0.920,-0.650
0.161,-0.915,-0.645
0.164,-0.915,-0.655
0.167,-0.920,-0.660
0.169,-0.920,-0.690
0.172,-0.930,-0.675
0.175,-0.930,-0.675
0.178,-0.950,-0.665
0.181,-0.955,-0.660
0.183,-0.930,-0.650
0.186,-0.915,-0.645
0.189,-0.905,-0.640
0.192,-0.900,-0.650
0.194,-0.910,-0.655
0.197,-0.920,-0.655
0.200,-0.925,-0.660
0.203,-0.925,-0.680
0.206,-0.925,-0.690
