'Elapsed time','MLII','V1'
'seconds','mV','mV'
0.000,-0.875,-0.650
0.003,-0.875,-0.650
0.006,-0.875,-0.650
0.008,-0.875,-0.650
0.011,-0.875,-0.650
0.014,-0.875,-0.650
0.017,-0.875,-0.650
0.019,-0.860,-0.650
0.022,-0.850,-0.650
0.025,-0.840,-0.665
0.028,-0.840,-0.665
0.031,-0.825,-0.660
0.033,-0.830,-0.675
0.036,-0.835,-0.680
0.039,-0.845,-0.685
0.042,-0.855,-0.680
0.044,-0.850,-0.680
0.047,-0.855,-0.675
0.050,-0.850,-0.670
0.053,-0.835,-0.660
0.056,-0.825,-0.650
0.058,-0.825,-0.650
0.061,-0.840,-0.650
0.064,-0.840,-0.670
0.067,-0.825,-0.675
0.069,-0.825,-0.680
0.072,-0.830,-0.705
0.075,-0.825,-0.695
0.078,-0.835,-0.695
0.081,-0.830,-0.675
0.083,-0.835,-0.665
0.086,-0.830,-0.655
0.089,-0.820,-0.650
0.092,-0.805,-0.660
0.094,-0.805,-0.670
0.097,-0.805,-0.670
0.100,-0.810,-0.685
0.103,-0.815,-0.685
0.106,-0.820,-0.695
0.108,-0.830,-0.700
0.111,-0.830,-0.685
0.114,-0.825,-0.685
0.117,-0.840,-0.670
0.119,-0.825,-0.665
0.122,-0.800,-0.655
0.125,-0.795,-0.660
0.128,-0.795,-0.665
0.131,-0.800,-0.675
0.133,-0.805,-0.675
0.136,-0.805,-0.680
0.139,-0.805,-0.680
0.142,-0.810,-0.690
0.144,-0.810,-0.675
0.147,-0.815,-0.675
0.150,-0.815,-0.670
0.153,-0.805,-0.665
0.156,-0.800,-0.660
0.158,-0.790,-0.660
0.161,-0.800,-0.665
0.164,-0.800,-0.680
0.167,-0.805,-0.685
0.169,-0.820,-0.680
0.172,-0.825,-0.690
0.175,-0.825,-0.695
0.178,-0.820,-0.685
0.181,-0.815,-0.680
0.183,-0.805,-0.665
0.186,-0.800,-0.660
0.189,-0.795,-0.675
0.192,-0.800,-0.665
0.194,-0.785,-0.680
0.197,-0.800,-0.670
0.200,-0.795,-0.685
0.203,-0.800,-0.690
0.206,-0.810,-0.695
0.208,-0.810,-0.695
0.211,-0.810,-0.685
0.214,-0.815,-0.685
0.217,-0.815,-0.665
0.219,-0.800,-0.670
0.222,-0.785,-0.655
0.225,-0.790,-0.665
0.228,-0.780,-0.670
0.231,-0.795,-0.670
0.233,-0.795,-0.680
0.236,-0.795,-0.690
0.239,-0.800,-0.700
0.242,-0.805,-0.695
0.244,-0.815,-0.695
0.247,-0.805,-0.690
0.250,-0.800,-0.670
0.253,-0.790,-0.675
0.256,-0.795,-0.670
0.258,-0.790,-0.660
0.261,-0.785,-0.670
0.264,-0.780,-0.665
0.267,-0.770,-0.670
0.269,-0.775,-0.675
0.272,-0.785,-0.665
0.275,-0.795,-0.670
0.278,-0.795,-0.660
0.281,-0.775,-0.665
0.283,-0.775,-0.655
0.286,-0.755,-0.665
0.289,-0.750,-0.660
0.292,-0.740,-0.680
0.294,-0.740,-0.700
0.297,-0.740,-0.715
0.300,-0.745,-0.755
0.303,-0.750,-0.775
0.306,-0.740,-0.790
0.308,-0.745,-0.795
0.311,-0.750,-0.775
0.314,-0.745,-0.760
0.317,-0.745,-0.745
0.319,-0.735,-0.730
0.322,-0.730,-0.725
0.325,-0.720,-0.725
0.328,-0.730,-0.740
0.331,-0.720,-0.740
0.333,-0.730,-0.740
0.336,-0.715,-0.745
0.339,-0.720,-0.740
0.342,-0.740,-0.725
0.344,-0.755,-0.710
0.347,-0.735,-0.690
0.350,-0.735,-0.675
0.353,-0.735,-0.670
0.356,-0.735,-0.655
0.358,-0.730,-0.660
0.361,-0.735,-0.670
0.364,-0.750,-0.670
0.367,-0.755,-0.690
0.369,-0.770,-0.680
0.372,-0.780,-0.685
0.375,-0.795,-0.700
0.378,-0.800,-0.695
0.381,-0.800,-0.685
0.383,-0.790,-0.685
0.386,-0.770,-0.670
0.389,-0.775,-0.665
0.392,-0.770,-0.670
0.394,-0.765,-0.665
0.397,-0.755,-0.660
0.400,-0.765,-0.660
0.403,-0.765,-0.650
0.406,-0.775,-0.640
0.408,-0.750,-0.655
0.411,-0.745,-0.670
0.414,-0.720,-0.725
0.417,-0.705,-0.810
0.419,-0.655,-0.935
0.422,-0.590,-1.105
0.425,-0.505,-1.285
0.428,-0.400,-1.500
0.431,-0.290,-1.680
0.433,-0.165,-1.810
0.436,-0.050,-1.875
0.439,0.045,-1.855
0.442,0.115,-1.745
0.444,0.155,-1.595
0.447,0.195,-1.425
0.450,0.210,-1.255
0.453,0.265,-1.150
0.456,0.285,-1.035
0.458,0.295,-0.950
0.461,0.245,-0.885
0.464,0.180,-0.820
0.467,0.105,-0.760
0.469,0.015,-0.715
0.472,-0.080,-0.695
0.475,-0.180,-0.675
0.478,-0.280,-0.670
0.481,-0.370,-0.660
0.483,-0.445,-0.640
0.486,-0.515,-0.630
0.489,-0.545,-0.625
0.492,-0.590,-0.625
0.494,-0.650,-0.620
0.497,-0.665,-0.605
0.500,-0.685,-0.620
0.503,-0.715,-0.630
0.506,-0.725,-0.630
0.508,-0.715,-0.640
0.511,-0.720,-0.625
0.514,-0.720,-0.615
0.517,-0.710,-0.610
0.519,-0.715,-0.600
0.522,-0.695,-0.590
0.525,-0.690,-0.590
0.528,-0.690,-0.605
0.531,-0.690,-0.605
0.533,-0.680,-0.605
0.536,-0.685,-0.610
0.539,-0.695,-0.620
0.542,-0.705,-0.620
0.544,-0.700,-0.615
0.547,-0.700,-0.600
0.550,-0.695,-0.610
0.553,-0.685,-0.595
0.556,-0.680,-0.590
0.558,-0.665,-0.585
0.561,-0.665,-0.585
0.564,-0.660,-0.600
0.567,-0.665,-0.605
0.569,-0.665,-0.605
0.572,-0.670,-0.625
0.575,-0.670,-0.620
0.578,-0.670,-0.615
0.581,-0.680,-0.605
0.583,-0.655,-0.595
0.586,-0.655,-0.605
0.589,-0.655,-0.580
0.592,-0.640,-0.580
0.594,-0.645,-0.595
0.597,-0.640,-0.605
0.600,-0.640,-0.610
0.603,-0.655,-0.620
0.606,-0.655,-0.615
0.608,-0.670,-0.625
0.611,-0.680,-0.620
0.614,-0.670,-0.620
0.617,-0.675,-0.605
0.619,-0.655,-0.605
0.622,-0.665,-0.595
0.625,-0.650,-0.595
0.628,-0.640,-0.600
0.631,-0.635,-0.600
0.633,-0.640,-0.605
0.636,-0.650,-0.620
