'Elapsed time','MLII','V1'
'seconds','mV','mV'
0.000,-0.695,-0.955
0.003,-0.695,-0.955
0.006,-0.695,-0.955
0.008,-0.695,-0.955
0.011,-0.695,-0.955
0.014,-0.695,-0.955
0.017,-0.695,-0.955
0.019,-0.695,-0.925
0.022,-0.695,-0.905
0.025,-0.695,-0.860
0.028,-0.700,-0.830
0.031,-0.710,-0.810
0.033,-0.700,-0.795
0.036,-0.700,-0.780
0.039,-0.685,-0.780
0.042,-0.680,-0.765
0.044,-0.670,-0.770
0.047,-0.670,-0.750
0.050,-0.665,-0.765
0.053,-0.665,-0.780
0.056,-0.670,-0.760
0.058,-0.675,-0.765
0.061,-0.680,-0.760
0.064,-0.695,-0.745
0.067,-0.695,-0.740
0.069,-0.695,-0.740
0.072,-0.690,-0.730
0.075,-0.695,-0.735
0.078,-0.705,-0.750
0.081,-0.705,-0.750
0.083,-0.730,-0.760
0.086,-0.745,-0.765
0.089,-0.750,-0.765
0.092,-0.770,-0.790
0.094,-0.765,-0.770
0.097,-0.790,-0.775
0.100,-0.770,-0.755
0.103,-0.780,-0.765
0.106,-0.785,-0.770
0.108,-0.790,-0.780
0.111,-0.800,-0.785
0.114,-0.815,-0.795
0.117,-0.840,-0.805
0.119,-0.860,-0.810
0.122,-0.875,-0.825
0.125,-0.895,-0.825
0.128,-0.905,-0.825
0.131,-0.885,-0.820
0.133,-0.885,-0.810
0.136,-0.870,-0.795
0.139,-0.860,-0.790
0.142,-0.855,-0.795
0.144,-0.865,-0.810
0.147,-0.875,-0.815
0.150,-0.890,-0.830
0.153,-0.910,-0.840
0.156,-0.925,-0.855
0.158,-0.940,-0.860
0.161,-0.940,-0.850
0.164,-0.950,-0.855
0.167,-0.955,-0.850
0.169,-0.965,-0.850
0.172,-0.980,-0.835
0.175,-0.975,-0.845
0.178,-0.985,-0.860
0.181,-1.005,-0.860
0.183,-1.025,-0.890
0.186,-1.040,-0.900
0.189,-1.045,-0.915
0.192,-1.065,-0.940
0.194,-1.080,-0.935
0.197,-1.100,-0.950
0.200,-1.105,-0.940
0.203,-1.120,-0.960
0.206,-1.115,-0.970
0.208,-1.115,-0.975
0.211,-1.135,-1.005
0.214,-1.145,-1.015
0.217,-1.165,-1.025
0.219,-1.165,-1.045
0.222,-1.170,-1.065
0.225,-1.175,-1.080
0.228,-1.140,-1.075
0.231,-1.125,-1.070
0.233,-1.090,-1.075
0.236,-1.075,-1.060
0.239,-1.040,-1.060
0.242,-1.010,-1.055
0.244,-1.000,-1.045
0.247,-0.960,-1.035
0.250,-0.935,-1.025
0.253,-0.920,-1.015
0.256,-0.895,-1.005
0.258,-0.865,-1.000
0.261,-0.840,-0.975
0.264,-0.830,-0.965
0.267,-0.800,-0.945
0.269,-0.765,-0.920
0.272,-0.735,-0.900
0.275,-0.695,-0.885
0.278,-0.680,-0.885
0.281,-0.660,-0.860
0.283,-0.650,-0.870
0.286,-0.655,-0.870
0.289,-0.625,-0.860
0.292,-0.620,-0.865
0.294,-0.615,-0.850
0.297,-0.620,-0.840
0.300,-0.610,-0.835
0.303,-0.605,-0.830
0.306,-0.595,-0.830
0.308,-0.595,-0.825
0.311,-0.590,-0.830
0.314,-0.590,-0.840
0.317,-0.615,-0.840
0.319,-0.620,-0.860
0.322,-0.625,-0.860
0.325,-0.625,-0.850
0.328,-0.615,-0.855
0.331,-0.625,-0.860
0.333,-0.620,-0.840
0.336,-0.610,-0.835
0.339,-0.615,-0.830
0.342,-0.595,-0.820
0.344,-0.600,-0.835
0.347,-0.600,-0.825
0.350,-0.610,-0.840
0.353,-0.600,-0.840
0.356,-0.605,-0.840
0.358,-0.600,-0.845
0.361,-0.605,-0.825
0.364,-0.585,-0.830
0.367,-0.575,-0.820
0.369,-0.560,-0.795
0.372,-0.560,-0.785
0.375,-0.545,-0.780
0.378,-0.555,-0.785
0.381,-0.565,-0.775
0.383,-0.570,-0.780
0.386,-0.565,-0.795
0.389,-0.555,-0.805
0.392,-0.560,-0.795
0.394,-0.555,-0.790
0.397,-0.545,-0.795
0.400,-0.550,-0.780
0.403,-0.545,-0.770
0.406,-0.540,-0.760
0.408,-0.525,-0.755
0.411,-0.530,-0.765
0.414,-0.520,-0.765
0.417,-0.505,-0.770
0.419,-0.520,-0.780
0.422,-0.535,-0.785
0.425,-0.535,-0.775
0.428,-0.525,-0.765
0.431,-0.520,-0.760
0.433,-0.505,-0.740
0.436,-0.490,-0.730
0.439,-0.480,-0.720
0.442,-0.470,-0.720
0.444,-0.470,-0.725
0.447,-0.475,-0.725
0.450,-0.485,-0.745
0.453,-0.495,-0.755
0.456,-0.505,-0.775
0.458,-0.510,-0.770
0.461,-0.510,-0.770
0.464,-0.515,-0.760
0.467,-0.520,-0.760
0.469,-0.515,-0.760
0.472,-0.515,-0.755
0.475,-0.520,-0.755
0.478,-0.530,-0.775
0.481,-0.530,-0.765
0.483,-0.540,-0.790
0.486,-0.545,-0.800
0.489,-0.550,-0.800
0.492,-0.565,-0.810
0.494,-0.565,-0.795
0.497,-0.575,-0.795
0.500,-0.570,-0.795
0.503,-0.560,-0.785
0.506,-0.565,-0.785
0.508,-0.550,-0.780
0.511,-0.555,-0.805
0.514,-0.560,-0.795
0.517,-0.575,-0.810
0.519,-0.590,-0.810
0.522,-0.585,-0.830
0.525,-0.595,-0.825
0.528,-0.615,-0.815
0.531,-0.615,-0.815
0.533,-0.605,-0.810
0.536,-0.595,-0.795
0.539,-0.585,-0.785
0.542,-0.570,-0.795
0.544,-0.575,-0.805
0.547,-0.570,-0.800
0.550,-0.585,-0.815
0.553,-0.590,-0.835
0.556,-0.595,-0.835
0.558,-0.595,-0.840
0.561,-0.585,-0.830
0.564,-0.575,-0.830
0.567,-0.560,-0.830
0.569,-0.560,-0.835
0.572,-0.565,-0.825
0.575,-0.555,-0.840
0.578,-0.555,-0.835
0.581,-0.560,-0.840
0.583,-0.575,-0.850
0.586,-0.585,-0.855
0.589,-0.585,-0.865
0.592,-0.600,-0.860
0.594,-0.605,-0.855
0.597,-0.590,-0.860
0.600,-0.590,-0.850
0.603,-0.585,-0.850
0.606,-0.560,-0.840
0.608,-0.560,-0.845
0.611,-0.545,-0.840
0.614,-0.545,-0.860
0.617,-0.535,-0.860
0.619,-0.530,-0.855
0.622,-0.545,-0.870
0.625,-0.550,-0.875
0.628,-0.555,-0.880
0.631,-0.555,-0.870
0.633,-0.550,-0.865
0.636,-0.555,-0.855
0.639,-0.565,-0.850
0.642,-0.550,-0.850
0.644,-0.560,-0.855
0.647,-0.560,-0.870
0.650,-0.570,-0.860
0.653,-0.575,-0.865
0.656,-0.575,-0.875
0.658,-0.585,-0.880
0.661,-0.580,-0.870
0.664,-0.600,-0.875
0.667,-0.590,-0.870
0.669,-0.595,-0.865
0.672,-0.580,-0.860
0.675,-0.585,-0.850
0.678,-0.585,-0.860
0.681,-0.585,-0.875
0.683,-0.590,-0.875
0.686,-0.595,-0.880
0.689,-0.615,-0.890
0.692,-0.605,-0.880
0.694,-0.590,-0.875
0.697,-0.595,-0.865
0.700,-0.590,-0.850
0.703,-0.575,-0.845
0.706,-0.570,-0.850
0.708,-0.560,-0.840
0.711,-0.560,-0.840
0.714,-0.560,-0.845
0.717,-0.560,-0.845
0.719,-0.565,-0.850
0.722,-0.560,-0.850
0.725,-0.555,-0.845
0.728,-0.555,-0.845
0.731,-0.540,-0.835
0.733,-0.540,-0.815
0.736,-0.520,-0.810
0.739,-0.510,-0.805
0.742,-0.510,-0.805
0.744,-0.505,-0.810
0.747,-0.510,-0.810
0.750,-0.505,-0.815
0.753,-0.505,-0.815
0.756,-0.505,-0.825
0.758,-0.505,-0.820
0.761,-0.520,-0.815
0.764,-0.525,-0.805
0.767,-0.520,-0.800
0.769,-0.525,-0.775
0.772,-0.535,-0.765
0.775,-0.525,-0.750
0.778,-0.540,-0.770
0.781,-0.540,-0.760
0.783,-0.560,-0.765
0.786,-0.585,-0.770
0.789,-0.600,-0.770
0.792,-0.625,-0.785
0.794,-0.640,-0.780
0.797,-0.645,-0.770
0.800,-0.630,-0.770
0.803,-0.575,-0.735
0.806,-0.450,-0.695
0.808,-0.275,-0.615
0.811,-0.075,-0.540
0.814,0.160,-0.450
0.817,0.410,-0.365
0.819,0.690,-0.295
0.822,0.965,-0.230
0.825,1.215,-0.150
0.828,1.435,-0.060
0.831,1.610,0.025
0.833,1.690,0.145
0.836,1.695,0.255
0.839,1.660,0.365
0.842,1.540,0.375
0.844,1.305,0.220
0.847,0.900,-0.125
0.850,0.370,-0.590
