'Elapsed time','MLII','V1'
'seconds','mV','mV'
0.000,-0.445,0.260
0.003,-0.445,0.260
0.006,-0.445,0.260
0.008,-0.445,0.260
0.011,-0.445,0.260
0.014,-0.445,0.260
0.017,-0.445,0.260
0.019,-0.445,0.260
0.022,-0.450,0.260
0.025,-0.430,0.250
0.028,-0.435,0.250
0.031,-0.405,0.260
0.033,-0.385,0.270
0.036,-0.365,0.250
0.039,-0.355,0.255
0.042,-0.340,0.235
0.044,-0.325,0.235
0.047,-0.305,0.245
0.050,-0.285,0.265
0.053,-0.260,0.250
0.056,-0.245,0.235
0.058,-0.225,0.225
0.061,-0.240,0.215
0.064,-0.225,0.225
0.067,-0.210,0.230
0.069,-0.195,0.230
0.072,-0.190,0.220
0.075,-0.195,0.205
0.078,-0.205,0.205
0.081,-0.205,0.215
0.083,-0.200,0.215
0.086,-0.205,0.215
0.089,-0.210,0.200
0.092,-0.215,0.190
0.094,-0.235,0.190
0.097,-0.235,0.195
0.100,-0.220,0.200
0.103,-0.235,0.195
0.106,-0.240,0.195
0.108,-0.255,0.185
0.111,-0.280,0.180
0.114,-0.275,0.180
0.117,-0.265,0.195
0.119,-0.270,0.200
0.122,-0.270,0.190
0.125,-0.285,0.175
0.128,-0.305,0.170
0.131,-0.305,0.165
0.133,-0.295,0.185
0.136,-0.290,0.170
0.139,-0.300,0.190
0.142,-0.305,0.180
0.144,-0.315,0.175
0.147,-0.310,0.185
0.150,-0.315,0.200
0.153,-0.295,0.190
0.156,-0.300,0.170
0.158,-0.310,0.175
0.161,-0.315,0.170
0.164,-0.315,0.190
0.167,-0.320,0.195
0.169,-0.315,0.165
0.172,-0.305,0.175
0.175,-0.310,0.150
0.178,-0.330,0.155
0.181,-0.325,0.170
0.183,-0.330,0.180
0.186,-0.320,0.175
0.189,-0.320,0.160
0.192,-0.310,0.145
0.194,-0.325,0.140
0.197,-0.330,0.160
0.200,-0.330,0.175
0.203,-0.325,0.160
0.206,-0.325,0.155
0.208,-0.335,0.145
0.211,-0.335,0.150
0.214,-0.330,0.155
0.217,-0.320,0.170
0.219,-0.320,0.170
0.222,-0.335,0.155
0.225,-0.335,0.140
0.228,-0.345,0.140
0.231,-0.340,0.155
0.233,-0.325,0.160
0.236,-0.320,0.155
0.239,-0.325,0.140
0.242,-0.350,0.140
0.244,-0.360,0.135
0.247,-0.350,0.135
0.250,-0.325,0.155
0.253,-0.310,0.135
0.256,-0.325,0.145
0.258,-0.335,0.135
0.261,-0.340,0.140
0.264,-0.340,0.150
0.267,-0.330,0.150
0.269,-0.325,0.150
