'Elapsed time','MLII','V1'
'seconds','mV','mV'
0.000,0.175,0.635
0.003,0.175,0.635
0.006,0.175,0.635
0.008,0.175,0.635
0.011,0.175,0.635
0.014,0.175,0.635
0.017,0.175,0.635
0.019,0.175,0.635
0.022,0.175,0.635
0.025,0.180,0.635
0.028,0.185,0.645
0.031,0.210,0.620
0.033,0.230,0.615
0.036,0.220,0.595
0.039,0.195,0.580
0.042,0.160,0.570
0.044,0.095,0.580
0.047,0.060,0.595
0.050,0.085,0.590
0.053,0.150,0.585
0.056,0.195,0.580
0.058,0.160,0.575
0.061,0.065,0.590
0.064,0.055,0.590
0.067,0.120,0.585
0.069,0.220,0.570
0.072,0.240,0.545
0.075,0.200,0.560
0.078,0.160,0.575
0.081,0.140,0.590
0.083,0.140,0.600
0.086,0.125,0.600
0.089,0.110,0.575
0.092,0.100,0.585
0.094,0.110,0.595
0.097,0.135,0.620
0.100,0.140,0.625
0.103,0.105,0.620
0.106,0.055,0.600
0.108,0.030,0.600
0.111,0.010,0.595
0.114,0.015,0.610
0.117,-0.015,0.610
0.119,-0.035,0.615
0.122,-0.060,0.610
0.125,-0.090,0.595
0.128,-0.125,0.620
0.131,-0.125,0.655
0.133,-0.110,0.660
0.136,-0.110,0.650
0.139,-0.110,0.605
0.142,-0.130,0.565
0.144,-0.130,0.545
0.147,-0.135,0.550
0.150,-0.140,0.565
0.153,-0.150,0.580
0.156,-0.175,0.580
0.158,-0.160,0.580
0.161,-0.165,0.580
0.164,-0.170,0.585
0.167,-0.185,0.585
0.169,-0.195,0.580
0.172,-0.180,0.570
0.175,-0.165,0.555
0.178,-0.175,0.560
0.181,-0.200,0.590
0.183,-0.215,0.590
0.186,-0.215,0.575
0.189,-0.185,0.570
0.192,-0.170,0.555
0.194,-0.190,0.550
0.197,-0.230,0.545
0.200,-0.230,0.565
0.203,-0.210,0.565
0.206,-0.175,0.545
0.208,-0.160,0.525
0.211,-0.170,0.525
0.214,-0.190,0.560
0.217,-0.195,0.560
0.219,-0.190,0.550
0.222,-0.165,0.530
