'Elapsed time','MLII','V1'
'seconds','mV','mV'
0.000,0.350,0.105
0.003,0.350,0.105
0.006,0.350,0.105
0.008,0.350,0.105
0.011,0.350,0.105
0.014,0.350,0.105
0.017,0.350,0.105
0.019,0.350,0.105
0.022,0.350,0.105
0.025,0.020,0.115
0.028,-0.210,0.090
0.031,-0.330,0.075
0.033,-0.370,0.095
0.036,-0.335,0.115
0.039,-0.285,0.090
0.042,-0.230,0.085
0.044,-0.215,0.090
0.047,-0.200,0.085
0.050,-0.190,0.070
0.053,-0.200,0.075
0.056,-0.200,0.090
0.058,-0.210,0.095
0.061,-0.230,0.070
0.064,-0.250,0.030
0.067,-0.255,0.040
0.069,-0.245,0.070
0.072,-0.240,0.065
0.075,-0.215,0.040
0.078,-0.235,0.040
0.081,-0.230,0.045
0.083,-0.230,0.040
0.086,-0.205,0.015
0.089,-0.180,0.040
0.092,-0.165,0.050
0.094,-0.195,0.060
0.097,-0.210,0.040
0.100,-0.215,0.030
0.103,-0.195,0.060
0.106,-0.170,0.085
0.108,-0.155,0.070
0.111,-0.175,0.045
0.114,-0.195,0.050
0.117,-0.210,0.065
0.119,-0.200,0.090
0.122,-0.200,0.080
0.125,-0.195,0.075
0.128,-0.185,0.075
0.131,-0.185,0.050
0.133,-0.180,0.045
0.136,-0.175,0.065
0.139,-0.175,0.070
0.142,-0.165,0.085
0.144,-0.140,0.075
0.147,-0.120,0.045
0.150,-0.115,0.060
0.153,-0.130,0.075
0.156,-0.155,0.060
0.158,-0.190,0.035
0.161,-0.190,0.040
0.164,-0.185,0.055
0.167,-0.180,0.070
0.169,-0.160,0.060
0.172,-0.140,0.070
0.175,-0.130,0.070
0.178,-0.110,0.070
0.181,-0.120,0.055
0.183,-0.130,0.040
0.186,-0.130,0.050
0.189,-0.125,0.080
0.192,-0.095,0.085
0.194,-0.095,0.060
0.197,-0.090,0.050
0.200,-0.080,0.065
0.203,-0.075,0.080
0.206,-0.070,0.070
0.208,-0.075,0.050
0.211,-0.065,0.065
0.214,-0.055,0.060
0.217,-0.060,0.075
0.219,-0.055,0.055
0.222,-0.040,0.060
0.225,-0.030,0.080
0.228,-0.020,0.065
0.231,-0.015,0.050
0.233,-0.015,0.040
0.236,-0.010,0.065
0.239,0.015,0.095
0.242,0.035,0.075
0.244,0.025,0.050
0.247,0.015,0.065
0.250,0.015,0.070
0.253,0.025,0.060
0.256,0.025,0.055
0.258,0.040,0.050
0.261,0.040,0.070
0.264,0.030,0.065
0.267,0.015,0.065
0.269,0.020,0.070
0.272,0.035,0.085
0.275,0.045,0.090
0.278,0.050,0.060
0.281,0.025,0.035
0.283,0.020,0.055
0.286,0.020,0.085
0.289,0.010,0.095
0.292,0.010,0.080
0.294,0.000,0.080
0.297,-0.005,0.075
0.300,-0.025,0.075
0.303,-0.020,0.070
0.306,-0.030,0.070
0.308,-0.030,0.085
0.311,-0.035,0.075
0.314,-0.045,0.060
0.317,-0.055,0.055
0.319,-0.060,0.085
0.322,-0.065,0.105
0.325,-0.075,0.085
0.328,-0.080,0.060
0.331,-0.075,0.045
0.333,-0.075,0.060
0.336,-0.075,0.085
0.339,-0.070,0.090
0.342,-0.075,0.075
0.344,-0.080,0.085
0.347,-0.090,0.090
0.350,-0.100,0.095
0.353,-0.095,0.080
0.356,-0.095,0.075
0.358,-0.085,0.080
0.361,-0.095,0.095
0.364,-0.100,0.080
0.367,-0.100,0.085
0.369,-0.115,0.085
0.372,-0.115,0.095
0.375,-0.130,0.090
0.378,-0.140,0.060
0.381,-0.150,0.050
0.383,-0.160,0.085
0.386,-0.145,0.100
0.389,-0.155,0.095
0.392,-0.160,0.080
0.394,-0.170,0.090
0.397,-0.185,0.085
0.400,-0.175,0.085
0.403,-0.170,0.080
