'Elapsed time','MLII','V1'
'hh:mm:ss.mmm','mV','mV'
'0:00.000',0.045,-0.760
'0:00.003',0.045,-0.760
'0:00.006',0.045,-0.760
'0:00.008',0.045,-0.760
'0:00.011',0.045,-0.760
'0:00.014',0.045,-0.760
'0:00.017',0.045,-0.760
'0:00.019',0.045,-0.770
'0:00.022',0.045,-0.760
'0:00.025',0.035,-0.740
'0:00.028',0.030,-0.720
'0:00.031',0.045,-0.685
'0:00.033',0.050,-0.655
'0:00.036',0.065,-0.640
'0:00.039',0.035,-0.645
'0:00.042',0.030,-0.610
'0:00.044',0.015,-0.570
'0:00.047',0.040,-0.530
'0:00.050',0.045,-0.485
'0:00.053',0.020,-0.470
'0:00.056',0.010,-0.450
'0:00.058',-0.020,-0.420
'0:00.061',-0.010,-0.395
'0:00.064',-0.010,-0.350
'0:00.067',-0.015,-0.320
'0:00.069',-0.035,-0.295
'0:00.072',-0.055,-0.290
'0:00.075',-0.070,-0.250
'0:00.078',-0.085,-0.225
'0:00.081',-0.075,-0.175
'0:00.083',-0.075,-0.160
'0:00.086',-0.100,-0.145
'0:00.089',-0.120,-0.125
'0:00.092',-0.135,-0.105
'0:00.094',-0.150,-0.080
'0:00.097',-0.130,-0.045
'0:00.100',-0.130,-0.020
'0:00.103',-0.135,-0.010
'0:00.106',-0.155,-0.005
'0:00.108',-0.170,0.000
'0:00.111',-0.175,0.040
'0:00.114',-0.165,0.050
'0:00.117',-0.160,0.080
'0:00.119',-0.175,0.075
'0:00.122',-0.205,0.065
'0:00.125',-0.200,0.075
'0:00.128',-0.195,0.085
'0:00.131',-0.205,0.100
'0:00.133',-0.190,0.120
'0:00.136',-0.195,0.110
'0:00.139',-0.210,0.105
'0:00.142',-0.210,0.105
'0:00.144',-0.205,0.100
'0:00.147',-0.190,0.115
'0:00.150',-0.175,0.115
'0:00.153',-0.190,0.100
'0:00.156',-0.195,0.080
'0:00.158',-0.205,0.070
'0:00.161',-0.200,0.080
'0:00.164',-0.185,0.110
'0:00.167',-0.170,0.115
'0:00.169',-0.155,0.125
'0:00.172',-0.185,0.110
'0:00.175',-0.195,0.120
'0:00.178',-0.205,0.125
'0:00.181',-0.185,0.145
'0:00.183',-0.175,0.150
'0:00.186',-0.180,0.140
'0:00.189',-0.190,0.135
'0:00.192',-0.220,0.135
'0:00.194',-0.200,0.140
'0:00.197',-0.180,0.155
'0:00.200',-0.185,0.170
'0:00.203',-0.180,0.150
'0:00.206',-0.195,0.150
'0:00.208',-0.220,0.155
'0:00.211',-0.200,0.160
'0:00.214',-0.175,0.175
'0:00.217',-0.175,0.175
'0:00.219',-0.185,0.170
'0:00.222',-0.200,0.150
'0:00.225',-0.215,0.150
'0:00.228',-0.225,0.170
'0:00.231',-0.210,0.185
'0:00.233',-0.195,0.190
'0:00.236',-0.200,0.170
'0:00.239',-0.215,0.160
'0:00.242',-0.235,0.160
'0:00.244',-0.235,0.170
'0:00.247',-0.220,0.175
'0:00.250',-0.225,0.180
'0:00.253',-0.215,0.165
'0:00.256',-0.230,0.160
'0:00.258',-0.240,0.145
'0:00.261',-0.245,0.155
'0:00.264',-0.230,0.165
'0:00.267',-0.210,0.165
'0:00.269',-0.215,0.150
'0:00.272',-0.220,0.145
'0:00.275',-0.235,0.130
'0:00.278',-0.220,0.145
'0:00.281',-0.205,0.165
'0:00.283',-0.215,0.150
'0:00.286',-0.205,0.145
'0:00.289',-0.205,0.150
'0:00.292',-0.215,0.155
'0:00.294',-0.250,0.165
'0:00.297',-0.215,0.175
'0:00.300',-0.200,0.185
'0:00.303',-0.215,0.165
'0:00.306',-0.220,0.160
'0:00.308',-0.240,0.160
'0:00.311',-0.230,0.175
'0:00.314',-0.215,0.180
'0:00.317',-0.200,0.185
'0:00.319',-0.200,0.185
'0:00.322',-0.215,0.160
'0:00.325',-0.210,0.160
'0:00.328',-0.215,0.175
'0:00.331',-0.200,0.185
'0:00.333',-0.190,0.190
'0:00.336',-0.190,0.170
'0:00.339',-0.200,0.150
'0:00.342',-0.195,0.165
'0:00.344',-0.205,0.170
'0:00.347',-0.215,0.180
'0:00.350',-0.190,0.180
'0:00.353',-0.195,0.180
'0:00.356',-0.225,0.155
'0:00.358',-0.220,0.160
'0:00.361',-0.235,0.170
'0:00.364',-0.230,0.180
'0:00.367',-0.195,0.190
'0:00.369',-0.210,0.165
'0:00.372',-0.220,0.135
'0:00.375',-0.225,0.145
'0:00.378',-0.220,0.145
'0:00.381',-0.195,0.155
'0:00.383',-0.175,0.155
'0:00.386',-0.175,0.155
'0:00.389',-0.190,0.140
'0:00.392',-0.200,0.140
'0:00.394',-0.210,0.145
'0:00.397',-0.195,0.135
'0:00.400',-0.185,0.145
'0:00.403',-0.165,0.135
'0:00.406',-0.180,0.125
'0:00.408',-0.195,0.115
'0:00.411',-0.195,0.135
'0:00.414',-0.185,0.145
'0:00.417',-0.170,0.155
'0:00.419',-0.185,0.160
'0:00.422',-0.195,0.145
'0:00.425',-0.200,0.145
'0:00.428',-0.200,0.160
'0:00.431',-0.180,0.165
'0:00.433',-0.150,0.160
'0:00.436',-0.175,0.160
'0:00.439',-0.170,0.150
'0:00.442',-0.190,0.135
'0:00.444',-0.195,0.150
'0:00.447',-0.165,0.155
'0:00.450',-0.145,0.170
'0:00.453',-0.145,0.140
'0:00.456',-0.165,0.135
'0:00.458',-0.170,0.140
'0:00.461',-0.160,0.160
'0:00.464',-0.150,0.170
'0:00.467',-0.150,0.170
'0:00.469',-0.145,0.155
'0:00.472',-0.155,0.130
'0:00.475',-0.170,0.135
'0:00.478',-0.160,0.125
'0:00.481',-0.165,0.145
'0:00.483',-0.140,0.150
'0:00.486',-0.150,0.125
'0:00.489',-0.165,0.105
'0:00.492',-0.205,0.100
'0:00.494',-0.195,0.105
'0:00.497',-0.190,0.125
'0:00.500',-0.155,0.110
'0:00.503',-0.165,0.095
'0:00.506',-0.175,0.090
'0:00.508',-0.165,0.080
'0:00.511',-0.155,0.105
'0:00.514',-0.145,0.105
'0:00.517',-0.130,0.100
'0:00.519',-0.125,0.075
'0:00.522',-0.115,0.045
'0:00.525',-0.105,0.050
'0:00.528',-0.085,0.060
'0:00.531',-0.030,0.080
'0:00.533',0.045,0.075
'0:00.536',0.170,0.065
'0:00.539',0.455,0.065
'0:00.542',0.905,0.065
'0:00.544',1.415,0.070
'0:00.547',1.650,0.065
'0:00.550',1.520,0.020
'0:00.553',1.225,-0.080
'0:00.556',1.030,-0.250
'0:00.558',0.940,-0.525
'0:00.561',0.860,-0.860
'0:00.564',0.795,-1.075
'0:00.567',0.700,-1.075
'0:00.569',0.590,-0.955
'0:00.572',0.450,-0.860
'0:00.575',0.350,-0.835
'0:00.578',0.250,-0.800
'0:00.581',0.145,-0.765
'0:00.583',0.035,-0.750
'0:00.586',-0.070,-0.755
'0:00.589',-0.205,-0.765
'0:00.592',-0.330,-0.760
'0:00.594',-0.465,-0.755
'0:00.597',-0.595,-0.765
'0:00.600',-0.750,-0.775
'0:00.603',-0.910,-0.790
'0:00.606',-1.050,-0.805
'0:00.608',-1.185,-0.805
'0:00.611',-1.275,-0.805
'0:00.614',-1.350,-0.810
'0:00.617',-1.420,-0.820
'0:00.619',-1.485,-0.835
'0:00.622',-1.550,-0.855
'0:00.625',-1.600,-0.865
'0:00.628',-1.605,-0.890
'0:00.631',-1.590,-0.890
'0:00.633',-1.550,-0.910
'0:00.636',-1.510,-0.940
'0:00.639',-1.465,-0.985
'0:00.642',-1.420,-1.025
'0:00.644',-1.325,-1.060
'0:00.647',-1.205,-1.085
'0:00.650',-1.070,-1.095
'0:00.653',-0.970,-1.110
'0:00.656',-0.865,-1.110
'0:00.658',-0.780,-1.080
'0:00.661',-0.675,-1.035
'0:00.664',-0.620,-0.955
'0:00.667',-0.575,-0.910
'0:00.669',-0.535,-0.885
'0:00.672',-0.475,-0.870
'0:00.675',-0.385,-0.825
'0:00.678',-0.290,-0.770
'0:00.681',-0.190,-0.690
'0:00.683',-0.100,-0.600
'0:00.686',-0.035,-0.520
'0:00.689',-0.005,-0.430
'0:00.692',0.015,-0.320
'0:00.694',0.035,-0.190
'0:00.697',0.060,-0.090
'0:00.700',0.085,0.005
'0:00.703',0.105,0.050
'0:00.706',0.090,0.080
'0:00.708',0.090,0.105
'0:00.711',0.095,0.120
'0:00.714',0.120,0.150
'0:00.717',0.140,0.180
'0:00.719',0.130,0.170
'0:00.722',0.100,0.175
'0:00.725',0.095,0.180
'0:00.728',0.105,0.195
'0:00.731',0.115,0.215
'0:00.733',0.155,0.230
'0:00.736',0.145,0.220
'0:00.739',0.140,0.205
'0:00.742',0.130,0.225
'0:00.744',0.125,0.220
'0:00.747',0.150,0.255
'0:00.750',0.180,0.265
'0:00.753',0.175,0.260
'0:00.756',0.180,0.235
'0:00.758',0.185,0.235
'0:00.761',0.195,0.250
'0:00.764',0.225,0.245
'0:00.767',0.250,0.270
'0:00.769',0.285,0.255
'0:00.772',0.270,0.245
'0:00.775',0.285,0.245
'0:00.778',0.300,0.255
'0:00.781',0.330,0.280
'0:00.783',0.355,0.285
'0:00.786',0.365,0.285
'0:00.789',0.355,0.285
'0:00.792',0.360,0.305
'0:00.794',0.380,0.330
'0:00.797',0.395,0.345
'0:00.800',0.425,0.360
'0:00.803',0.435,0.345
'0:00.806',0.435,0.355
'0:00.808',0.435,0.365
'0:00.811',0.445,0.385
'0:00.814',0.470,0.400
'0:00.817',0.500,0.410
'0:00.819',0.515,0.390
'0:00.822',0.515,0.385
'0:00.825',0.530,0.395
'0:00.828',0.525,0.425
'0:00.831',0.555,0.450
'0:00.833',0.580,0.450
'0:00.836',0.610,0.450
'0:00.839',0.595,0.440
'0:00.842',0.620,0.450
'0:00.844',0.630,0.465
'0:00.847',0.650,0.480
'0:00.850',0.670,0.500
'0:00.853',0.670,0.490
'0:00.856',0.665,0.485
'0:00.858',0.650,0.495
'0:00.861',0.645,0.525
'0:00.864',0.660,0.535
'0:00.867',0.650,0.550
'0:00.869',0.665,0.550
'0:00.872',0.655,0.545
'0:00.875',0.650,0.540
'0:00.878',0.650,0.560
'0:00.881',0.660,0.580
'0:00.883',0.670,0.595
'0:00.886',0.670,0.575
'0:00.889',0.650,0.565
'0:00.892',0.630,0.555
'0:00.894',0.600,0.580
'0:00.897',0.610,0.570
'0:00.900',0.605,0.570
'0:00.903',0.590,0.555
'0:00.906',0.555,0.540
'0:00.908',0.520,0.540
'0:00.911',0.505,0.545
'0:00.914',0.490,0.575
'0:00.917',0.475,0.555
'0:00.919',0.450,0.555
'0:00.922',0.405,0.525
'0:00.925',0.370,0.515
'0:00.928',0.340,0.515
'0:00.931',0.320,0.520
'0:00.933',0.305,0.500
'0:00.936',0.300,0.480
'0:00.939',0.265,0.460
'0:00.942',0.235,0.445
'0:00.944',0.205,0.440
'0:00.947',0.210,0.445
'0:00.950',0.190,0.430
'0:00.953',0.180,0.395
'0:00.956',0.150,0.365
'0:00.958',0.120,0.350
'0:00.961',0.100,0.340
'0:00.964',0.090,0.340
'0:00.967',0.090,0.320
'0:00.969',0.070,0.310
'0:00.972',0.050,0.270
'0:00.975',0.040,0.255
'0:00.978',0.030,0.245
'0:00.981',0.035,0.265
'0:00.983',0.030,0.255
'0:00.986',0.015,0.235
'0:00.989',-0.005,0.215
'0:00.992',-0.015,0.200
'0:00.994',-0.030,0.215
'0:00.997',-0.025,0.230
'0:01.000',-0.015,0.220
'0:01.003',-0.020,0.215
'0:01.006',-0.030,0.200
'0:01.008',-0.040,0.185
'0:01.011',-0.050,0.190
'0:01.014',-0.050,0.190
'0:01.017',-0.030,0.190
'0:01.019',-0.035,0.180
'0:01.022',-0.045,0.170
'0:01.025',-0.065,0.165
'0:01.028',-0.065,0.165
'0:01.031',-0.050,0.160
'0:01.033',-0.040,0.160
'0:01.036',-0.015,0.140
'0:01.039',-0.015,0.110
'0:01.042',-0.025,0.120
'0:01.044',-0.035,0.125
'0:01.047',-0.015,0.160
'0:01.050',-0.010,0.155
'0:01.053',-0.015,0.135
'0:01.056',-0.025,0.120
'0:01.058',-0.050,0.120
'0:01.061',-0.050,0.135
'0:01.064',-0.050,0.160
'0:01.067',-0.035,0.165
'0:01.069',-0.040,0.150
'0:01.072',-0.065,0.140
'0:01.075',-0.065,0.140
'0:01.078',-0.070,0.160
'0:01.081',-0.060,0.170
'0:01.083',-0.050,0.170
'0:01.086',-0.065,0.170
'0:01.089',-0.080,0.160
'0:01.092',-0.095,0.155
'0:01.094',-0.105,0.160
'0:01.097',-0.095,0.170
'0:01.100',-0.075,0.170
'0:01.103',-0.100,0.155
'0:01.106',-0.100,0.140
'0:01.108',-0.120,0.145
'0:01.111',-0.120,0.155
'0:01.114',-0.110,0.175
'0:01.117',-0.115,0.175
'0:01.119',-0.110,0.160
'0:01.122',-0.120,0.155
'0:01.125',-0.150,0.140
'0:01.128',-0.135,0.160
'0:01.131',-0.130,0.175
'0:01.133',-0.140,0.180
'0:01.136',-0.145,0.175
'0:01.139',-0.150,0.165
'0:01.142',-0.175,0.155
'0:01.144',-0.185,0.170
'0:01.147',-0.180,0.170
