'Elapsed time','MLII','V1'
'hh:mm:ss.mmm','mV','mV'
'0:00.000',-0.460,0.130
'0:00.003',-0.460,0.130
'0:00.006',-0.460,0.130
'0:00.008',-0.460,0.130
'0:00.011',-0.460,0.130
'0:00.014',-0.460,0.130
'0:00.017',-0.460,0.130
'0:00.019',-0.460,0.130
'0:00.022',-0.455,0.130
'0:00.025',-0.455,0.140
'0:00.028',-0.440,0.140
'0:00.031',-0.435,0.145
'0:00.033',-0.430,0.125
'0:00.036',-0.445,0.120
'0:00.039',-0.440,0.115
'0:00.042',-0.435,0.130
'0:00.044',-0.425,0.140
'0:00.047',-0.415,0.145
'0:00.050',-0.430,0.140
'0:00.053',-0.435,0.125
'0:00.056',-0.470,0.120
'0:00.058',-0.455,0.130
'0:00.061',-0.415,0.135
'0:00.064',-0.425,0.130
'0:00.067',-0.440,0.115
'0:00.069',-0.445,0.110
'0:00.072',-0.435,0.110
'0:00.075',-0.435,0.140
'0:00.078',-0.425,0.150
'0:00.081',-0.420,0.140
'0:00.083',-0.430,0.125
'0:00.086',-0.440,0.125
'0:00.089',-0.460,0.125
'0:00.092',-0.435,0.125
'0:00.094',-0.435,0.145
'0:00.097',-0.415,0.140
'0:00.100',-0.425,0.135
'0:00.103',-0.435,0.120
'0:00.106',-0.435,0.120
'0:00.108',-0.435,0.130
'0:00.111',-0.415,0.140
'0:00.114',-0.410,0.140
'0:00.117',-0.430,0.110
'0:00.119',-0.435,0.110
'0:00.122',-0.450,0.110
'0:00.125',-0.430,0.115
'0:00.128',-0.405,0.120
'0:00.131',-0.410,0.125
'0:00.133',-0.415,0.120
'0:00.136',-0.425,0.105
'0:00.139',-0.440,0.110
'0:00.142',-0.430,0.115
'0:00.144',-0.415,0.130
'0:00.147',-0.415,0.125
'0:00.150',-0.415,0.115
'0:00.153',-0.435,0.100
'0:00.156',-0.435,0.105
'0:00.158',-0.430,0.115
'0:00.161',-0.415,0.135
'0:00.164',-0.405,0.125
'0:00.167',-0.410,0.110
'0:00.169',-0.440,0.110
'0:00.172',-0.440,0.105
'0:00.175',-0.425,0.115
'0:00.178',-0.410,0.125
'0:00.181',-0.410,0.125
'0:00.183',-0.415,0.110
'0:00.186',-0.425,0.085
'0:00.189',-0.435,0.095
'0:00.192',-0.430,0.105
'0:00.194',-0.420,0.125
'0:00.197',-0.400,0.120
'0:00.200',-0.410,0.110
'0:00.203',-0.425,0.090
'0:00.206',-0.430,0.100
'0:00.208',-0.430,0.110
'0:00.211',-0.410,0.125
'0:00.214',-0.405,0.110
'0:00.217',-0.405,0.105
'0:00.219',-0.415,0.100
'0:00.222',-0.430,0.095
'0:00.225',-0.435,0.110
'0:00.228',-0.425,0.135
'0:00.231',-0.395,0.125
'0:00.233',-0.400,0.105
'0:00.236',-0.405,0.100
'0:00.239',-0.415,0.105
'0:00.242',-0.410,0.115
'0:00.244',-0.405,0.120
'0:00.247',-0.395,0.130
'0:00.250',-0.405,0.100
'0:00.253',-0.415,0.100
'0:00.256',-0.415,0.095
'0:00.258',-0.415,0.110
'0:00.261',-0.395,0.125
'0:00.264',-0.395,0.115
'0:00.267',-0.390,0.100
'0:00.269',-0.400,0.095
'0:00.272',-0.405,0.100
'0:00.275',-0.400,0.110
'0:00.278',-0.400,0.130
'0:00.281',-0.385,0.130
'0:00.283',-0.385,0.120
'0:00.286',-0.405,0.115
'0:00.289',-0.400,0.115
'0:00.292',-0.385,0.135
'0:00.294',-0.370,0.150
'0:00.297',-0.345,0.160
'0:00.300',-0.355,0.135
'0:00.303',-0.355,0.130
'0:00.306',-0.355,0.125
'0:00.308',-0.340,0.145
'0:00.311',-0.320,0.145
'0:00.314',-0.295,0.140
'0:00.317',-0.305,0.115
'0:00.319',-0.320,0.085
'0:00.322',-0.320,0.085
'0:00.325',-0.310,0.095
'0:00.328',-0.280,0.095
'0:00.331',-0.275,0.080
'0:00.333',-0.285,0.075
'0:00.336',-0.300,0.070
'0:00.339',-0.305,0.075
'0:00.342',-0.305,0.090
'0:00.344',-0.290,0.095
'0:00.347',-0.275,0.100
'0:00.350',-0.285,0.090
'0:00.353',-0.305,0.075
'0:00.356',-0.325,0.090
'0:00.358',-0.320,0.105
'0:00.361',-0.335,0.105
'0:00.364',-0.335,0.095
'0:00.367',-0.360,0.080
'0:00.369',-0.365,0.070
'0:00.372',-0.365,0.070
'0:00.375',-0.360,0.090
'0:00.378',-0.350,0.105
'0:00.381',-0.355,0.090
'0:00.383',-0.370,0.085
'0:00.386',-0.355,0.075
'0:00.389',-0.370,0.080
'0:00.392',-0.355,0.100
'0:00.394',-0.355,0.115
'0:00.397',-0.355,0.110
'0:00.400',-0.350,0.090
'0:00.403',-0.355,0.080
'0:00.406',-0.360,0.080
'0:00.408',-0.360,0.095
'0:00.411',-0.350,0.125
'0:00.414',-0.335,0.115
'0:00.417',-0.330,0.095
'0:00.419',-0.335,0.090
'0:00.422',-0.345,0.110
'0:00.425',-0.330,0.145
'0:00.428',-0.310,0.175
'0:00.431',-0.310,0.210
'0:00.433',-0.305,0.250
'0:00.436',-0.335,0.275
'0:00.439',-0.375,0.270
'0:00.442',-0.400,0.290
'0:00.444',-0.415,0.280
'0:00.447',-0.420,0.225
'0:00.450',-0.390,0.145
'0:00.453',-0.350,0.035
'0:00.456',-0.200,-0.075
'0:00.458',0.090,-0.170
'0:00.461',0.490,-0.230
'0:00.464',0.960,-0.295
'0:00.467',1.390,-0.295
'0:00.469',1.755,-0.265
'0:00.472',1.990,-0.185
'0:00.475',2.090,-0.065
'0:00.478',2.050,-0.005
'0:00.481',1.720,0.040
'0:00.483',1.080,0.030
'0:00.486',0.440,0.005
'0:00.489',-0.200,0.015
'0:00.492',-0.640,0.050
'0:00.494',-0.595,0.085
'0:00.497',-0.490,0.105
'0:00.500',-0.460,0.100
'0:00.503',-0.495,0.090
'0:00.506',-0.515,0.085
'0:00.508',-0.500,0.100
'0:00.511',-0.465,0.105
'0:00.514',-0.440,0.125
'0:00.517',-0.430,0.115
'0:00.519',-0.375,0.105
'0:00.522',-0.345,0.110
'0:00.525',-0.305,0.130
'0:00.528',-0.290,0.140
'0:00.531',-0.250,0.130
'0:00.533',-0.250,0.115
'0:00.536',-0.270,0.110
'0:00.539',-0.285,0.110
'0:00.542',-0.280,0.120
'0:00.544',-0.255,0.120
'0:00.547',-0.235,0.120
'0:00.550',-0.255,0.110
'0:00.553',-0.260,0.100
'0:00.556',-0.255,0.105
'0:00.558',-0.250,0.125
'0:00.561',-0.245,0.135
'0:00.564',-0.230,0.130
'0:00.567',-0.230,0.110
'0:00.569',-0.250,0.115
'0:00.572',-0.260,0.115
'0:00.575',-0.250,0.120
'0:00.578',-0.225,0.130
'0:00.581',-0.215,0.130
'0:00.583',-0.220,0.125
'0:00.586',-0.240,0.100
'0:00.589',-0.235,0.105
'0:00.592',-0.235,0.110
'0:00.594',-0.210,0.130
'0:00.597',-0.195,0.110
'0:00.600',-0.200,0.105
'0:00.603',-0.215,0.100
'0:00.606',-0.215,0.110
'0:00.608',-0.210,0.115
'0:00.611',-0.195,0.125
'0:00.614',-0.195,0.115
'0:00.617',-0.210,0.110
'0:00.619',-0.220,0.105
'0:00.622',-0.215,0.105
'0:00.625',-0.195,0.115
'0:00.628',-0.175,0.130
'0:00.631',-0.165,0.120
'0:00.633',-0.185,0.105
'0:00.636',-0.190,0.115
'0:00.639',-0.195,0.105
'0:00.642',-0.195,0.105
'0:00.644',-0.175,0.130
'0:00.647',-0.170,0.130
'0:00.650',-0.160,0.110
'0:00.653',-0.170,0.095
'0:00.656',-0.190,0.105
'0:00.658',-0.175,0.125
'0:00.661',-0.150,0.140
'0:00.664',-0.135,0.125
'0:00.667',-0.140,0.115
'0:00.669',-0.135,0.110
'0:00.672',-0.145,0.110
'0:00.675',-0.130,0.115
'0:00.678',-0.115,0.130
'0:00.681',-0.105,0.115
'0:00.683',-0.100,0.115
