'Elapsed time','MLII','V1'
'hh:mm:ss.mmm','mV','mV'
'0:00.000',-0.140,-0.375
'0:00.003',-0.140,-0.375
'0:00.006',-0.140,-0.375
'0:00.008',-0.140,-0.375
'0:00.011',-0.140,-0.375
'0:00.014',-0.140,-0.375
'0:00.017',-0.140,-0.375
'0:00.019',-0.140,-0.375
'0:00.022',-0.140,-0.350
'0:00.025',-0.115,-0.355
'0:00.028',-0.140,-0.370
'0:00.031',-0.140,-0.385
'0:00.033',-0.155,-0.385
'0:00.036',-0.145,-0.365
'0:00.039',-0.130,-0.360
'0:00.042',-0.110,-0.360
'0:00.044',-0.125,-0.360
'0:00.047',-0.125,-0.375
'0:00.050',-0.130,-0.360
'0:00.053',-0.125,-0.350
'0:00.056',-0.100,-0.335
'0:00.058',-0.075,-0.320
'0:00.061',-0.075,-0.320
'0:00.064',-0.070,-0.340
'0:00.067',-0.075,-0.325
'0:00.069',-0.070,-0.320
'0:00.072',-0.060,-0.295
'0:00.075',-0.025,-0.280
'0:00.078',-0.020,-0.285
'0:00.081',-0.005,-0.290
'0:00.083',0.005,-0.300
'0:00.086',0.050,-0.310
'0:00.089',0.115,-0.330
'0:00.092',0.160,-0.360
'0:00.094',0.170,-0.380
'0:00.097',0.175,-0.380
'0:00.100',0.165,-0.390
'0:00.103',0.170,-0.380
'0:00.106',0.150,-0.380
'0:00.108',0.185,-0.380
'0:00.111',0.135,-0.385
'0:00.114',0.105,-0.390
'0:00.117',0.080,-0.390
'0:00.119',0.065,-0.365
'0:00.122',0.060,-0.355
'0:00.125',0.060,-0.345
'0:00.128',0.015,-0.380
'0:00.131',-0.025,-0.395
'0:00.133',-0.070,-0.405
'0:00.136',-0.090,-0.395
'0:00.139',-0.120,-0.375
'0:00.142',-0.130,-0.385
'0:00.144',-0.120,-0.395
'0:00.147',-0.150,-0.415
'0:00.150',-0.170,-0.400
'0:00.153',-0.175,-0.395
'0:00.156',-0.165,-0.390
