'Elapsed time','MLII','V1'
'hh:mm:ss.mmm','mV','mV'
'0:00.000',-0.215,0.095
'0:00.003',-0.215,0.095
'0:00.006',-0.215,0.095
'0:00.008',-0.215,0.095
'0:00.011',-0.215,0.095
'0:00.014',-0.215,0.095
'0:00.017',-0.215,0.095
'0:00.019',-0.215,0.095
'0:00.022',-0.210,0.095
'0:00.025',-0.200,0.110
'0:00.028',-0.190,0.100
'0:00.031',-0.195,0.085
'0:00.033',-0.200,0.050
'0:00.036',-0.200,0.060
'0:00.039',-0.175,0.090
'0:00.042',-0.160,0.095
'0:00.044',-0.160,0.095
'0:00.047',-0.155,0.070
'0:00.050',-0.175,0.045
'0:00.053',-0.160,0.055
'0:00.056',-0.160,0.065
'0:00.058',-0.170,0.090
'0:00.061',-0.155,0.090
'0:00.064',-0.170,0.065
'0:00.067',-0.185,0.060
'0:00.069',-0.165,0.055
'0:00.072',-0.175,0.065
'0:00.075',-0.160,0.085
'0:00.078',-0.145,0.085
'0:00.081',-0.165,0.035
'0:00.083',-0.195,0.010
'0:00.086',-0.235,-0.045
'0:00.089',-0.255,-0.070
'0:00.092',-0.260,-0.075
'0:00.094',-0.250,-0.115
'0:00.097',-0.260,-0.175
'0:00.100',-0.270,-0.235
'0:00.103',-0.240,-0.265
'0:00.106',-0.145,-0.250
'0:00.108',-0.035,-0.220
'0:00.111',0.095,-0.190
'0:00.114',0.235,-0.180
'0:00.117',0.315,-0.180
'0:00.119',0.340,-0.185
'0:00.122',0.380,-0.150
'0:00.125',0.410,-0.060
'0:00.128',0.480,0.115
'0:00.131',0.590,0.375
'0:00.133',0.710,0.675
'0:00.136',0.795,0.940
'0:00.139',0.815,1.080
'0:00.142',0.775,1.135
'0:00.144',0.710,1.185
'0:00.147',0.655,1.225
'0:00.150',0.580,1.280
'0:00.153',0.485,1.305
'0:00.156',0.370,1.305
'0:00.158',0.215,1.290
'0:00.161',0.020,1.220
'0:00.164',-0.145,1.135
'0:00.167',-0.265,1.035
'0:00.169',-0.315,0.965
'0:00.172',-0.345,0.900
'0:00.175',-0.350,0.895
'0:00.178',-0.390,0.895
'0:00.181',-0.405,0.895
'0:00.183',-0.465,0.905
'0:00.186',-0.510,0.910
'0:00.189',-0.490,0.965
'0:00.192',-0.445,1.010
'0:00.194',-0.390,1.040
'0:00.197',-0.375,1.070
'0:00.200',-0.345,1.070
'0:00.203',-0.295,1.075
'0:00.206',-0.230,1.065
'0:00.208',-0.180,1.025
'0:00.211',-0.160,0.945
'0:00.214',-0.160,0.845
'0:00.217',-0.200,0.725
'0:00.219',-0.240,0.590
'0:00.222',-0.260,0.445
'0:00.225',-0.275,0.365
'0:00.228',-0.275,0.255
'0:00.231',-0.270,0.195
'0:00.233',-0.280,0.145
'0:00.236',-0.270,0.145
'0:00.239',-0.265,0.125
'0:00.242',-0.265,0.105
'0:00.244',-0.260,0.085
'0:00.247',-0.275,0.060
'0:00.250',-0.285,0.045
'0:00.253',-0.285,0.060
'0:00.256',-0.285,0.070
'0:00.258',-0.280,0.070
'0:00.261',-0.285,0.035
'0:00.264',-0.280,0.010
'0:00.267',-0.300,0.010
'0:00.269',-0.290,0.025
'0:00.272',-0.290,0.050
'0:00.275',-0.290,0.040
'0:00.278',-0.280,0.035
'0:00.281',-0.285,0.000
'0:00.283',-0.300,-0.005
'0:00.286',-0.290,0.015
'0:00.289',-0.280,0.045
'0:00.292',-0.260,0.045
'0:00.294',-0.265,0.035
'0:00.297',-0.265,0.000
'0:00.300',-0.280,-0.015
'0:00.303',-0.280,0.000
'0:00.306',-0.270,0.015
'0:00.308',-0.260,0.040
'0:00.311',-0.265,0.035
'0:00.314',-0.270,0.020
'0:00.317',-0.280,-0.010
'0:00.319',-0.285,0.000
'0:00.322',-0.270,0.015
'0:00.325',-0.250,0.045
'0:00.328',-0.250,0.055
'0:00.331',-0.255,0.030
'0:00.333',-0.260,0.000
'0:00.336',-0.250,-0.005
'0:00.339',-0.240,0.025
'0:00.342',-0.235,0.050
'0:00.344',-0.225,0.045
'0:00.347',-0.225,0.030
'0:00.350',-0.240,0.010
'0:00.353',-0.230,0.010
'0:00.356',-0.210,0.030
'0:00.358',-0.190,0.035
'0:00.361',-0.190,0.055
'0:00.364',-0.205,0.055
'0:00.367',-0.215,0.025
'0:00.369',-0.215,0.020
'0:00.372',-0.195,0.035
'0:00.375',-0.195,0.075
'0:00.378',-0.175,0.080
'0:00.381',-0.175,0.075
'0:00.383',-0.180,0.045
'0:00.386',-0.175,0.045
'0:00.389',-0.165,0.070
'0:00.392',-0.165,0.100
'0:00.394',-0.135,0.115
'0:00.397',-0.135,0.090
'0:00.400',-0.140,0.090
'0:00.403',-0.135,0.085
'0:00.406',-0.130,0.110
'0:00.408',-0.110,0.125
'0:00.411',-0.090,0.140
'0:00.414',-0.085,0.140
'0:00.417',-0.100,0.125
'0:00.419',-0.095,0.130
'0:00.422',-0.080,0.140
'0:00.425',-0.065,0.165
'0:00.428',-0.065,0.180
'0:00.431',-0.085,0.185
'0:00.433',-0.075,0.175
'0:00.436',-0.070,0.180
'0:00.439',-0.055,0.180
'0:00.442',-0.035,0.195
'0:00.444',-0.035,0.215
'0:00.447',-0.035,0.220
'0:00.450',-0.035,0.215
'0:00.453',-0.030,0.215
'0:00.456',-0.020,0.220
'0:00.458',-0.015,0.230
'0:00.461',0.000,0.245
'0:00.464',0.005,0.255
'0:00.467',-0.005,0.260
'0:00.469',0.010,0.260
'0:00.472',0.035,0.265
'0:00.475',0.050,0.275
'0:00.478',0.050,0.295
'0:00.481',0.050,0.290
'0:00.483',0.045,0.290
'0:00.486',0.040,0.295
'0:00.489',0.035,0.295
'0:00.492',0.070,0.305
'0:00.494',0.070,0.315
'0:00.497',0.070,0.320
'0:00.500',0.065,0.315
'0:00.503',0.075,0.320
'0:00.506',0.070,0.320
'0:00.508',0.080,0.340
'0:00.511',0.100,0.350
'0:00.514',0.095,0.360
'0:00.517',0.085,0.345
'0:00.519',0.080,0.340
'0:00.522',0.095,0.350
'0:00.525',0.105,0.370
'0:00.528',0.125,0.375
'0:00.531',0.125,0.370
'0:00.533',0.125,0.370
'0:00.536',0.110,0.380
'0:00.539',0.130,0.385
'0:00.542',0.150,0.390
'0:00.544',0.145,0.405
'0:00.547',0.140,0.395
'0:00.550',0.115,0.405
'0:00.553',0.110,0.410
'0:00.556',0.125,0.400
'0:00.558',0.140,0.405
'0:00.561',0.145,0.420
'0:00.564',0.135,0.415
'0:00.567',0.130,0.425
'0:00.569',0.125,0.430
'0:00.572',0.125,0.435
'0:00.575',0.140,0.430
'0:00.578',0.140,0.440
'0:00.581',0.135,0.435
'0:00.583',0.130,0.450
'0:00.586',0.140,0.460
'0:00.589',0.145,0.460
'0:00.592',0.150,0.465
'0:00.594',0.140,0.460
'0:00.597',0.125,0.470
'0:00.600',0.115,0.480
'0:00.603',0.115,0.490
'0:00.606',0.130,0.495
'0:00.608',0.120,0.490
'0:00.611',0.115,0.490
'0:00.614',0.115,0.500
'0:00.617',0.100,0.510
'0:00.619',0.090,0.525
'0:00.622',0.100,0.530
'0:00.625',0.110,0.535
'0:00.628',0.105,0.540
'0:00.631',0.090,0.550
'0:00.633',0.075,0.570
'0:00.636',0.080,0.565
'0:00.639',0.085,0.585
'0:00.642',0.110,0.580
'0:00.644',0.105,0.580
'0:00.647',0.100,0.580
'0:00.650',0.085,0.600
'0:00.653',0.090,0.610
'0:00.656',0.105,0.630
'0:00.658',0.095,0.635
'0:00.661',0.095,0.615
'0:00.664',0.080,0.625
'0:00.667',0.070,0.620
'0:00.669',0.060,0.650
'0:00.672',0.070,0.660
'0:00.675',0.090,0.645
'0:00.678',0.090,0.635
'0:00.681',0.090,0.640
'0:00.683',0.085,0.630
'0:00.686',0.075,0.655
'0:00.689',0.085,0.660
'0:00.692',0.105,0.655
'0:00.694',0.115,0.645
'0:00.697',0.105,0.630
'0:00.700',0.110,0.640
'0:00.703',0.110,0.645
'0:00.706',0.120,0.650
'0:00.708',0.130,0.640
'0:00.711',0.145,0.605
'0:00.714',0.135,0.610
'0:00.717',0.125,0.610
'0:00.719',0.125,0.630
'0:00.722',0.135,0.640
'0:00.725',0.135,0.635
'0:00.728',0.150,0.625
'0:00.731',0.145,0.610
'0:00.733',0.145,0.610
'0:00.736',0.145,0.635
'0:00.739',0.160,0.650
'0:00.742',0.165,0.640
'0:00.744',0.175,0.630
'0:00.747',0.170,0.620
'0:00.750',0.165,0.610
'0:00.753',0.175,0.625
'0:00.756',0.165,0.640
'0:00.758',0.195,0.630
'0:00.761',0.195,0.625
'0:00.764',0.185,0.590
'0:00.767',0.185,0.590
'0:00.769',0.190,0.605
'0:00.772',0.200,0.620
'0:00.775',0.225,0.625
'0:00.778',0.220,0.605
'0:00.781',0.205,0.555
'0:00.783',0.185,0.525
'0:00.786',0.180,0.515
'0:00.789',0.185,0.525
'0:00.792',0.190,0.510
'0:00.794',0.190,0.475
'0:00.797',0.190,0.410
'0:00.800',0.200,0.365
'0:00.803',0.210,0.375
'0:00.806',0.275,0.395
'0:00.808',0.335,0.435
'0:00.811',0.390,0.450
'0:00.814',0.405,0.465
'0:00.817',0.405,0.475
'0:00.819',0.395,0.490
'0:00.822',0.420,0.530
'0:00.825',0.420,0.565
'0:00.828',0.405,0.565
'0:00.831',0.355,0.560
'0:00.833',0.285,0.515
'0:00.836',0.200,0.520
'0:00.839',0.110,0.500
'0:00.842',0.010,0.520
'0:00.844',-0.070,0.535
'0:00.847',-0.200,0.555
'0:00.850',-0.330,0.555
'0:00.853',-0.465,0.540
'0:00.856',-0.580,0.535
'0:00.858',-0.700,0.505
'0:00.861',-0.790,0.455
'0:00.864',-0.870,0.395
'0:00.867',-0.930,0.355
'0:00.869',-0.975,0.310
'0:00.872',-0.985,0.305
'0:00.875',-0.965,0.305
'0:00.878',-0.930,0.320
'0:00.881',-0.870,0.350
'0:00.883',-0.800,0.385
'0:00.886',-0.705,0.420
'0:00.889',-0.605,0.455
'0:00.892',-0.495,0.475
'0:00.894',-0.445,0.455
'0:00.897',-0.445,0.400
'0:00.900',-0.470,0.305
'0:00.903',-0.525,0.200
'0:00.906',-0.570,0.085
'0:00.908',-0.630,-0.025
'0:00.911',-0.710,-0.135
'0:00.914',-0.800,-0.260
'0:00.917',-0.885,-0.385
