'Elapsed time','MLII','V1'
'hh:mm:ss.mmm','mV','mV'
'0:00.000',-0.095,0.010
'0:00.003',-0.095,0.010
'0:00.006',-0.095,0.010
'0:00.008',-0.095,0.010
'0:00.011',-0.095,0.010
'0:00.014',-0.095,0.010
'0:00.017',-0.095,0.010
'0:00.019',-0.095,0.010
'0:00.022',-0.095,0.010
'0:00.025',-0.090,0.020
'0:00.028',-0.085,0.040
'0:00.031',-0.070,0.030
'0:00.033',-0.060,0.035
'0:00.036',-0.040,0.020
'0:00.039',-0.030,0.015
'0:00.042',-0.015,0.000
'0:00.044',0.010,0.000
'0:00.047',0.055,0.005
'0:00.050',0.095,0.005
'0:00.053',0.150,0.000
'0:00.056',0.215,0.010
'0:00.058',0.290,0.010
'0:00.061',0.365,0.005
'0:00.064',0.445,-0.010
'0:00.067',0.545,-0.005
'0:00.069',0.640,-0.025
'0:00.072',0.755,-0.035
'0:00.075',0.850,-0.055
'0:00.078',0.895,-0.100
'0:00.081',0.875,-0.150
'0:00.083',0.745,-0.205
'0:00.086',0.490,-0.280
'0:00.089',0.130,-0.340
'0:00.092',-0.325,-0.390
'0:00.094',-0.765,-0.400
'0:00.097',-1.150,-0.410
'0:00.100',-1.450,-0.400
'0:00.103',-1.670,-0.400
'0:00.106',-1.825,-0.435
'0:00.108',-1.955,-0.455
'0:00.111',-2.065,-0.470
'0:00.114',-2.150,-0.460
'0:00.117',-2.230,-0.415
'0:00.119',-2.265,-0.320
'0:00.122',-2.290,-0.210
'0:00.125',-2.255,-0.045
'0:00.128',-2.215,0.120
'0:00.131',-2.140,0.300
'0:00.133',-2.050,0.455
'0:00.136',-1.930,0.595
'0:00.139',-1.820,0.715
'0:00.142',-1.715,0.805
'0:00.144',-1.590,0.870
'0:00.147',-1.505,0.915
'0:00.150',-1.430,0.955
'0:00.153',-1.360,0.995
'0:00.156',-1.290,1.025
'0:00.158',-1.210,1.035
'0:00.161',-1.110,1.005
'0:00.164',-0.995,0.955
'0:00.167',-0.880,0.850
'0:00.169',-0.780,0.680
'0:00.172',-0.700,0.460
'0:00.175',-0.630,0.225
'0:00.178',-0.575,-0.010
'0:00.181',-0.530,-0.205
'0:00.183',-0.490,-0.350
'0:00.186',-0.445,-0.425
'0:00.189',-0.345,-0.440
'0:00.192',-0.230,-0.420
'0:00.194',-0.090,-0.360
'0:00.197',0.035,-0.310
'0:00.200',0.185,-0.260
'0:00.203',0.270,-0.205
'0:00.206',0.330,-0.170
'0:00.208',0.350,-0.130
'0:00.211',0.350,-0.115
'0:00.214',0.325,-0.110
'0:00.217',0.300,-0.110
'0:00.219',0.310,-0.130
'0:00.222',0.315,-0.115
'0:00.225',0.330,-0.110
'0:00.228',0.350,-0.105
'0:00.231',0.375,-0.105
'0:00.233',0.395,-0.090
'0:00.236',0.390,-0.090
'0:00.239',0.410,-0.095
'0:00.242',0.435,-0.095
'0:00.244',0.445,-0.110
'0:00.247',0.450,-0.115
'0:00.250',0.460,-0.130
'0:00.253',0.465,-0.135
'0:00.256',0.480,-0.140
'0:00.258',0.480,-0.140
'0:00.261',0.510,-0.130
'0:00.264',0.535,-0.110
'0:00.267',0.560,-0.100
'0:00.269',0.575,-0.115
'0:00.272',0.610,-0.105
'0:00.275',0.630,-0.110
'0:00.278',0.635,-0.130
'0:00.281',0.640,-0.135
'0:00.283',0.655,-0.145
'0:00.286',0.670,-0.155
'0:00.289',0.685,-0.150
'0:00.292',0.705,-0.145
'0:00.294',0.725,-0.140
'0:00.297',0.750,-0.130
'0:00.300',0.775,-0.130
'0:00.303',0.805,-0.120
'0:00.306',0.825,-0.140
'0:00.308',0.850,-0.150
'0:00.311',0.860,-0.170
'0:00.314',0.865,-0.180
'0:00.317',0.875,-0.170
'0:00.319',0.895,-0.175
'0:00.322',0.910,-0.185
'0:00.325',0.925,-0.170
'0:00.328',0.935,-0.185
'0:00.331',0.945,-0.180
'0:00.333',0.950,-0.195
'0:00.336',0.950,-0.200
'0:00.339',0.945,-0.210
'0:00.342',0.940,-0.220
'0:00.344',0.940,-0.225
'0:00.347',0.925,-0.240
'0:00.350',0.905,-0.250
'0:00.353',0.880,-0.265
'0:00.356',0.850,-0.260
'0:00.358',0.820,-0.260
'0:00.361',0.810,-0.260
'0:00.364',0.780,-0.270
'0:00.367',0.760,-0.260
'0:00.369',0.735,-0.255
'0:00.372',0.700,-0.255
'0:00.375',0.665,-0.245
'0:00.378',0.625,-0.245
'0:00.381',0.585,-0.255
'0:00.383',0.550,-0.265
'0:00.386',0.505,-0.265
'0:00.389',0.470,-0.255
'0:00.392',0.430,-0.230
'0:00.394',0.400,-0.220
'0:00.397',0.390,-0.195
'0:00.400',0.360,-0.170
'0:00.403',0.340,-0.160
'0:00.406',0.310,-0.140
'0:00.408',0.280,-0.120
'0:00.411',0.240,-0.120
'0:00.414',0.210,-0.100
'0:00.417',0.180,-0.095
'0:00.419',0.155,-0.080
'0:00.422',0.130,-0.070
'0:00.425',0.105,-0.055
'0:00.428',0.090,-0.035
'0:00.431',0.085,-0.015
'0:00.433',0.065,0.005
'0:00.436',0.060,0.020
'0:00.439',0.040,0.030
'0:00.442',0.025,0.015
'0:00.444',0.015,0.020
'0:00.447',-0.005,0.010
'0:00.450',-0.020,0.005
'0:00.453',-0.010,0.010
'0:00.456',-0.020,0.020
'0:00.458',-0.020,0.020
'0:00.461',-0.020,0.035
'0:00.464',-0.010,0.035
'0:00.467',0.000,0.045
'0:00.469',0.010,0.025
'0:00.472',0.000,0.025
'0:00.475',-0.005,0.035
'0:00.478',-0.005,0.030
'0:00.481',-0.010,0.035
'0:00.483',-0.010,0.025
'0:00.486',-0.020,0.020
'0:00.489',-0.010,0.025
'0:00.492',-0.010,0.030
'0:00.494',-0.015,0.030
'0:00.497',-0.005,0.025
'0:00.500',-0.005,0.030
'0:00.503',0.005,0.050
'0:00.506',-0.005,0.040
'0:00.508',-0.010,0.035
'0:00.511',-0.015,0.020
'0:00.514',-0.025,0.025
'0:00.517',-0.040,0.025
'0:00.519',-0.040,0.010
'0:00.522',-0.040,0.020
'0:00.525',-0.050,0.020
'0:00.528',-0.045,0.025
'0:00.531',-0.050,0.040
'0:00.533',-0.030,0.050
'0:00.536',-0.030,0.055
'0:00.539',-0.025,0.045
'0:00.542',-0.035,0.045
'0:00.544',-0.050,0.035
'0:00.547',-0.055,0.020
'0:00.550',-0.060,0.005
'0:00.553',-0.070,-0.005
'0:00.556',-0.070,-0.005
'0:00.558',-0.065,0.015
'0:00.561',-0.055,0.025
'0:00.564',-0.045,0.040
'0:00.567',-0.040,0.045
'0:00.569',-0.040,0.050
'0:00.572',-0.050,0.035
'0:00.575',-0.055,0.030
'0:00.578',-0.060,0.010
'0:00.581',-0.065,0.005
'0:00.583',-0.080,0.000
'0:00.586',-0.080,-0.005
'0:00.589',-0.075,0.015
'0:00.592',-0.095,0.015
'0:00.594',-0.085,0.015
'0:00.597',-0.070,0.025
'0:00.600',-0.065,0.030
'0:00.603',-0.055,0.025
'0:00.606',-0.060,0.005
'0:00.608',-0.075,0.005
'0:00.611',-0.075,0.010
'0:00.614',-0.095,0.000
'0:00.617',-0.085,0.015
