'Elapsed time','MLII','V1'
'hh:mm:ss.mmm','mV','mV'
'0:00.000',-0.780,-0.735
'0:00.003',-0.780,-0.735
'0:00.006',-0.780,-0.735
'0:00.008',-0.780,-0.735
'0:00.011',-0.780,-0.735
'0:00.014',-0.780,-0.735
'0:00.017',-0.780,-0.735
'0:00.019',-0.780,-0.690
'0:00.022',-0.780,-0.685
'0:00.025',-0.775,-0.715
'0:00.028',-0.755,-0.740
'0:00.031',-0.755,-0.735
'0:00.033',-0.745,-0.675
'0:00.036',-0.745,-0.660
'0:00.039',-0.765,-0.685
'0:00.042',-0.760,-0.750
'0:00.044',-0.745,-0.785
'0:00.047',-0.745,-0.770
'0:00.050',-0.760,-0.705
'0:00.053',-0.760,-0.635
'0:00.056',-0.750,-0.650
'0:00.058',-0.735,-0.705
'0:00.061',-0.705,-0.745
'0:00.064',-0.695,-0.780
'0:00.067',-0.690,-0.735
'0:00.069',-0.705,-0.695
'0:00.072',-0.725,-0.680
'0:00.075',-0.720,-0.710
'0:00.078',-0.700,-0.765
'0:00.081',-0.665,-0.770
'0:00.083',-0.645,-0.735
'0:00.086',-0.610,-0.675
'0:00.089',-0.595,-0.640
'0:00.092',-0.580,-0.670
'0:00.094',-0.550,-0.710
'0:00.097',-0.520,-0.720
'0:00.100',-0.535,-0.665
'0:00.103',-0.540,-0.610
'0:00.106',-0.550,-0.620
'0:00.108',-0.545,-0.665
'0:00.111',-0.535,-0.690
'0:00.114',-0.540,-0.685
'0:00.117',-0.545,-0.635
'0:00.119',-0.560,-0.590
'0:00.122',-0.575,-0.620
'0:00.125',-0.585,-0.665
'0:00.128',-0.580,-0.680
'0:00.131',-0.580,-0.660
'0:00.133',-0.590,-0.595
'0:00.136',-0.605,-0.580
'0:00.139',-0.605,-0.610
'0:00.142',-0.605,-0.695
'0:00.144',-0.610,-0.745
'0:00.147',-0.610,-0.740
'0:00.150',-0.645,-0.695
'0:00.153',-0.685,-0.660
'0:00.156',-0.690,-0.680
'0:00.158',-0.715,-0.700
'0:00.161',-0.700,-0.755
'0:00.164',-0.715,-0.760
'0:00.167',-0.735,-0.705
'0:00.169',-0.755,-0.690
'0:00.172',-0.790,-0.675
'0:00.175',-0.775,-0.745
'0:00.178',-0.795,-0.790
'0:00.181',-0.785,-0.770
'0:00.183',-0.795,-0.715
'0:00.186',-0.810,-0.660
'0:00.189',-0.780,-0.645
'0:00.192',-0.765,-0.700
'0:00.194',-0.755,-0.745
'0:00.197',-0.740,-0.760
'0:00.200',-0.740,-0.720
'0:00.203',-0.785,-0.690
'0:00.206',-0.825,-0.680
'0:00.208',-0.840,-0.740
'0:00.211',-0.890,-0.785
'0:00.214',-0.925,-0.800
'0:00.217',-0.960,-0.765
'0:00.219',-0.965,-0.705
'0:00.222',-0.950,-0.665
'0:00.225',-0.870,-0.660
'0:00.228',-0.730,-0.625
'0:00.231',-0.555,-0.555
'0:00.233',-0.345,-0.445
'0:00.236',-0.140,-0.375
'0:00.239',0.050,-0.360
'0:00.242',0.235,-0.405
'0:00.244',0.410,-0.420
'0:00.247',0.570,-0.420
'0:00.250',0.705,-0.405
'0:00.253',0.800,-0.425
'0:00.256',0.845,-0.540
'0:00.258',0.855,-0.695
'0:00.261',0.845,-0.860
'0:00.264',0.805,-0.925
'0:00.267',0.730,-0.890
'0:00.269',0.650,-0.815
'0:00.272',0.530,-0.735
'0:00.275',0.340,-0.665
'0:00.278',0.065,-0.595
'0:00.281',-0.260,-0.585
'0:00.283',-0.555,-0.600
'0:00.286',-0.745,-0.680
'0:00.289',-0.820,-0.750
'0:00.292',-0.815,-0.820
'0:00.294',-0.755,-0.815
'0:00.297',-0.700,-0.740
'0:00.300',-0.670,-0.675
'0:00.303',-0.670,-0.700
'0:00.306',-0.695,-0.730
'0:00.308',-0.740,-0.745
'0:00.311',-0.770,-0.765
'0:00.314',-0.840,-0.695
'0:00.317',-0.865,-0.660
'0:00.319',-0.860,-0.690
'0:00.322',-0.845,-0.710
'0:00.325',-0.820,-0.705
'0:00.328',-0.810,-0.650
'0:00.331',-0.830,-0.625
'0:00.333',-0.855,-0.615
'0:00.336',-0.855,-0.680
'0:00.339',-0.840,-0.720
'0:00.342',-0.845,-0.725
'0:00.344',-0.830,-0.680
'0:00.347',-0.840,-0.625
'0:00.350',-0.850,-0.620
'0:00.353',-0.840,-0.655
'0:00.356',-0.815,-0.690
'0:00.358',-0.800,-0.690
'0:00.361',-0.810,-0.625
'0:00.364',-0.820,-0.595
'0:00.367',-0.850,-0.605
'0:00.369',-0.860,-0.660
'0:00.372',-0.840,-0.715
'0:00.375',-0.830,-0.710
'0:00.378',-0.835,-0.655
'0:00.381',-0.840,-0.605
'0:00.383',-0.845,-0.605
'0:00.386',-0.835,-0.620
'0:00.389',-0.805,-0.670
'0:00.392',-0.800,-0.635
'0:00.394',-0.800,-0.615
'0:00.397',-0.805,-0.550
'0:00.400',-0.820,-0.550
'0:00.403',-0.830,-0.615
'0:00.406',-0.825,-0.660
'0:00.408',-0.810,-0.670
'0:00.411',-0.840,-0.630
'0:00.414',-0.865,-0.570
'0:00.417',-0.865,-0.550
'0:00.419',-0.855,-0.575
'0:00.422',-0.820,-0.615
'0:00.425',-0.800,-0.605
'0:00.428',-0.770,-0.535
'0:00.431',-0.785,-0.500
'0:00.433',-0.780,-0.495
'0:00.436',-0.795,-0.525
'0:00.439',-0.790,-0.590
'0:00.442',-0.790,-0.595
'0:00.444',-0.800,-0.550
'0:00.447',-0.820,-0.520
'0:00.450',-0.820,-0.505
'0:00.453',-0.800,-0.545
'0:00.456',-0.765,-0.575
'0:00.458',-0.715,-0.565
'0:00.461',-0.730,-0.485
'0:00.464',-0.740,-0.450
'0:00.467',-0.755,-0.465
'0:00.469',-0.765,-0.520
'0:00.472',-0.770,-0.605
'0:00.475',-0.755,-0.625
'0:00.478',-0.765,-0.575
'0:00.481',-0.765,-0.535
'0:00.483',-0.760,-0.520
'0:00.486',-0.760,-0.550
'0:00.489',-0.740,-0.595
'0:00.492',-0.720,-0.605
'0:00.494',-0.715,-0.575
'0:00.497',-0.725,-0.535
'0:00.500',-0.725,-0.545
'0:00.503',-0.720,-0.600
'0:00.506',-0.720,-0.660
'0:00.508',-0.715,-0.650
'0:00.511',-0.735,-0.630
'0:00.514',-0.740,-0.600
'0:00.517',-0.755,-0.630
'0:00.519',-0.735,-0.665
'0:00.522',-0.725,-0.705
'0:00.525',-0.720,-0.670
'0:00.528',-0.720,-0.620
'0:00.531',-0.755,-0.595
'0:00.533',-0.770,-0.660
'0:00.536',-0.770,-0.725
'0:00.539',-0.740,-0.750
'0:00.542',-0.740,-0.720
'0:00.544',-0.735,-0.670
'0:00.547',-0.755,-0.665
'0:00.550',-0.760,-0.685
'0:00.553',-0.760,-0.745
'0:00.556',-0.765,-0.750
'0:00.558',-0.745,-0.730
'0:00.561',-0.730,-0.655
'0:00.564',-0.750,-0.650
'0:00.567',-0.740,-0.690
'0:00.569',-0.740,-0.750
'0:00.572',-0.745,-0.775
'0:00.575',-0.720,-0.740
'0:00.578',-0.760,-0.705
'0:00.581',-0.785,-0.695
'0:00.583',-0.780,-0.720
'0:00.586',-0.785,-0.770
'0:00.589',-0.755,-0.770
'0:00.592',-0.750,-0.725
'0:00.594',-0.755,-0.655
'0:00.597',-0.770,-0.655
'0:00.600',-0.780,-0.695
'0:00.603',-0.770,-0.780
'0:00.606',-0.765,-0.815
'0:00.608',-0.775,-0.780
'0:00.611',-0.795,-0.730
'0:00.614',-0.805,-0.690
'0:00.617',-0.830,-0.725
'0:00.619',-0.820,-0.760
'0:00.622',-0.800,-0.780
'0:00.625',-0.785,-0.735
'0:00.628',-0.785,-0.700
'0:00.631',-0.800,-0.670
'0:00.633',-0.805,-0.715
'0:00.636',-0.810,-0.765
'0:00.639',-0.825,-0.800
'0:00.642',-0.825,-0.760
'0:00.644',-0.850,-0.720
'0:00.647',-0.870,-0.720
'0:00.650',-0.880,-0.760
'0:00.653',-0.860,-0.795
'0:00.656',-0.850,-0.800
'0:00.658',-0.840,-0.730
'0:00.661',-0.835,-0.680
'0:00.664',-0.855,-0.675
'0:00.667',-0.855,-0.730
'0:00.669',-0.850,-0.775
'0:00.672',-0.840,-0.795
'0:00.675',-0.845,-0.770
'0:00.678',-0.855,-0.725
'0:00.681',-0.865,-0.700
'0:00.683',-0.865,-0.750
'0:00.686',-0.840,-0.800
'0:00.689',-0.825,-0.785
'0:00.692',-0.820,-0.740
'0:00.694',-0.810,-0.695
'0:00.697',-0.820,-0.690
'0:00.700',-0.810,-0.755
'0:00.703',-0.775,-0.800
'0:00.706',-0.790,-0.785
'0:00.708',-0.785,-0.750
'0:00.711',-0.800,-0.715
'0:00.714',-0.815,-0.730
'0:00.717',-0.790,-0.780
'0:00.719',-0.755,-0.805
'0:00.722',-0.720,-0.785
'0:00.725',-0.710,-0.720
'0:00.728',-0.685,-0.690
'0:00.731',-0.690,-0.685
'0:00.733',-0.670,-0.750
'0:00.736',-0.655,-0.800
'0:00.739',-0.625,-0.775
'0:00.742',-0.610,-0.720
'0:00.744',-0.630,-0.675
'0:00.747',-0.630,-0.680
'0:00.750',-0.635,-0.710
'0:00.753',-0.630,-0.740
'0:00.756',-0.610,-0.730
'0:00.758',-0.605,-0.675
'0:00.761',-0.615,-0.605
'0:00.764',-0.625,-0.615
'0:00.767',-0.625,-0.680
'0:00.769',-0.640,-0.725
'0:00.772',-0.630,-0.745
'0:00.775',-0.655,-0.715
'0:00.778',-0.665,-0.665
'0:00.781',-0.690,-0.655
'0:00.783',-0.685,-0.695
'0:00.786',-0.685,-0.745
