'Elapsed time','MLII','V1'
'hh:mm:ss.mmm','mV','mV'
'0:00.000',-0.445,0.260
'0:00.003',-0.445,0.260
'0:00.006',-0.445,0.260
'0:00.008',-0.445,0.260
'0:00.011',-0.445,0.260
'0:00.014',-0.445,0.260
'0:00.017',-0.445,0.260
'0:00.019',-0.445,0.260
'0:00.022',-0.450,0.260
'0:00.025',-0.430,0.250
'0:00.028',-0.435,0.250
'0:00.031',-0.405,0.260
'0:00.033',-0.385,0.270
'0:00.036',-0.365,0.250
'0:00.039',-0.355,0.255
'0:00.042',-0.340,0.235
'0:00.044',-0.325,0.235
'0:00.047',-0.305,0.245
'0:00.050',-0.285,0.265
'0:00.053',-0.260,0.250
'0:00.056',-0.245,0.235
'0:00.058',-0.225,0.225
'0:00.061',-0.240,0.215
'0:00.064',-0.225,0.225
'0:00.067',-0.210,0.230
'0:00.069',-0.195,0.230
'0:00.072',-0.190,0.220
'0:00.075',-0.195,0.205
'0:00.078',-0.205,0.205
'0:00.081',-0.205,0.215
'0:00.083',-0.200,0.215
'0:00.086',-0.205,0.215
'0:00.089',-0.210,0.200
'0:00.092',-0.215,0.190
'0:00.094',-0.235,0.190
'0:00.097',-0.235,0.195
'0:00.100',-0.220,0.200
'0:00.103',-0.235,0.195
'0:00.106',-0.240,0.195
'0:00.108',-0.255,0.185
'0:00.111',-0.280,0.180
'0:00.114',-0.275,0.180
'0:00.117',-0.265,0.195
'0:00.119',-0.270,0.200
'0:00.122',-0.270,0.190
'0:00.125',-0.285,0.175
'0:00.128',-0.305,0.170
'0:00.131',-0.305,0.165
'0:00.133',-0.295,0.185
'0:00.136',-0.290,0.170
'0:00.139',-0.300,0.190
'0:00.142',-0.305,0.180
'0:00.144',-0.315,0.175
'0:00.147',-0.310,0.185
'0:00.150',-0.315,0.200
'0:00.153',-0.295,0.190
'0:00.156',-0.300,0.170
'0:00.158',-0.310,0.175
'0:00.161',-0.315,0.170
'0:00.164',-0.315,0.190
'0:00.167',-0.320,0.195
'0:00.169',-0.315,0.165
'0:00.172',-0.305,0.175
'0:00.175',-0.310,0.150
'0:00.178',-0.330,0.155
'0:00.181',-0.325,0.170
'0:00.183',-0.330,0.180
'0:00.186',-0.320,0.175
'0:00.189',-0.320,0.160
'0:00.192',-0.310,0.145
'0:00.194',-0.325,0.140
'0:00.197',-0.330,0.160
'0:00.200',-0.330,0.175
'0:00.203',-0.325,0.160
'0:00.206',-0.325,0.155
'0:00.208',-0.335,0.145
'0:00.211',-0.335,0.150
'0:00.214',-0.330,0.155
'0:00.217',-0.320,0.170
'0:00.219',-0.320,0.170
'0:00.222',-0.335,0.155
'0:00.225',-0.335,0.140
'0:00.228',-0.345,0.140
'0:00.231',-0.340,0.155
'0:00.233',-0.325,0.160
'0:00.236',-0.320,0.155
'0:00.239',-0.325,0.140
'0:00.242',-0.350,0.140
'0:00.244',-0.360,0.135
'0:00.247',-0.350,0.135
'0:00.250',-0.325,0.155
'0:00.253',-0.310,0.135
'0:00.256',-0.325,0.145
'0:00.258',-0.335,0.135
'0:00.261',-0.340,0.140
'0:00.264',-0.340,0.150
'0:00.267',-0.330,0.150
'0:00.269',-0.325,0.150
'0:00.272',-0.335,0.140
'0:00.275',-0.340,0.130
'0:00.278',-0.345,0.130
