'Elapsed time','MLII','V1'
'hh:mm:ss.mmm','mV','mV'
'0:00.000',-0.835,-0.515
'0:00.003',-0.835,-0.515
'0:00.006',-0.835,-0.515
'0:00.008',-0.835,-0.515
'0:00.011',-0.835,-0.515
'0:00.014',-0.835,-0.515
'0:00.017',-0.835,-0.515
'0:00.019',-0.815,-0.515
'0:00.022',-0.815,-0.485
'0:00.025',-0.830,-0.500
'0:00.028',-0.840,-0.515
'0:00.031',-0.850,-0.550
'0:00.033',-0.875,-0.590
'0:00.036',-0.885,-0.635
'0:00.039',-0.920,-0.650
'0:00.042',-0.970,-0.665
'0:00.044',-1.010,-0.640
'0:00.047',-1.040,-0.625
'0:00.050',-1.065,-0.615
'0:00.053',-1.095,-0.615
'0:00.056',-1.085,-0.615
'0:00.058',-1.065,-0.650
'0:00.061',-1.070,-0.675
'0:00.064',-1.060,-0.680
'0:00.067',-1.050,-0.690
'0:00.069',-1.060,-0.705
'0:00.072',-1.060,-0.685
'0:00.075',-1.065,-0.685
'0:00.078',-1.065,-0.675
'0:00.081',-1.065,-0.640
'0:00.083',-1.080,-0.640
'0:00.086',-1.080,-0.645
'0:00.089',-1.115,-0.630
'0:00.092',-1.115,-0.630
'0:00.094',-1.095,-0.640
'0:00.097',-1.070,-0.640
'0:00.100',-1.055,-0.665
'0:00.103',-1.055,-0.675
'0:00.106',-1.075,-0.690
'0:00.108',-1.100,-0.680
'0:00.111',-1.100,-0.690
'0:00.114',-1.115,-0.680
'0:00.117',-1.110,-0.685
'0:00.119',-1.110,-0.695
'0:00.122',-1.105,-0.700
'0:00.125',-1.105,-0.705
'0:00.128',-1.110,-0.695
'0:00.131',-1.100,-0.680
'0:00.133',-1.105,-0.685
'0:00.136',-1.090,-0.650
'0:00.139',-1.090,-0.655
'0:00.142',-1.080,-0.660
'0:00.144',-1.065,-0.700
'0:00.147',-1.080,-0.720
'0:00.150',-1.050,-0.765
'0:00.153',-1.035,-0.845
'0:00.156',-0.995,-0.930
'0:00.158',-0.900,-1.035
'0:00.161',-0.755,-1.175
'0:00.164',-0.570,-1.330
'0:00.167',-0.395,-1.485
'0:00.169',-0.275,-1.610
'0:00.172',-0.235,-1.670
'0:00.175',-0.240,-1.610
'0:00.178',-0.230,-1.500
'0:00.181',-0.200,-1.325
'0:00.183',-0.130,-1.175
'0:00.186',-0.015,-1.040
'0:00.189',0.110,-0.910
'0:00.192',0.225,-0.755
'0:00.194',0.245,-0.510
'0:00.197',0.155,-0.195
'0:00.200',-0.140,0.110
'0:00.203',-0.575,0.340
'0:00.206',-1.080,0.405
'0:00.208',-1.500,0.300
'0:00.211',-1.790,0.070
'0:00.214',-1.920,-0.210
'0:00.217',-1.980,-0.445
'0:00.219',-2.010,-0.610
'0:00.222',-2.050,-0.695
'0:00.225',-2.120,-0.740
'0:00.228',-2.170,-0.775
'0:00.231',-2.170,-0.800
'0:00.233',-2.140,-0.855
'0:00.236',-2.075,-0.925
'0:00.239',-2.060,-0.985
'0:00.242',-2.045,-1.005
'0:00.244',-2.025,-1.010
'0:00.247',-1.985,-0.970
'0:00.250',-1.950,-0.950
'0:00.253',-1.900,-0.965
'0:00.256',-1.800,-0.950
'0:00.258',-1.685,-0.960
'0:00.261',-1.570,-0.930
'0:00.264',-1.445,-0.920
'0:00.267',-1.335,-0.875
'0:00.269',-1.230,-0.840
'0:00.272',-1.175,-0.760
'0:00.275',-1.140,-0.700
'0:00.278',-1.150,-0.645
'0:00.281',-1.170,-0.600
'0:00.283',-1.170,-0.565
'0:00.286',-1.140,-0.565
'0:00.289',-1.095,-0.585
'0:00.292',-1.060,-0.605
'0:00.294',-1.100,-0.620
'0:00.297',-1.180,-0.610
'0:00.300',-1.230,-0.595
'0:00.303',-1.210,-0.585
'0:00.306',-1.095,-0.600
'0:00.308',-0.985,-0.635
'0:00.311',-0.960,-0.670
'0:00.314',-0.995,-0.710
'0:00.317',-1.035,-0.705
'0:00.319',-1.070,-0.720
'0:00.322',-1.080,-0.705
'0:00.325',-1.040,-0.720
'0:00.328',-1.015,-0.755
'0:00.331',-0.995,-0.775
'0:00.333',-1.010,-0.785
'0:00.336',-1.045,-0.800
'0:00.339',-1.085,-0.785
'0:00.342',-1.115,-0.770
'0:00.344',-1.105,-0.775
'0:00.347',-1.105,-0.785
'0:00.350',-1.125,-0.830
'0:00.353',-1.140,-0.885
'0:00.356',-1.175,-0.935
'0:00.358',-1.185,-0.970
'0:00.361',-1.175,-0.995
'0:00.364',-1.185,-0.990
'0:00.367',-1.205,-0.990
'0:00.369',-1.200,-0.975
'0:00.372',-1.205,-0.965
'0:00.375',-1.200,-0.960
'0:00.378',-1.165,-0.960
'0:00.381',-1.130,-0.970
'0:00.383',-1.135,-0.985
'0:00.386',-1.150,-1.000
'0:00.389',-1.210,-1.050
'0:00.392',-1.225,-1.040
'0:00.394',-1.205,-1.060
'0:00.397',-1.215,-1.055
'0:00.400',-1.230,-1.045
'0:00.403',-1.265,-1.065
'0:00.406',-1.260,-1.055
'0:00.408',-1.210,-1.050
'0:00.411',-1.150,-1.055
'0:00.414',-1.150,-1.080
'0:00.417',-1.175,-1.125
'0:00.419',-1.205,-1.145
'0:00.422',-1.250,-1.165
'0:00.425',-1.320,-1.160
'0:00.428',-1.395,-1.150
'0:00.431',-1.470,-1.140
'0:00.433',-1.495,-1.150
'0:00.436',-1.485,-1.160
'0:00.439',-1.430,-1.120
'0:00.442',-1.375,-1.095
'0:00.444',-1.335,-1.075
'0:00.447',-1.275,-1.030
'0:00.450',-1.210,-0.985
'0:00.453',-1.155,-0.975
'0:00.456',-1.160,-0.965
'0:00.458',-1.215,-0.960
'0:00.461',-1.270,-0.975
'0:00.464',-1.300,-0.975
'0:00.467',-1.290,-0.980
'0:00.469',-1.260,-0.980
'0:00.472',-1.215,-0.975
'0:00.475',-1.170,-0.965
'0:00.478',-1.135,-0.955
'0:00.481',-1.090,-0.935
'0:00.483',-1.065,-0.930
'0:00.486',-1.040,-0.925
'0:00.489',-1.035,-0.930
'0:00.492',-1.025,-0.925
'0:00.494',-1.055,-0.900
'0:00.497',-1.070,-0.885
'0:00.500',-1.070,-0.860
'0:00.503',-1.040,-0.845
'0:00.506',-0.990,-0.825
'0:00.508',-0.960,-0.810
'0:00.511',-0.920,-0.820
'0:00.514',-0.885,-0.830
'0:00.517',-0.875,-0.830
'0:00.519',-0.890,-0.830
'0:00.522',-0.890,-0.830
'0:00.525',-0.915,-0.820
'0:00.528',-0.965,-0.790
'0:00.531',-1.005,-0.765
'0:00.533',-1.035,-0.725
'0:00.536',-1.040,-0.720
'0:00.539',-0.975,-0.700
'0:00.542',-0.905,-0.690
'0:00.544',-0.885,-0.690
'0:00.547',-0.850,-0.700
'0:00.550',-0.855,-0.700
