'Elapsed time','MLII','V1'
'hh:mm:ss.mmm','mV','mV'
'0:00.000',-0.995,-0.470
'0:00.003',-0.995,-0.470
'0:00.006',-0.995,-0.470
'0:00.008',-0.995,-0.470
'0:00.011',-0.995,-0.470
'0:00.014',-0.995,-0.470
'0:00.017',-0.995,-0.470
'0:00.019',-1.015,-0.470
'0:00.022',-0.985,-0.455
'0:00.025',-0.985,-0.450
'0:00.028',-0.970,-0.445
'0:00.031',-0.975,-0.410
'0:00.033',-0.970,-0.425
'0:00.036',-0.990,-0.415
'0:00.039',-1.000,-0.420
'0:00.042',-1.020,-0.425
'0:00.044',-1.025,-0.445
'0:00.047',-1.030,-0.450
'0:00.050',-1.045,-0.455
'0:00.053',-1.025,-0.445
'0:00.056',-1.035,-0.425
'0:00.058',-1.015,-0.405
'0:00.061',-1.015,-0.400
'0:00.064',-0.995,-0.385
'0:00.067',-0.990,-0.380
'0:00.069',-0.990,-0.385
'0:00.072',-0.995,-0.385
'0:00.075',-1.005,-0.405
'0:00.078',-1.005,-0.400
'0:00.081',-1.015,-0.415
'0:00.083',-1.010,-0.410
'0:00.086',-0.990,-0.405
'0:00.089',-1.020,-0.400
'0:00.092',-1.010,-0.380
'0:00.094',-1.015,-0.390
'0:00.097',-1.000,-0.370
'0:00.100',-0.990,-0.375
'0:00.103',-0.995,-0.385
'0:00.106',-1.010,-0.395
'0:00.108',-1.005,-0.415
'0:00.111',-1.015,-0.420
'0:00.114',-0.995,-0.410
'0:00.117',-1.005,-0.415
'0:00.119',-1.005,-0.420
'0:00.122',-0.985,-0.410
'0:00.125',-0.985,-0.370
'0:00.128',-0.980,-0.365
'0:00.131',-0.960,-0.350
'0:00.133',-0.940,-0.370
'0:00.136',-0.960,-0.370
'0:00.139',-0.940,-0.385
'0:00.142',-0.945,-0.380
'0:00.144',-0.945,-0.390
'0:00.147',-0.940,-0.385
'0:00.150',-0.950,-0.405
'0:00.153',-0.935,-0.380
'0:00.156',-0.915,-0.385
'0:00.158',-0.905,-0.370
'0:00.161',-0.890,-0.370
'0:00.164',-0.875,-0.360
'0:00.167',-0.860,-0.380
'0:00.169',-0.865,-0.385
'0:00.172',-0.860,-0.385
'0:00.175',-0.845,-0.380
'0:00.178',-0.850,-0.410
'0:00.181',-0.850,-0.385
'0:00.183',-0.840,-0.375
'0:00.186',-0.820,-0.390
'0:00.189',-0.805,-0.365
'0:00.192',-0.775,-0.350
'0:00.194',-0.755,-0.350
'0:00.197',-0.725,-0.325
'0:00.200',-0.705,-0.335
'0:00.203',-0.685,-0.330
'0:00.206',-0.670,-0.355
'0:00.208',-0.670,-0.365
'0:00.211',-0.660,-0.365
'0:00.214',-0.650,-0.365
'0:00.217',-0.630,-0.375
'0:00.219',-0.605,-0.385
'0:00.222',-0.600,-0.380
'0:00.225',-0.560,-0.365
'0:00.228',-0.530,-0.350
'0:00.231',-0.520,-0.355
'0:00.233',-0.495,-0.360
'0:00.236',-0.475,-0.360
'0:00.239',-0.470,-0.370
'0:00.242',-0.450,-0.400
'0:00.244',-0.450,-0.405
'0:00.247',-0.445,-0.400
'0:00.250',-0.435,-0.410
'0:00.253',-0.425,-0.400
'0:00.256',-0.415,-0.400
'0:00.258',-0.385,-0.380
'0:00.261',-0.370,-0.380
'0:00.264',-0.365,-0.365
'0:00.267',-0.365,-0.360
'0:00.269',-0.350,-0.385
'0:00.272',-0.370,-0.395
'0:00.275',-0.395,-0.405
'0:00.278',-0.420,-0.415
'0:00.281',-0.445,-0.410
'0:00.283',-0.470,-0.410
'0:00.286',-0.490,-0.405
'0:00.289',-0.525,-0.380
'0:00.292',-0.550,-0.380
'0:00.294',-0.555,-0.375
'0:00.297',-0.590,-0.385
'0:00.300',-0.615,-0.370
'0:00.303',-0.650,-0.360
'0:00.306',-0.685,-0.370
'0:00.308',-0.740,-0.365
'0:00.311',-0.765,-0.400
'0:00.314',-0.800,-0.400
'0:00.317',-0.830,-0.400
'0:00.319',-0.845,-0.390
'0:00.322',-0.850,-0.370
'0:00.325',-0.865,-0.375
'0:00.328',-0.875,-0.365
'0:00.331',-0.870,-0.370
'0:00.333',-0.865,-0.385
'0:00.336',-0.870,-0.385
'0:00.339',-0.890,-0.385
'0:00.342',-0.905,-0.395
'0:00.344',-0.925,-0.405
'0:00.347',-0.930,-0.430
'0:00.350',-0.945,-0.425
'0:00.353',-0.950,-0.430
'0:00.356',-0.935,-0.415
'0:00.358',-0.930,-0.405
'0:00.361',-0.930,-0.405
'0:00.364',-0.925,-0.395
'0:00.367',-0.930,-0.395
'0:00.369',-0.935,-0.395
'0:00.372',-0.940,-0.405
'0:00.375',-0.930,-0.415
'0:00.378',-0.950,-0.420
'0:00.381',-0.935,-0.435
'0:00.383',-0.950,-0.425
'0:00.386',-0.955,-0.410
'0:00.389',-0.960,-0.415
'0:00.392',-0.945,-0.410
'0:00.394',-0.920,-0.380
'0:00.397',-0.915,-0.375
'0:00.400',-0.905,-0.395
'0:00.403',-0.920,-0.390
'0:00.406',-0.915,-0.400
'0:00.408',-0.930,-0.405
'0:00.411',-0.935,-0.415
'0:00.414',-0.945,-0.415
'0:00.417',-0.920,-0.430
'0:00.419',-0.915,-0.430
'0:00.422',-0.905,-0.415
'0:00.425',-0.900,-0.420
'0:00.428',-0.905,-0.405
'0:00.431',-0.880,-0.390
'0:00.433',-0.875,-0.405
'0:00.436',-0.870,-0.390
'0:00.439',-0.870,-0.395
'0:00.442',-0.880,-0.405
'0:00.444',-0.880,-0.420
'0:00.447',-0.905,-0.420
'0:00.450',-0.900,-0.430
'0:00.453',-0.910,-0.435
'0:00.456',-0.900,-0.425
'0:00.458',-0.885,-0.410
'0:00.461',-0.865,-0.415
'0:00.464',-0.850,-0.400
'0:00.467',-0.850,-0.415
'0:00.469',-0.845,-0.420
'0:00.472',-0.855,-0.425
'0:00.475',-0.865,-0.425
'0:00.478',-0.875,-0.425
'0:00.481',-0.890,-0.440
'0:00.483',-0.895,-0.445
'0:00.486',-0.895,-0.450
'0:00.489',-0.890,-0.430
'0:00.492',-0.885,-0.435
'0:00.494',-0.875,-0.410
'0:00.497',-0.875,-0.405
'0:00.500',-0.860,-0.400
'0:00.503',-0.870,-0.405
'0:00.506',-0.880,-0.410
'0:00.508',-0.890,-0.420
'0:00.511',-0.900,-0.435
'0:00.514',-0.915,-0.425
'0:00.517',-0.930,-0.430
'0:00.519',-0.930,-0.430
'0:00.522',-0.905,-0.425
'0:00.525',-0.920,-0.430
'0:00.528',-0.880,-0.415
'0:00.531',-0.890,-0.410
'0:00.533',-0.885,-0.405
'0:00.536',-0.905,-0.420
'0:00.539',-0.885,-0.425
'0:00.542',-0.910,-0.445
'0:00.544',-0.900,-0.450
'0:00.547',-0.920,-0.455
'0:00.550',-0.925,-0.450
'0:00.553',-0.920,-0.430
'0:00.556',-0.925,-0.425
'0:00.558',-0.920,-0.425
'0:00.561',-0.920,-0.390
'0:00.564',-0.905,-0.390
'0:00.567',-0.900,-0.400
'0:00.569',-0.915,-0.410
'0:00.572',-0.920,-0.410
'0:00.575',-0.935,-0.430
'0:00.578',-0.945,-0.445
'0:00.581',-0.940,-0.440
'0:00.583',-0.965,-0.450
'0:00.586',-0.950,-0.445
'0:00.589',-0.960,-0.445
'0:00.592',-0.940,-0.425
'0:00.594',-0.940,-0.425
'0:00.597',-0.925,-0.420
'0:00.600',-0.910,-0.425
'0:00.603',-0.915,-0.410
'0:00.606',-0.920,-0.425
'0:00.608',-0.915,-0.440
'0:00.611',-0.920,-0.445
'0:00.614',-0.930,-0.450
'0:00.617',-0.940,-0.460
'0:00.619',-0.940,-0.450
'0:00.622',-0.935,-0.430
'0:00.625',-0.915,-0.415
'0:00.628',-0.915,-0.420
'0:00.631',-0.905,-0.395
'0:00.633',-0.895,-0.415
'0:00.636',-0.905,-0.410
'0:00.639',-0.900,-0.425
'0:00.642',-0.910,-0.435
'0:00.644',-0.910,-0.425
'0:00.647',-0.910,-0.445
'0:00.650',-0.925,-0.445
'0:00.653',-0.910,-0.425
'0:00.656',-0.890,-0.415
'0:00.658',-0.865,-0.400
'0:00.661',-0.845,-0.395
'0:00.664',-0.820,-0.365
'0:00.667',-0.800,-0.370
'0:00.669',-0.790,-0.365
'0:00.672',-0.770,-0.370
'0:00.675',-0.770,-0.370
'0:00.678',-0.755,-0.370
'0:00.681',-0.745,-0.340
'0:00.683',-0.720,-0.355
'0:00.686',-0.675,-0.340
'0:00.689',-0.640,-0.345
'0:00.692',-0.605,-0.325
'0:00.694',-0.580,-0.350
'0:00.697',-0.550,-0.345
'0:00.700',-0.560,-0.390
'0:00.703',-0.575,-0.410
'0:00.706',-0.610,-0.450
'0:00.708',-0.605,-0.465
'0:00.711',-0.625,-0.470
'0:00.714',-0.655,-0.465
'0:00.717',-0.665,-0.480
'0:00.719',-0.705,-0.480
'0:00.722',-0.745,-0.480
'0:00.725',-0.780,-0.480
'0:00.728',-0.850,-0.455
'0:00.731',-0.875,-0.455
'0:00.733',-0.910,-0.455
'0:00.736',-0.910,-0.440
'0:00.739',-0.925,-0.455
'0:00.742',-0.935,-0.470
'0:00.744',-0.950,-0.465
'0:00.747',-0.945,-0.475
'0:00.750',-0.950,-0.490
'0:00.753',-0.955,-0.480
'0:00.756',-0.960,-0.480
'0:00.758',-0.960,-0.475
'0:00.761',-0.945,-0.465
'0:00.764',-0.935,-0.450
'0:00.767',-0.940,-0.475
'0:00.769',-0.945,-0.460
'0:00.772',-0.950,-0.470
'0:00.775',-0.955,-0.495
'0:00.778',-0.965,-0.480
'0:00.781',-0.980,-0.490
'0:00.783',-0.970,-0.505
'0:00.786',-0.975,-0.500
'0:00.789',-0.975,-0.505
'0:00.792',-0.950,-0.490
'0:00.794',-0.955,-0.485
'0:00.797',-0.945,-0.465
'0:00.800',-0.930,-0.450
'0:00.803',-0.945,-0.460
'0:00.806',-0.970,-0.470
'0:00.808',-0.955,-0.460
'0:00.811',-0.950,-0.475
'0:00.814',-0.955,-0.485
'0:00.817',-0.965,-0.475
'0:00.819',-0.975,-0.470
'0:00.822',-0.990,-0.455
'0:00.825',-1.005,-0.425
'0:00.828',-1.000,-0.400
'0:00.831',-0.970,-0.335
'0:00.833',-0.890,-0.275
'0:00.836',-0.755,-0.245
'0:00.839',-0.570,-0.225
'0:00.842',-0.335,-0.260
'0:00.844',-0.040,-0.355
'0:00.847',0.320,-0.500
'0:00.850',0.665,-0.675
'0:00.853',0.945,-0.905
'0:00.856',1.115,-1.125
'0:00.858',1.205,-1.335
'0:00.861',1.175,-1.475
'0:00.864',1.040,-1.530
'0:00.867',0.820,-1.545
'0:00.869',0.450,-1.505
'0:00.872',-0.030,-1.445
'0:00.875',-0.535,-1.385
'0:00.878',-0.905,-1.290
'0:00.881',-1.085,-1.195
'0:00.883',-1.070,-1.090
'0:00.886',-0.965,-0.990
'0:00.889',-0.830,-0.890
'0:00.892',-0.735,-0.790
'0:00.894',-0.690,-0.720
'0:00.897',-0.710,-0.650
'0:00.900',-0.755,-0.595
'0:00.903',-0.825,-0.560
'0:00.906',-0.880,-0.510
'0:00.908',-0.920,-0.495
'0:00.911',-0.955,-0.495
'0:00.914',-0.955,-0.490
'0:00.917',-0.965,-0.485
'0:00.919',-0.955,-0.470
'0:00.922',-0.940,-0.455
'0:00.925',-0.935,-0.445
'0:00.928',-0.945,-0.420
'0:00.931',-0.930,-0.405
'0:00.933',-0.960,-0.400
'0:00.936',-0.945,-0.395
'0:00.939',-0.965,-0.400
'0:00.942',-0.970,-0.400
'0:00.944',-0.970,-0.410
'0:00.947',-0.980,-0.410
'0:00.950',-0.980,-0.425
'0:00.953',-0.985,-0.405
'0:00.956',-0.980,-0.405
'0:00.958',-0.980,-0.405
'0:00.961',-0.970,-0.385
'0:00.964',-0.965,-0.385
'0:00.967',-0.975,-0.390
'0:00.969',-0.970,-0.385
'0:00.972',-0.980,-0.390
'0:00.975',-0.975,-0.395
'0:00.978',-0.985,-0.405
'0:00.981',-1.000,-0.400
'0:00.983',-1.015,-0.410
'0:00.986',-0.990,-0.410
'0:00.989',-0.970,-0.390
'0:00.992',-0.970,-0.380
'0:00.994',-0.960,-0.370
'0:00.997',-0.960,-0.350
'0:01.000',-0.940,-0.355
'0:01.003',-0.950,-0.350
'0:01.006',-0.950,-0.355
'0:01.008',-0.975,-0.365
'0:01.011',-0.970,-0.380
'0:01.014',-0.965,-0.380
'0:01.017',-0.950,-0.400
'0:01.019',-0.960,-0.390
'0:01.022',-0.955,-0.390
'0:01.025',-0.930,-0.385
'0:01.028',-0.935,-0.360
'0:01.031',-0.915,-0.355
'0:01.033',-0.905,-0.365
'0:01.036',-0.905,-0.375
'0:01.039',-0.900,-0.385
'0:01.042',-0.910,-0.395
'0:01.044',-0.910,-0.395
'0:01.047',-0.920,-0.410
'0:01.050',-0.900,-0.395
'0:01.053',-0.895,-0.405
'0:01.056',-0.885,-0.375
'0:01.058',-0.885,-0.360
'0:01.061',-0.865,-0.360
'0:01.064',-0.835,-0.335
'0:01.067',-0.825,-0.335
'0:01.069',-0.820,-0.345
'0:01.072',-0.810,-0.360
'0:01.075',-0.815,-0.355
'0:01.078',-0.805,-0.355
'0:01.081',-0.810,-0.360
'0:01.083',-0.800,-0.350
'0:01.086',-0.780,-0.345
'0:01.089',-0.775,-0.320
'0:01.092',-0.745,-0.345
'0:01.094',-0.725,-0.325
'0:01.097',-0.685,-0.320
'0:01.100',-0.665,-0.315
'0:01.103',-0.650,-0.325
'0:01.106',-0.650,-0.330
'0:01.108',-0.650,-0.335
'0:01.111',-0.650,-0.325
'0:01.114',-0.610,-0.335
'0:01.117',-0.590,-0.355
'0:01.119',-0.555,-0.340
'0:01.122',-0.535,-0.320
'0:01.125',-0.500,-0.325
'0:01.128',-0.485,-0.315
'0:01.131',-0.455,-0.310
'0:01.133',-0.430,-0.320
'0:01.136',-0.405,-0.305
'0:01.139',-0.405,-0.340
'0:01.142',-0.395,-0.345
'0:01.144',-0.395,-0.355
'0:01.147',-0.385,-0.365
'0:01.150',-0.375,-0.365
'0:01.153',-0.370,-0.380
'0:01.156',-0.360,-0.370
'0:01.158',-0.340,-0.360
'0:01.161',-0.335,-0.360
'0:01.164',-0.305,-0.345
'0:01.167',-0.310,-0.365
'0:01.169',-0.345,-0.370
'0:01.172',-0.365,-0.365
'0:01.175',-0.380,-0.370
'0:01.178',-0.405,-0.375
'0:01.181',-0.425,-0.380
'0:01.183',-0.455,-0.375
'0:01.186',-0.485,-0.360
'0:01.189',-0.515,-0.365
'0:01.192',-0.535,-0.350
'0:01.194',-0.545,-0.330
'0:01.197',-0.580,-0.340
'0:01.200',-0.585,-0.325
'0:01.203',-0.625,-0.325
'0:01.206',-0.645,-0.350
'0:01.208',-0.685,-0.355
