'Elapsed time','MLII','V4'
'hh:mm:ss.mmm','mV','mV'
'0:00.000',-1.000,-0.685
'0:00.003',-1.000,-0.685
'0:00.006',-1.000,-0.685
'0:00.008',-1.000,-0.685
'0:00.011',-1.000,-0.685
'0:00.014',-1.000,-0.685
'0:00.017',-1.000,-0.685
'0:00.019',-0.985,-0.680
'0:00.022',-0.970,-0.680
'0:00.025',-0.970,-0.695
'0:00.028',-0.970,-0.695
'0:00.031',-0.970,-0.695
'0:00.033',-0.980,-0.705
'0:00.036',-0.975,-0.705
'0:00.039',-0.975,-0.695
'0:00.042',-0.985,-0.690
'0:00.044',-0.980,-0.690
'0:00.047',-0.970,-0.670
'0:00.050',-0.975,-0.675
'0:00.053',-0.955,-0.665
'0:00.056',-0.945,-0.675
'0:00.058',-0.950,-0.675
'0:00.061',-0.965,-0.680
'0:00.064',-0.950,-0.680
'0:00.067',-0.955,-0.685
'0:00.069',-0.960,-0.690
'0:00.072',-0.960,-0.690
'0:00.075',-0.965,-0.680
'0:00.078',-0.970,-0.670
'0:00.081',-0.965,-0.665
'0:00.083',-0.950,-0.660
'0:00.086',-0.950,-0.650
'0:00.089',-0.925,-0.655
'0:00.092',-0.930,-0.660
'0:00.094',-0.940,-0.660
'0:00.097',-0.935,-0.665
'0:00.100',-0.940,-0.665
'0:00.103',-0.950,-0.670
'0:00.106',-0.965,-0.675
'0:00.108',-0.960,-0.675
'0:00.111',-0.950,-0.665
'0:00.114',-0.955,-0.660
'0:00.117',-0.940,-0.655
'0:00.119',-0.945,-0.650
'0:00.122',-0.925,-0.660
'0:00.125',-0.925,-0.660
'0:00.128',-0.930,-0.665
'0:00.131',-0.930,-0.680
'0:00.133',-0.935,-0.675
'0:00.136',-0.945,-0.675
'0:00.139',-0.950,-0.675
'0:00.142',-0.950,-0.675
'0:00.144',-0.945,-0.660
'0:00.147',-0.940,-0.660
'0:00.150',-0.935,-0.655
'0:00.153',-0.920,-0.655
'0:00.156',-0.920,-0.640
'0:00.158',-0.920,-0.650
'0:00.161',-0.915,-0.645
'0:00.164',-0.915,-0.655
'0:00.167',-0.920,-0.660
'0:00.169',-0.920,-0.690
'0:00.172',-0.930,-0.675
'0:00.175',-0.930,-0.675
'0:00.178',-0.950,-0.665
'0:00.181',-0.955,-0.660
'0:00.183',-0.930,-0.650
'0:00.186',-0.915,-0.645
'0:00.189',-0.905,-0.640
'0:00.192',-0.900,-0.650
'0:00.194',-0.910,-0.655
'0:00.197',-0.920,-0.655
'0:00.200',-0.925,-0.660
'0:00.203',-0.925,-0.680
'0:00.206',-0.925,-0.690
'0:00.208',-0.920,-0.680
'0:00.211',-0.930,-0.685
'0:00.214',-0.935,-0.670
'0:00.217',-0.920,-0.655
'0:00.219',-0.905,-0.635
'0:00.222',-0.905,-0.640
'0:00.225',-0.895,-0.640
'0:00.228',-0.900,-0.655
'0:00.231',-0.905,-0.675
'0:00.233',-0.915,-0.690
'0:00.236',-0.920,-0.700
'0:00.239',-0.910,-0.680
'0:00.242',-0.920,-0.675
'0:00.244',-0.925,-0.675
'0:00.247',-0.910,-0.655
'0:00.250',-0.915,-0.650
'0:00.253',-0.900,-0.645
'0:00.256',-0.895,-0.635
'0:00.258',-0.900,-0.650
'0:00.261',-0.900,-0.660
'0:00.264',-0.905,-0.670
'0:00.267',-0.910,-0.675
'0:00.269',-0.910,-0.680
'0:00.272',-0.920,-0.675
'0:00.275',-0.920,-0.655
'0:00.278',-0.920,-0.660
'0:00.281',-0.920,-0.655
'0:00.283',-0.910,-0.645
'0:00.286',-0.920,-0.655
'0:00.289',-0.900,-0.640
'0:00.292',-0.895,-0.660
'0:00.294',-0.900,-0.665
'0:00.297',-0.905,-0.670
'0:00.300',-0.915,-0.680
'0:00.303',-0.910,-0.670
'0:00.306',-0.920,-0.680
'0:00.308',-0.925,-0.675
'0:00.311',-0.935,-0.670
'0:00.314',-0.910,-0.655
'0:00.317',-0.905,-0.660
'0:00.319',-0.905,-0.655
'0:00.322',-0.895,-0.655
'0:00.325',-0.895,-0.660
'0:00.328',-0.895,-0.675
'0:00.331',-0.900,-0.670
'0:00.333',-0.910,-0.675
'0:00.336',-0.905,-0.685
'0:00.339',-0.915,-0.675
'0:00.342',-0.920,-0.680
'0:00.344',-0.915,-0.685
'0:00.347',-0.910,-0.670
'0:00.350',-0.920,-0.665
'0:00.353',-0.900,-0.660
'0:00.356',-0.890,-0.660
'0:00.358',-0.895,-0.665
'0:00.361',-0.895,-0.655
'0:00.364',-0.895,-0.665
'0:00.367',-0.905,-0.665
'0:00.369',-0.910,-0.680
'0:00.372',-0.915,-0.685
'0:00.375',-0.910,-0.680
'0:00.378',-0.915,-0.680
'0:00.381',-0.920,-0.660
'0:00.383',-0.900,-0.655
'0:00.386',-0.900,-0.650
'0:00.389',-0.895,-0.650
'0:00.392',-0.885,-0.665
'0:00.394',-0.895,-0.660
'0:00.397',-0.900,-0.675
'0:00.400',-0.900,-0.680
'0:00.403',-0.905,-0.680
'0:00.406',-0.915,-0.690
'0:00.408',-0.920,-0.680
'0:00.411',-0.920,-0.670
'0:00.414',-0.910,-0.670
'0:00.417',-0.905,-0.660
'0:00.419',-0.900,-0.655
'0:00.422',-0.895,-0.655
'0:00.425',-0.885,-0.645
'0:00.428',-0.890,-0.660
'0:00.431',-0.885,-0.670
'0:00.433',-0.885,-0.685
'0:00.436',-0.890,-0.680
'0:00.439',-0.900,-0.680
'0:00.442',-0.890,-0.675
'0:00.444',-0.895,-0.690
'0:00.447',-0.885,-0.675
'0:00.450',-0.870,-0.670
'0:00.453',-0.880,-0.670
'0:00.456',-0.865,-0.650
'0:00.458',-0.870,-0.670
'0:00.461',-0.870,-0.660
'0:00.464',-0.870,-0.680
'0:00.467',-0.865,-0.685
'0:00.469',-0.860,-0.685
'0:00.472',-0.850,-0.685
'0:00.475',-0.850,-0.675
'0:00.478',-0.835,-0.680
'0:00.481',-0.820,-0.665
'0:00.483',-0.820,-0.660
'0:00.486',-0.810,-0.645
'0:00.489',-0.810,-0.640
'0:00.492',-0.815,-0.650
'0:00.494',-0.830,-0.640
'0:00.497',-0.835,-0.665
'0:00.500',-0.850,-0.665
'0:00.503',-0.865,-0.665
'0:00.506',-0.865,-0.655
'0:00.508',-0.870,-0.655
'0:00.511',-0.870,-0.650
'0:00.514',-0.865,-0.640
'0:00.517',-0.870,-0.635
'0:00.519',-0.860,-0.640
'0:00.522',-0.845,-0.620
'0:00.525',-0.830,-0.605
'0:00.528',-0.820,-0.605
'0:00.531',-0.815,-0.615
'0:00.533',-0.815,-0.605
'0:00.536',-0.820,-0.615
'0:00.539',-0.825,-0.620
'0:00.542',-0.840,-0.630
'0:00.544',-0.845,-0.640
'0:00.547',-0.855,-0.640
'0:00.550',-0.875,-0.630
'0:00.553',-0.880,-0.625
'0:00.556',-0.880,-0.635
'0:00.558',-0.895,-0.645
'0:00.561',-0.910,-0.670
'0:00.564',-0.920,-0.675
'0:00.567',-0.930,-0.685
'0:00.569',-0.935,-0.690
'0:00.572',-0.925,-0.690
'0:00.575',-0.925,-0.695
'0:00.578',-0.930,-0.680
'0:00.581',-0.920,-0.665
'0:00.583',-0.910,-0.670
'0:00.586',-0.910,-0.665
'0:00.589',-0.905,-0.680
'0:00.592',-0.910,-0.690
'0:00.594',-0.935,-0.735
'0:00.597',-0.935,-0.750
'0:00.600',-0.935,-0.745
'0:00.603',-0.915,-0.690
'0:00.606',-0.850,-0.615
'0:00.608',-0.750,-0.480
'0:00.611',-0.655,-0.360
'0:00.614',-0.570,-0.270
'0:00.617',-0.500,-0.245
'0:00.619',-0.465,-0.260
'0:00.622',-0.445,-0.345
