'Elapsed time','MLII','V1'
'hh:mm:ss.mmm','mV','mV'
'0:00.000',-0.930,-0.160
'0:00.003',-0.930,-0.160
'0:00.006',-0.930,-0.160
'0:00.008',-0.930,-0.160
'0:00.011',-0.930,-0.160
'0:00.014',-0.930,-0.160
'0:00.017',-0.930,-0.160
'0:00.019',-0.930,-0.160
'0:00.022',-0.925,-0.160
'0:00.025',-0.925,-0.170
'0:00.028',-0.920,-0.160
'0:00.031',-0.915,-0.160
'0:00.033',-0.910,-0.150
'0:00.036',-0.900,-0.145
'0:00.039',-0.875,-0.135
'0:00.042',-0.870,-0.130
'0:00.044',-0.850,-0.125
'0:00.047',-0.840,-0.130
'0:00.050',-0.815,-0.130
'0:00.053',-0.815,-0.150
'0:00.056',-0.805,-0.170
'0:00.058',-0.785,-0.180
'0:00.061',-0.775,-0.175
'0:00.064',-0.770,-0.180
'0:00.067',-0.740,-0.185
'0:00.069',-0.735,-0.190
'0:00.072',-0.710,-0.190
'0:00.075',-0.700,-0.190
'0:00.078',-0.675,-0.190
'0:00.081',-0.670,-0.195
'0:00.083',-0.660,-0.210
'0:00.086',-0.655,-0.225
'0:00.089',-0.665,-0.235
'0:00.092',-0.660,-0.260
'0:00.094',-0.665,-0.270
'0:00.097',-0.665,-0.270
'0:00.100',-0.660,-0.270
'0:00.103',-0.670,-0.275
'0:00.106',-0.650,-0.265
'0:00.108',-0.655,-0.260
'0:00.111',-0.640,-0.255
'0:00.114',-0.630,-0.270
'0:00.117',-0.640,-0.285
'0:00.119',-0.635,-0.300
'0:00.122',-0.645,-0.310
'0:00.125',-0.650,-0.315
'0:00.128',-0.660,-0.325
'0:00.131',-0.665,-0.315
'0:00.133',-0.670,-0.315
'0:00.136',-0.665,-0.310
'0:00.139',-0.660,-0.315
'0:00.142',-0.650,-0.305
'0:00.144',-0.645,-0.310
'0:00.147',-0.650,-0.320
'0:00.150',-0.650,-0.315
'0:00.153',-0.650,-0.330
'0:00.156',-0.660,-0.345
'0:00.158',-0.670,-0.340
'0:00.161',-0.675,-0.350
'0:00.164',-0.680,-0.350
'0:00.167',-0.685,-0.340
'0:00.169',-0.690,-0.325
'0:00.172',-0.670,-0.330
'0:00.175',-0.675,-0.325
'0:00.178',-0.670,-0.320
'0:00.181',-0.675,-0.320
'0:00.183',-0.690,-0.330
'0:00.186',-0.695,-0.340
'0:00.189',-0.695,-0.345
'0:00.192',-0.680,-0.365
'0:00.194',-0.700,-0.360
'0:00.197',-0.695,-0.365
'0:00.200',-0.700,-0.355
'0:00.203',-0.695,-0.350
'0:00.206',-0.700,-0.340
'0:00.208',-0.690,-0.330
'0:00.211',-0.690,-0.335
'0:00.214',-0.695,-0.340
'0:00.217',-0.690,-0.335
'0:00.219',-0.695,-0.350
'0:00.222',-0.695,-0.350
'0:00.225',-0.700,-0.360
'0:00.228',-0.700,-0.360
'0:00.231',-0.700,-0.355
'0:00.233',-0.700,-0.360
'0:00.236',-0.700,-0.350
'0:00.239',-0.685,-0.340
'0:00.242',-0.685,-0.330
'0:00.244',-0.675,-0.335
'0:00.247',-0.670,-0.345
'0:00.250',-0.665,-0.350
'0:00.253',-0.670,-0.350
'0:00.256',-0.675,-0.370
'0:00.258',-0.670,-0.370
'0:00.261',-0.675,-0.370
'0:00.264',-0.685,-0.375
'0:00.267',-0.680,-0.370
'0:00.269',-0.680,-0.365
'0:00.272',-0.660,-0.360
'0:00.275',-0.655,-0.360
'0:00.278',-0.645,-0.350
'0:00.281',-0.655,-0.350
'0:00.283',-0.630,-0.375
'0:00.286',-0.640,-0.375
'0:00.289',-0.630,-0.380
'0:00.292',-0.640,-0.380
'0:00.294',-0.650,-0.385
'0:00.297',-0.650,-0.385
'0:00.300',-0.660,-0.385
'0:00.303',-0.650,-0.380
'0:00.306',-0.645,-0.380
'0:00.308',-0.625,-0.365
'0:00.311',-0.615,-0.370
'0:00.314',-0.625,-0.355
'0:00.317',-0.625,-0.365
'0:00.319',-0.620,-0.385
'0:00.322',-0.635,-0.385
'0:00.325',-0.635,-0.400
'0:00.328',-0.635,-0.405
'0:00.331',-0.635,-0.405
'0:00.333',-0.630,-0.400
'0:00.336',-0.625,-0.395
'0:00.339',-0.625,-0.395
'0:00.342',-0.605,-0.380
'0:00.344',-0.595,-0.370
'0:00.347',-0.580,-0.380
'0:00.350',-0.575,-0.370
'0:00.353',-0.565,-0.385
'0:00.356',-0.570,-0.405
'0:00.358',-0.565,-0.400
'0:00.361',-0.575,-0.405
'0:00.364',-0.565,-0.400
'0:00.367',-0.550,-0.390
'0:00.369',-0.550,-0.380
'0:00.372',-0.535,-0.385
'0:00.375',-0.520,-0.365
'0:00.378',-0.505,-0.365
'0:00.381',-0.495,-0.370
'0:00.383',-0.485,-0.365
'0:00.386',-0.480,-0.380
'0:00.389',-0.480,-0.395
'0:00.392',-0.470,-0.395
'0:00.394',-0.475,-0.420
'0:00.397',-0.465,-0.425
'0:00.400',-0.445,-0.430
'0:00.403',-0.450,-0.435
'0:00.406',-0.435,-0.435
